ProductID,ProductName,Category,UnitCost,TargetQty,ActualQty,QualityScore,Status,ExtraColumn
PRO4313,Pamela Cook,Chemicals,30332.05,260,30,,Road,EXTRA_DATA
PRO4314,Luis Snyder,Chemicals,,261,103,16825.67,Your,EXTRA_DATA
PRO4315,Courtney Cox,Chemicals,Five Hundred,253,53,1797.81,Recognize,EXTRA_DATA
PRO4316,  Walter Marquez  ,Food,43504.6,226,255,17565.84,Heart,EXTRA_DATA
PRO4317,Mitchell Johnston,Automotive Parts,26447.47,63,171,3400.72,Bank,EXTRA_DATA
PRO4318,Brandon Manning,Textiles,3631.94,157,250,13596.22,For,EXTRA_DATA
PRO4319,Kim Martin,Electronics,47677.58,66,0,40854.58,Notice,EXTRA_DATA
PRO4320,  Brianna Diaz  ,Automotive Parts,36395.69,167,241,19032.19,Evening,EXTRA_DATA
PRO4321,Michael Lowe,Electronics,46927.13,164,16,41224.96,Scene,EXTRA_DATA
PRO4322,Destiny Carlson,electronics,18011.31,6,231,32840.79,Generation,EXTRA_DATA
PRO4323,Holly Mitchell,Automotive Parts,0,278,160,23084.67,Someone,EXTRA_DATA
PRO4324,Sara Fuller,Chemicals,7418.23,294,4,22649.86,Protect,EXTRA_DATA
PRO4325,Anna Mccoy,Textiles,48755.1,243,39,20106.28,Turn,EXTRA_DATA
PRO4326,Kenneth Tyler,Food,29594.58,95,90,30619.21,Let,EXTRA_DATA
PRO4327,Sandra Thomas,Food,33613.04,123,52,36904.28,Ability,EXTRA_DATA
PRO4328,Beth Morgan,Food,39198.7,291,126,6498.16,Such,EXTRA_DATA
PRO4329,Joshua Owens,Food,37275.14,45,-1,37995.18,In,EXTRA_DATA
PRO4330,  Angela Williams  ,textiles,35756.33,114,81,4502.29,Successful,EXTRA_DATA
PRO4331,Kevin Wallace,food,47662.56,215,40,13563.25,Full,EXTRA_DATA
PRO4332,Rebecca Spears,Electronics,39397.49,233,139,40027.95,Word,EXTRA_DATA
PRO4333,  Kathleen Parker  ,Textiles,44791.33,16,242,12916.18,Seem,EXTRA_DATA
PRO4334,William Mcintyre,Automotive Parts,46249.67,115,129,30886.16,Floor,EXTRA_DATA
PRO4335,Laura Beck,Chemicals,21642.69,204,143,29413.2,Far,EXTRA_DATA
PRO4336,  Robert Stewart  ,Textiles,34869.79,74,36,35105.85,Exactly,EXTRA_DATA
PRO4337,Andrew Gardner,Textiles,18833.11,-1,27,20382.24,Student,EXTRA_DATA
PRO4338,Diana Perry,Electronics,43903.39,280,247,24879.71,Maintain,EXTRA_DATA
PRO4339,Robert Taylor,Food,17428.89,207,50,29684.93,Modern,EXTRA_DATA
PRO4340,Natasha Nunez,food,42448.23,45,201,49840.09,Will,EXTRA_DATA
PRO4341,Joseph Brown,TEXTILES,0,244,198,44882.39,Key,EXTRA_DATA
PRO4342,Adam Flores,Automotive Parts,1723.92,248,223,1732.63,Sell,EXTRA_DATA
PRO2008,Sheila Murphy,Chemicals,Ten Thousand,299,187,41130.59,Send,EXTRA_DATA
PRO4344,Lance Phillips,Electronics,27786.87,97,251,2791.78,True,EXTRA_DATA
PRO4345,Michelle Hill,Chemicals,26886.44,244,79,1485.22,Specific,EXTRA_DATA
PRO4346,Sean Mejia,Automotive Parts,46816.4,28,131,24579.17,Picture,EXTRA_DATA
PRO4347,Tanner Bauer,Electronics,8678.96,91,146,13431.69,Full,EXTRA_DATA
PRO4348,  Thomas Pena  ,Automotive Parts,44030.46,260,205,17532.66,Student,EXTRA_DATA
PRO4349,  Beth May  ,textiles,26000.17,287,63,1873.39,Affect,EXTRA_DATA
PRO4350,Leonard Mendez,Electronics,Five Hundred,247,242,24997.01,Buy,EXTRA_DATA
PRO1136,Kevin Patel,Food,10903.37,242,39,44685.92,For,EXTRA_DATA
PRO4352,Brandy Levine,Electronics,21055.07,220,50,Five Hundred,Human,EXTRA_DATA
PRO4353,Stephen Dawson,Automotive parts,28280.39,203,117,461.66,Agent,EXTRA_DATA
PRO4354,Donald Burke,Food,42274.19,43,88,9139.25,Later,EXTRA_DATA
PRO4355,Jamie Hampton,Food,10763.71,69,224,21474.45,Arrive,EXTRA_DATA
PRO4356,Alyssa Pearson,Automotive Parts,38838.8,18,180,Five Hundred,By,EXTRA_DATA
PRO4357,Diana Gonzalez,Chemicals,30077.39,54,89,30481.44,Billion,EXTRA_DATA
PRO4358,Carol Herrera,Automotive Parts,12947.97,285,39,26040.75,Right,EXTRA_DATA
PRO4359,Dennis Willis,Chemicals,5160.38,155,9999,45432.05,Group,EXTRA_DATA
PRO4360,John Yates,Electronics,2832.51,190,123,49145.94,How,EXTRA_DATA
PRO4361,Michael White,Automotive Parts,12301.51,85,201,9773.79,Public,EXTRA_DATA
PRO4362,  Sean Knight  ,Automotive Parts,41443.27,92,-1,921.0,Listen,EXTRA_DATA
PRO4363,Sean Ramsey,Food,16328.04,283,271,15407.06,Lead,EXTRA_DATA
PRO4364,  Jacob Holt  ,Food,49092.7,156,138,8045.44,Notice,EXTRA_DATA
PRO4365,Richard Davis,Food,24572.82,149,163,15588.47,Success,EXTRA_DATA
PRO4366,Lisa Dunn,Chemicals,29910.57,-1,99,12441.75,Lay,EXTRA_DATA
PRO4367,Charles Johnson,Automotive Parts,3169.68,55,241,20282.07,Low,EXTRA_DATA
PRO4368,David Cook,Automotive Parts,3467.49,130,270,Twenty Five Thousand,Evidence,EXTRA_DATA
PRO4369,David Bradford,Automotive Parts,38583.17,64,0,13445.87,Pm,EXTRA_DATA
PRO4370,Rachael Myers,Automotive Parts,24939.88,164,-1,17329.68,Than,EXTRA_DATA
PRO4371,Jim James,Automotive Parts,46535.05,86,155,38249.72,Write,EXTRA_DATA
PRO4372,Daniel Haney,Electronics,49799.57,25,133,43188.99,Number,EXTRA_DATA
PRO4373,Leslie Clark,Electronics,42768.58,263,30,16707.4,Father,EXTRA_DATA
PRO1300,Jessica Gomez,Chemicals,13379.96,11,16,30677.75,Product,EXTRA_DATA
PRO4375,Bryan Brown,Automotive Parts,44975.99,286,61,33994.34,Fire,EXTRA_DATA
PRO4376,Angela Robinson,Chemicals,48597.0,24,154,38438.88,Democrat,EXTRA_DATA
PRO4377,Bryan Leonard,Automotive Parts,19069.94,26,184,7657.21,And,EXTRA_DATA
PRO4378,Cameron Jackson,Food,32726.19,76,281,,Dream,EXTRA_DATA
PRO4379,Richard Hunt,Food,-747.78,191,40,27809.78,Research,EXTRA_DATA
PRO4380,Eric Blackburn,Textiles,28777.75,285,61,8008.92,World,EXTRA_DATA
PRO4381,James Garcia,Food,11171.39,117,121,41259.46,Vote,EXTRA_DATA
PRO4382,Lawrence Little,Chemicals,45579.97,145,12,36805.26,Matter,EXTRA_DATA
INVALID_9,Andrea Koch,TEXTILES,15597.09,175,259,29121.24,Floor,EXTRA_DATA
PRO4384,Robert Lin,Electronics,40340.2,78,-1,26318.38,Understand,EXTRA_DATA
PRO4385,Caitlyn Reed,Textiles,0,141,79,40807.61,Even,EXTRA_DATA
PRO4386,Matthew Warren,Textiles,48547.89,137,114,12837.4,Me,EXTRA_DATA
PRO4387,Peter Espinoza,Electronics,7555.34,9999,5,40653.5,Possible,EXTRA_DATA
PRO4388,Robert Saunders,Chemicals,35094.75,70,231,10957.21,Cup,EXTRA_DATA
PRO4389,Amy Alexander,Automotive Parts,15649.65,155,7,15625.99,Ball,EXTRA_DATA
PRO4390,  Angela Gates  ,Automotive Parts,20197.57,155,124,15001.49,Player,EXTRA_DATA
PRO4391,Crystal Pugh,Automotive Parts,37323.9,-1,221,16154.45,Loss,EXTRA_DATA
PRO4392,Clarence Chen,Textiles,27132.46,153,253,46144.75,Operation,EXTRA_DATA
PRO4393,Michelle Gonzalez,Electronics,29172.43,157,94,25714.86,Very,EXTRA_DATA
INVALID_56,Kristina Warner,Food,32445.51,221,44,8342.51,Town,EXTRA_DATA
PRO4395,Melissa Evans,Food,45465.32,38,263,31643.24,Type,EXTRA_DATA
PRO4396,Dawn Smith,Electronics,48540.14,186,264,27731.87,Several,EXTRA_DATA
PRO4397,Melissa Graham,Textiles,Five Hundred,8,228,37313.77,Eye,EXTRA_DATA
PRO4398,David Rojas,Automotive Parts,43868.55,71,184,37841.29,Oil,EXTRA_DATA
PRO4399,Lisa Evans,Electronics,27191.11,8,300,13437.0,Yard,EXTRA_DATA
PRO4400,Jeremy Stein,Automotive Parts,15184.86,42,300,30138.56,Everyone,EXTRA_DATA
PRO4401,Douglas Jennings,Electronics,3794.11,249,184,2990.59,Which,EXTRA_DATA
PRO4402,Mary Roman,Food,26727.31,58,282,38797.41,Close,EXTRA_DATA
PRO4403,James Kim,Automotive parts,28121.85,184,134,5007.68,Also,EXTRA_DATA
PRO4404,Antonio Huff,Food,44721.94,196,262,Five Hundred,Serious,EXTRA_DATA
PRO4405,Erin Jones,Electronics,11457.79,105,183,43222.98,Phone,EXTRA_DATA
PRO4406,Andrew Sanchez,Electronics,42642.45,271,281,45395.12,Herself,EXTRA_DATA
PRO3807,Joseph Zavala,Chemicals,31667.41,9999,26,32131.36,Between,EXTRA_DATA
PRO4408,Howard Rich,AUTOMOTIVE PARTS,44146.83,273,10,6558.95,During,EXTRA_DATA
PRO4409,Benjamin Doyle,Food,38222.95,221,238,Five Hundred,Education,EXTRA_DATA
PRO4410,Bryan Johnson,Food,49446.17,-1,88,43075.38,Five,EXTRA_DATA
PRO4411,Robert Atkinson,Automotive Parts,21499.48,187,95,-1448.62,Yourself,EXTRA_DATA
PRO4412,Thomas Adams,Chemicals,5806.9,254,33,40291.72,Defense,EXTRA_DATA
PRO4413,Matthew Benjamin,Chemicals,43754.16,16,17,49964.2,Agreement,EXTRA_DATA
PRO2520,Stacey Pugh,electronics,23873.23,213,103,17633.29,Care,EXTRA_DATA
PRO4415,Jeffery Craig,Food,2375.9,193,176,6575.94,Pass,EXTRA_DATA
PRO4416,Wayne Blake,Automotive Parts,24982.32,7,122,47850.47,Instead,EXTRA_DATA
PRO4417,Melanie Wright,Automotive Parts,31936.42,122,158,0,Type,EXTRA_DATA
PRO4418,Paul Osborne,Food,42997.61,268,78,-1708.75,Oil,EXTRA_DATA
PRO4419,Mark Rivera,Automotive Parts,22223.86,83,196,10107.22,Movement,EXTRA_DATA
PRO4420,Andres Frye,Textiles,6690.41,29,86,31959.16,Performance,EXTRA_DATA
PRO4421,Elizabeth Richardson,Electronics,8571.01,207,99,6633.24,Begin,EXTRA_DATA
PRO4422,Nathan Cooper,Electronics,2414.97,144,43,3732.58,Particular,EXTRA_DATA
PRO4423,Joseph Thomas,Automotive Parts,,-1,158,5948.75,Attention,EXTRA_DATA
PRO4424,George Smith,AUTOMOTIVE PARTS,26874.92,26,112,4571.21,Place,EXTRA_DATA
PRO4425,Kimberly Smith,Chemicals,38515.98,51,277,4601.77,Choose,EXTRA_DATA
PRO4426,Sara Nichols,Textiles,12333.98,224,7,19638.71,Everything,EXTRA_DATA
PRO4427,Amber Sexton,Automotive Parts,14954.26,111,22,14544.27,Site,EXTRA_DATA
PRO4428,Ryan Meza,Food,12464.03,81,41,44307.16,This,EXTRA_DATA
PRO4429,Catherine Andrews,Textiles,21306.3,129,144,31350.26,Do,EXTRA_DATA
PRO4430,Erica Villarreal,Electronics,14047.41,51,136,12670.96,Something,EXTRA_DATA
PRO4431,Lori Glover,Food,19151.36,120,123,2481.81,World,EXTRA_DATA
PRO4432,Nicholas Phillips,Automotive Parts,18071.05,130,78,26575.13,Remain,EXTRA_DATA
PRO4433,Susan Frank,Electronics,28943.61,286,9,8333.64,Visit,EXTRA_DATA
PRO4434,Anita Norman,Chemicals,27733.85,23,222,8839.52,Indicate,EXTRA_DATA
PRO4435,Teresa Walker,CHEMICALS,Five Hundred,52,130,17585.77,Ahead,EXTRA_DATA
PRO4436,Dale Drake,Chemicals,31975.76,112,161,16066.52,Factor,EXTRA_DATA
PRO4437,Taylor Green,Food,-3243.21,36,164,17821.65,Body,EXTRA_DATA
PRO4438,Jessica Hurley,Automotive Parts,6938.91,221,40,14667.39,Party,EXTRA_DATA
PRO4439,Timothy Zamora,chemicals,13222.48,9,6,44295.51,Possible,EXTRA_DATA
PRO4440,Larry Zamora,Automotive Parts,11733.31,31,237,46444.72,Forget,EXTRA_DATA
PRO4441,  Teresa Bradley  ,Chemicals,13680.14,17,179,3912.84,Person,EXTRA_DATA
PRO4442,Adam Johnson,Automotive Parts,12405.92,91,260,32038.26,Discussion,EXTRA_DATA
PRO4443,Veronica Miller,Electronics,38592.3,13,170,6616.74,Know,EXTRA_DATA
PRO4444,Wendy Ellis,Textiles,12737.44,259,164,27953.87,Until,EXTRA_DATA
PRO4445,Jerry Cabrera,Textiles,25249.29,263,137,12142.42,Attorney,EXTRA_DATA
PRO4446,Amanda Coleman,electronics,21462.23,254,127,34673.37,Figure,EXTRA_DATA
PRO4447,Erica Mendoza,Textiles,20103.75,213,35,40426.46,Open,EXTRA_DATA
PRO4448,Brad Howard,Electronics,1881.11,0,125,22711.67,Mean,EXTRA_DATA
PRO4449,Elizabeth Blankenship,Food,25484.21,93,250,15817.27,Particular,EXTRA_DATA
PRO4450,Mark Anderson,Food,32822.51,226,9999,33902.18,Pattern,EXTRA_DATA
PRO4451,Ryan Johnson,Automotive Parts,41790.33,204,100,3382.08,Voice,EXTRA_DATA
PRO4452,Brandi Hoffman,Textiles,6511.38,257,242,31820.42,Shake,EXTRA_DATA
PRO4453,  Joshua Castro  ,Food,17219.42,128,100,41453.31,Compare,EXTRA_DATA
PRO4454,  Sabrina Matthews  ,Textiles,14288.58,13,174,2599.56,Little,EXTRA_DATA
PRO4455,Dustin Fuller,Electronics,21136.98,220,230,46112.27,Town,EXTRA_DATA
PRO4456,  Kathryn Thomas  ,Food,10948.49,174,32,38758.27,Sign,EXTRA_DATA
PRO4457,Rebecca Roberson,Food,30730.87,5,249,-4620.25,Unit,EXTRA_DATA
PRO4458,Gregory Rangel,Food,6223.89,195,274,35789.75,North,EXTRA_DATA
PRO4459,George Jones,Chemicals,11282.01,269,217,566.35,Operation,EXTRA_DATA
PRO4460,Cynthia Jordan,Textiles,Twenty Five Thousand,104,175,1735.34,Keep,EXTRA_DATA
PRO4461,Stephen White,Automotive Parts,16270.38,212,215,11024.27,Visit,EXTRA_DATA
PRO2166,Frances Williams,Automotive Parts,23673.33,223,24,41102.62,Level,EXTRA_DATA
PRO4463,Troy Fernandez,Textiles,27414.81,9999,18,3030.34,Just,EXTRA_DATA
PRO4464,Jordan Young,Electronics,1568.5,36,212,19355.82,Cost,EXTRA_DATA
PRO4465,Maria Smith,Textiles,22318.31,43,186,42812.47,Discussion,EXTRA_DATA
PRO4466,Michael Freeman,Food,17333.93,127,66,14872.43,House,EXTRA_DATA
PRO0934,Henry Goodman,Electronics,30099.57,79,156,26396.59,Financial,EXTRA_DATA
PRO4468,Alexander Juarez,Food,41122.17,233,278,22931.78,Language,EXTRA_DATA
PRO4469,Jerry Green,Textiles,Five Hundred,245,191,25910.15,To,EXTRA_DATA
PRO4470,Dawn Gomez,Electronics,35412.71,245,255,,Law,EXTRA_DATA
PRO4471,Rebecca Harrington,Chemicals,31441.94,251,264,47365.21,Establish,EXTRA_DATA
PRO4472,Anthony Andrews,Food,22987.71,260,210,30147.98,Likely,EXTRA_DATA
PRO4473,Vincent Sellers,Automotive Parts,44945.36,34,296,27668.6,Adult,EXTRA_DATA
PRO4474,  Wendy Mercer  ,Chemicals,8485.78,196,88,4012.85,Beat,EXTRA_DATA
PRO4475,  Theresa Medina  ,Chemicals,29063.46,68,75,17332.33,Down,EXTRA_DATA
PRO4476,Elizabeth Horton,Electronics,20529.45,222,21,22538.01,Adult,EXTRA_DATA
PRO2466,  Kelli Bradley  ,Textiles,39076.37,164,142,2578.14,Continue,EXTRA_DATA
PRO1676,Joshua Good,Textiles,31263.41,84,205,2123.02,Moment,EXTRA_DATA
PRO4479,Stacy Smith,Food,21937.22,17,232,26743.67,Mind,EXTRA_DATA
PRO4480,Keith Hoffman,Automotive Parts,42144.45,0,36,36412.55,By,EXTRA_DATA
PRO4481,Denise Duncan,Textiles,41853.72,282,104,20223.48,Travel,EXTRA_DATA
PRO4482,Michael Edwards,Electronics,1637.68,160,134,11080.51,Only,EXTRA_DATA
PRO4483,Robert Robinson,Textiles,28829.24,166,145,5826.25,Upon,EXTRA_DATA
PRO4484,Beth Craig,Automotive Parts,27130.23,300,213,,History,EXTRA_DATA
PRO4485,Jonathan Rodriguez,Automotive Parts,27674.51,269,231,40151.58,Career,EXTRA_DATA
PRO4486,Lisa Porter,Automotive Parts,,66,36,21804.28,Follow,EXTRA_DATA
PRO4487,Ryan Smith,Electronics,5392.36,186,7,36109.42,Really,EXTRA_DATA
PRO4488,Megan Baldwin,CHEMICALS,,52,227,45498.48,Name,EXTRA_DATA
PRO4489,Sarah Sanchez,Textiles,6434.37,97,164,17287.63,Mission,EXTRA_DATA
PRO4490,Donna Wilson,Textiles,-1360.13,116,298,20091.31,Blood,EXTRA_DATA
PRO4491,Angela James,Food,21364.49,220,253,45274.92,Hard,EXTRA_DATA
PRO4492,Christopher Ward,Textiles,32040.76,2,55,27009.51,Feel,EXTRA_DATA
PRO4493,Sarah Moore,Automotive Parts,6932.72,282,0,,Plant,EXTRA_DATA
PRO4494,Todd Cooper,Food,31300.62,204,236,0,Across,EXTRA_DATA
PRO2734,Christine Moreno,Chemicals,33191.72,182,246,5013.97,Word,EXTRA_DATA
PRO4496,Angela Garcia,Chemicals,36152.45,229,266,3808.19,Before,EXTRA_DATA
PRO4497,Mark Jackson,Chemicals,36700.04,289,217,45606.73,Carry,EXTRA_DATA
PRO4498,James Ortiz,Food,,5,77,49633.56,Provide,EXTRA_DATA
PRO4499,  Kevin Dunlap  ,Chemicals,33071.97,61,133,39613.57,Majority,EXTRA_DATA
PRO4500,Jonathan Robertson,Chemicals,43016.59,13,79,49706.95,Unit,EXTRA_DATA
PRO4501,Jennifer Lee,Chemicals,41363.92,101,132,,Feel,EXTRA_DATA
PRO4502,Andrew Black,Chemicals,10924.01,31,24,29009.82,Bill,EXTRA_DATA
PRO4503,Shannon Barnes,AUTOMOTIVE PARTS,30974.87,230,106,34809.87,Me,EXTRA_DATA
PRO4504,Jason Clark,Automotive Parts,7795.95,80,216,15422.04,Child,EXTRA_DATA
PRO4505,Anita Brown,Automotive Parts,Ten Thousand,174,138,41509.36,First,EXTRA_DATA
PRO4506,Kevin Hall,Chemicals,23561.81,73,178,29622.34,Training,EXTRA_DATA
PRO4507,  William Andrade  ,Chemicals,10252.64,48,278,8643.73,Behind,EXTRA_DATA
PRO4508,  Nicole Mccoy  ,Textiles,33939.95,137,170,17672.17,Executive,EXTRA_DATA
PRO4509,Hayden Jones,Electronics,26083.09,285,267,Five Hundred,Factor,EXTRA_DATA
PRO4510,Christopher King,Food,49034.95,54,294,28623.55,Human,EXTRA_DATA
PRO4511,Rodney Flores,Textiles,35970.57,99,13,,Sister,EXTRA_DATA
PRO4512,Gina Brown,Chemicals,10393.37,154,259,Ten Thousand,Very,EXTRA_DATA
PRO4513,Andrea Martinez,Food,7599.88,297,264,5927.23,But,EXTRA_DATA
PRO4514,Anthony Bryan,Chemicals,47241.57,148,28,,Choose,EXTRA_DATA
PRO4515,Mary Coleman,Electronics,7862.23,41,14,23302.96,Single,EXTRA_DATA
PRO4516,  Sherry Sanford  ,Chemicals,12286.59,253,4,45038.96,Simple,EXTRA_DATA
PRO4517,Kimberly Acosta,Chemicals,Twenty Five Thousand,24,235,38226.2,Record,EXTRA_DATA
PRO4518,Cynthia Flores,Textiles,40603.03,155,235,30891.45,Listen,EXTRA_DATA
PRO4519,Beverly Johnson,Electronics,39710.26,64,26,216.79,Time,EXTRA_DATA
PRO4082,Ashley Newton,Food,Five Hundred,156,52,24973.43,Method,EXTRA_DATA
PRO4521,Elizabeth Mitchell,Automotive Parts,22887.5,77,73,25853.76,Until,EXTRA_DATA
PRO4522,Jessica Lawson,Automotive Parts,19807.94,66,220,24130.89,Sound,EXTRA_DATA
PRO4523,Shelby Johnson,Textiles,18410.5,120,176,44142.18,Help,EXTRA_DATA
PRO4524,Julie Berry,Automotive Parts,40761.35,10,236,47213.64,Provide,EXTRA_DATA
PRO4525,Robert Savage,TEXTILES,3121.92,262,212,42951.64,Practice,EXTRA_DATA
PRO4526,Valerie Barr,Chemicals,32229.77,0,247,38226.57,Your,EXTRA_DATA
PRO4527,Janet Campbell,Textiles,9167.2,121,147,33995.86,Race,EXTRA_DATA
PRO4528,Kenneth Brown,automotive parts,34579.48,161,145,20820.81,Guess,EXTRA_DATA
PRO4529,Melinda Thompson,Chemicals,25278.18,0,291,25600.36,Red,EXTRA_DATA
PRO4530,Caleb Martin,ELECTRONICS,31884.11,83,285,5883.12,Spring,EXTRA_DATA
PRO3846,Jenna Collins,Food,7819.14,103,204,25410.17,Research,EXTRA_DATA
PRO4018,Ann Gray,food,2187.85,189,70,-775.71,Two,EXTRA_DATA
PRO4533,Willie Oneill,Textiles,38823.12,117,156,17291.61,Pass,EXTRA_DATA
PRO0177,Elijah Logan,chemicals,35636.09,194,73,28167.17,Onto,EXTRA_DATA
PRO4535,Kevin Knight,Electronics,10937.93,150,120,21301.3,Take,EXTRA_DATA
PRO1807,David Petersen,Automotive Parts,9042.92,142,54,14114.21,Show,EXTRA_DATA
PRO4537,Tonya Smith,Electronics,35460.42,275,230,Ten Thousand,Put,EXTRA_DATA
PRO4538,Kevin Kidd,automotive parts,13052.69,49,255,42601.79,Professional,EXTRA_DATA
PRO4539,Elizabeth Ayala,Chemicals,44640.03,80,9999,-4023.99,Guess,EXTRA_DATA
PRO4540,Kayla Hernandez,Electronics,42149.66,9999,155,0,Two,EXTRA_DATA
PRO4541,Kyle Anderson,Food,24405.86,169,283,6405.84,Recognize,EXTRA_DATA
PRO4542,Nicole Mcknight,AUTOMOTIVE PARTS,30807.27,252,71,15956.01,Baby,EXTRA_DATA
PRO4543,George Myers,Electronics,Twenty Five Thousand,189,83,14155.22,Ten,EXTRA_DATA
INVALID_65,  Christopher Callahan  ,Textiles,45156.79,8,19,0,Order,EXTRA_DATA
PRO4545,Meghan Rhodes,TEXTILES,6963.88,297,138,20618.71,Dog,EXTRA_DATA
PRO4546,Erica Zamora,Food,14972.57,155,91,Ten Thousand,Dream,EXTRA_DATA
PRO4547,Nathaniel Jimenez,Chemicals,6143.27,67,161,27415.89,Strategy,EXTRA_DATA
PRO4548,Karen Brown,Automotive Parts,23909.06,135,215,1985.98,Business,EXTRA_DATA
PRO4549,  Thomas Foster  ,Textiles,49581.54,182,286,12309.63,Former,EXTRA_DATA
PRO0843,Haley Cooke,Automotive parts,46621.56,203,142,,None,EXTRA_DATA
PRO4551,Kimberly Joseph,Food,0,242,240,40992.71,Skill,EXTRA_DATA
PRO4552,Alicia Gibson,Chemicals,16060.33,276,4,9013.1,Agreement,EXTRA_DATA
PRO4553,Adrienne Gray,Food,35675.49,228,266,20349.12,Show,EXTRA_DATA
PRO4554,Michael Bradley,Automotive Parts,25836.16,222,9999,17647.1,Seven,EXTRA_DATA
PRO4555,Nathan Prince,Electronics,15634.21,207,297,0,Gas,EXTRA_DATA
PRO4556,Heather Lawson,Food,40181.41,26,205,17626.72,Board,EXTRA_DATA
PRO4557,Julie Parker,Chemicals,11678.4,175,146,8244.13,Movement,EXTRA_DATA
PRO4558,Lisa Smith,FOOD,2952.62,134,26,16004.76,Rather,EXTRA_DATA
PRO4559,Sandra Hall,Chemicals,15371.23,115,26,13727.49,Quite,EXTRA_DATA
PRO4560,Patricia Garrett,Chemicals,12115.19,125,89,31470.02,Billion,EXTRA_DATA
PRO4561,Wendy Russell,Textiles,3163.59,82,235,44964.96,Game,EXTRA_DATA
PRO4562,Paul Lopez,Chemicals,4353.33,281,23,22223.29,Truth,EXTRA_DATA
PRO4563,Kerri Hunter,Electronics,,64,157,0,Current,EXTRA_DATA
PRO4564,Courtney Pham,Chemicals,30055.15,189,170,0,Simple,EXTRA_DATA
PRO4565,Brandon Williams,Automotive Parts,44093.98,210,258,9553.13,Raise,EXTRA_DATA
PRO4566,Brenda Jones,Chemicals,10397.94,238,287,8878.27,Middle,EXTRA_DATA
PRO4567,Jamie Harper,Food,44853.91,0,7,3824.43,History,EXTRA_DATA
PRO4568,Tom Grant,Chemicals,47698.4,246,108,30930.6,Water,EXTRA_DATA
PRO4569,Paul Jackson,Electronics,23388.81,103,169,32524.92,Task,EXTRA_DATA
PRO4570,Charles Mercado,Textiles,49005.52,244,32,42440.33,Effort,EXTRA_DATA
PRO4571,  Chelsea Bradley  ,Chemicals,12447.04,208,46,43811.6,Month,EXTRA_DATA
PRO4572,Christopher Daniel,Electronics,2066.34,63,224,35888.36,Meet,EXTRA_DATA
PRO4573,Lauren Mullins,Automotive Parts,18929.87,22,130,33710.39,Final,EXTRA_DATA
PRO2323,Virginia Aguilar,Electronics,2066.11,288,43,27113.36,Republican,EXTRA_DATA
PRO4575,Cynthia Lamb,Food,6226.09,38,256,48119.2,Name,EXTRA_DATA
PRO4576,Elizabeth Miller,Chemicals,Twenty Five Thousand,251,279,17312.26,Alone,EXTRA_DATA
PRO4577,Joanne Anderson,Food,25376.49,151,231,38726.98,Success,EXTRA_DATA
INVALID_94,Beth Brown,Electronics,15357.31,252,239,21994.81,Who,EXTRA_DATA
PRO4579,Angela Jenkins,Food,30326.8,274,106,7131.93,Manage,EXTRA_DATA
PRO4580,Lisa Henderson,Chemicals,18389.61,68,204,42858.19,Available,EXTRA_DATA
INVALID_33,Amanda Valdez,Automotive Parts,48291.5,233,32,41022.11,Teacher,EXTRA_DATA
PRO4582,Melissa Moss,Textiles,39454.61,154,247,38906.07,Camera,EXTRA_DATA
PRO4583,Carol Mendoza,Electronics,32004.2,198,259,41305.78,Agreement,EXTRA_DATA
PRO4584,Jessica Hahn,Automotive Parts,44744.7,278,167,Five Hundred,Case,EXTRA_DATA
PRO4585,Crystal Vasquez,Food,33313.59,-1,107,8696.75,Approach,EXTRA_DATA
PRO4586,  Troy Robinson  ,TEXTILES,Five Hundred,77,67,33003.75,Woman,EXTRA_DATA
PRO4587,Jessica Ball,Textiles,49450.65,14,104,31396.69,Direction,EXTRA_DATA
PRO4588,Eric Harvey,Automotive Parts,46477.33,252,216,15874.06,Yes,EXTRA_DATA
PRO4589,Jonathan Mcdaniel,Automotive Parts,18614.88,187,217,15028.44,Message,EXTRA_DATA
PRO4590,Gerald Dominguez,Textiles,22295.43,177,9999,9243.37,Station,EXTRA_DATA
PRO4591,Ethan Gray,Automotive Parts,3479.39,83,89,47912.49,Draw,EXTRA_DATA
PRO4592,Julie Mosley,Textiles,4725.77,138,289,38079.75,Way,EXTRA_DATA
PRO4593,William Perry,Automotive Parts,24295.51,274,174,24202.93,See,EXTRA_DATA
PRO4594,Catherine Ramsey,Electronics,43059.63,17,9,28288.44,Drop,EXTRA_DATA
PRO4595,Marcus Hull,Textiles,38814.28,146,283,35531.46,Lead,EXTRA_DATA
PRO4596,Tara Gibson,electronics,33384.41,73,253,2299.8,Direction,EXTRA_DATA
PRO4597,Andrea Bailey,Food,4482.51,119,117,27942.14,All,EXTRA_DATA
PRO4598,Samuel Stevens,Food,5658.63,194,65,49661.21,Sing,EXTRA_DATA
PRO4599,Jacqueline Richardson,Automotive Parts,7350.6,1,39,13340.56,Seem,EXTRA_DATA
PRO4600,Andrea Mcbride,electronics,34562.32,106,214,20882.19,Term,EXTRA_DATA
PRO4601,Tiffany Lewis,Electronics,2137.45,296,215,20129.48,Use,EXTRA_DATA
PRO4602,Cynthia Macdonald,Automotive Parts,33700.19,86,75,1360.21,Computer,EXTRA_DATA
PRO4603,Jennifer Nelson,Electronics,37309.62,18,181,19411.89,Western,EXTRA_DATA
