MachineID,MachineName,LineID,LastMaintenanceDate,Status,OperatingHrs
MAC4479,Hair,LIN0004,11/04/2023,Under Maintenance,47604.46
MAC4480,Big,LIN0003,05-02-2024,Under Maintenance,41654.55
INVALID_88,Majority,LIN0017,02/06/2023,Under Maintenance,18003.55
MAC4482,Computer,LIN0019,12-04-2023,Faulty,0
MAC4483,Class,LIN0015,30-07-2023,Under Maintenance,1965.74
MAC4484,Choose,LIN0011,07-04-2024,Faulty,8363.54
MAC4485,Car,LIN0017,13/04/2023,Operational,18109.14
MAC4486,Try,LIN0009,2023-04-21,Operational,0
MAC4487,Answer,LIN0008,10/25/2023,Operational,
MAC4488,Chance,LIN0002,2024-08-16,Under Maintenance,25732.87
MAC4489,Represent,LIN0015,14/05/2022,operational,49203.24
MAC4490,Vote,LIN0016,2023-07-09,Operational,49880.01
MAC4491,Chair,LIN0008,08-04-2022,Faulty,42526.62
MAC4492,Act,LIN0016,02/13/2024,Faulty,
MAC4493,South,LIN0010,21/03/2022,Faulty,12766.97
MAC4494,Table,LIN0015,01/24/2022,Operational,25476.98
INVALID_59,Head,LIN0003,20-10-2023,Faulty,48934.81
MAC1148,Discover,LIN0020,16-11-2024,Under Maintenance,49842.71
MAC4497,Natural,LIN9999,2023-01-05,Under Maintenance,Five Hundred
MAC4498,Sing,LIN0013,12-10-2024,Under Maintenance,32890.62
MAC4499,Law,LIN0008,07-08-2022,Faulty,35544.92
MAC4500,Its,LIN0008,22/05/2024,Under Maintenance,14751.57
MAC4501,Professor,LIN0019,05/08/2024,Faulty,41059.27
MAC2312,World,LIN0002,06/03/2022,Faulty,31002.28
INVALID_60,Southern,LIN0017,2023-01-24,Under Maintenance,4314.42
MAC4504,Tonight,LIN0015,28/10/2024,Under Maintenance,34042.0
MAC4505,Tough,LIN0006,12-03-2022,Faulty,42314.74
MAC4506,Business,LIN0015,03-09-2023,Under maintenance,20929.19
MAC4507,Out,LIN0012,02/05/2023,Under Maintenance,11827.82
MAC4508,Dinner,LIN0009,15-05-2024,Operational,29783.53
MAC4509,Modern,LIN0019,01/04/2024,Operational,25222.3
MAC4510,Clear,LIN0013,11/06/2022,Under Maintenance,
MAC4511,Matter,LIN0002,2022-03-18,Operational,16822.51
MAC4512,Real,LIN9999,25-12-2024,Faulty,12737.79
MAC4513,Campaign,LIN0011,2023-12-31,OPERATIONAL,27630.95
MAC4514,Early,LIN0013,18/03/2024,Under Maintenance,22570.11
MAC4515,Remain,LIN0020,2023-10-16,Faulty,Ten Thousand
MAC4516,Act,LIN0009,10/05/2023,Faulty,23523.38
MAC4517,Else,LIN0003,01/14/2022,Under Maintenance,15197.13
MAC4518,Small,LIN0016,30-10-2022,Under Maintenance,1460.1
MAC4519,Week,LIN0017,09/23/2023,Operational,37416.63
MAC4520,Official,LIN0007,2022-10-29,Faulty,22554.88
INVALID_42,Simple,LIN0002,16-03-2024,Under Maintenance,19080.43
MAC4522,Wife,LIN0014,2024-06-23,Under Maintenance,13394.02
MAC4523,Area,LIN0019,11/01/2024,Under Maintenance,23613.42
MAC4524,Later,LIN0015,02-01-2022,Faulty,21586.86
MAC4525,Reflect,LIN0001,2024-11-05,Under Maintenance,39319.29
MAC4526,Top,LIN0011,04/22/2023,Faulty,20376.26
MAC4527,Floor,LIN0018,16/04/2023,Under Maintenance,Twenty Five Thousand
MAC4528,Clear,LIN0020,04/07/2024,Faulty,7740.18
MAC4529,Gun,LIN0017,12/19/2022,Faulty,34170.89
MAC4530,Quality,LIN0018,2024-03-11,Operational,28922.19
MAC4531,Sea,LIN0009,06/24/2024,Faulty,24756.25
MAC4532,Glass,LIN0018,03/22/2023,Operational,30966.42
MAC4533,Move,LIN0013,08/23/2022,Faulty,0
MAC4534,Hair,LIN0016,04/06/2024,Operational,39277.77
MAC4535,Explain,LIN0014,07/01/2024,Under maintenance,32917.8
MAC4536,Nearly,LIN0018,06/10/2024,Faulty,47468.0
MAC4537,Way,LIN0002,06/04/2023,Faulty,
MAC4538,Necessary,LIN0012,2022-06-26,Operational,
MAC4539,Realize,LIN0019,2023-12-03,Under Maintenance,34150.02
MAC4540,Knowledge,LIN0006,27-05-2024,Operational,29651.04
MAC4541,Manager,LIN0005,2022-10-20,Under Maintenance,21630.02
MAC4542,Throughout,LIN0017,11-11-2022,Operational,1427.44
MAC4543,Perhaps,LIN0002,28/09/2022,Faulty,39202.79
MAC4544,War,LIN0010,23/02/2022,Operational,19325.12
INVALID_50,Entire,LIN0010,03/02/2022,Operational,38344.87
MAC4546,Time,LIN0010,2023-06-29,Under Maintenance,23320.3
INVALID_13,Tv,LIN0010,2024-09-10,Operational,10752.05
MAC4548,Room,LIN0003,2023-03-13,Faulty,2277.04
MAC4549,Tv,LIN0014,07-05-2024,Faulty,
MAC4550,Number,LIN0002,12/12/2024,Faulty,6158.91
MAC4551,For,LIN0010,11-06-2024,Faulty,40397.96
MAC4552,Someone,LIN0008,2022-12-18,Faulty,9493.88
MAC4553,Maybe,LIN0016,2023-10-28,Operational,43922.03
MAC4554,Just,LIN0016,18/12/2023,Under Maintenance,
MAC4555,Force,LIN0009,2023-07-03,Faulty,2278.7
MAC4556,Create,LIN0002,06/26/2022,Under Maintenance,14119.51
MAC4557,Color,LIN0011,11/18/2024,Faulty,22206.01
MAC4558,Well,LIN0003,04/08/2022,Operational,4842.13
MAC4559,Increase,LIN0007,13/07/2023,operational,39014.29
MAC2616,Game,LIN0014,26-01-2023,Faulty,20812.42
MAC4561,Course,LIN0007,2023-03-12,Under Maintenance,47985.84
MAC4562,Participant,LIN0007,23/11/2024,Faulty,17068.52
MAC4563,Fight,LIN0012,23-03-2024,Faulty,4406.33
MAC4564,Have,LIN0011,05-02-2023,Under Maintenance,Five Hundred
MAC4565,Station,LIN0011,2022-09-23,Under Maintenance,49261.98
MAC4566,Write,LIN0020,15-05-2024,Faulty,20822.06
MAC4567,Product,LIN0013,2022-02-27,Faulty,22254.38
MAC4568,Work,LIN0017,30/07/2024,Faulty,27041.38
MAC4569,Major,LIN0005,2023-06-09,Faulty,24659.87
MAC4570,Yet,LIN0015,2022-03-26,Faulty,41477.22
MAC4571,Beautiful,LIN0018,2022-11-19,Faulty,2818.2
MAC4572,Fish,LIN0014,20/08/2022,Faulty,16123.53
MAC3079,Wall,LIN0013,2022-09-08,Operational,43932.49
MAC4574,Offer,LIN0009,10-10-2023,Under Maintenance,31507.2
MAC4575,Scene,LIN0016,05/28/2022,UNDER MAINTENANCE,17850.76
INVALID_90,Every,LIN0007,02-02-2023,FAULTY,22047.84
MAC4577,Cost,LIN0012,09/17/2024,Faulty,18065.23
MAC4578,Hear,LIN0017,19/08/2024,Faulty,3953.84
MAC4579,Hundred,LIN0016,03/05/2024,Faulty,27953.89
MAC4580,Individual,LIN0002,17-12-2022,Operational,29844.31
MAC4581,Brother,LIN0003,05/22/2022,Operational,6974.32
MAC4582,Whom,LIN0018,2024-09-02,Operational,40523.54
MAC4583,Marriage,LIN0020,01/19/2022,Faulty,
MAC4584,Yes,LIN0011,31/07/2023,Faulty,40781.57
MAC4585,People,LIN0007,09-04-2022,Under Maintenance,34851.11
MAC4586,Weight,LIN0006,03/01/2023,Operational,Five Hundred
MAC4587,Realize,LIN0013,29/07/2023,Faulty,16995.6
MAC4588,Church,LIN0007,2024-03-31,under maintenance,42878.3
MAC4589,Friend,LIN0007,14/07/2022,Faulty,35399.52
MAC4590,Might,LIN0004,17-07-2022,Faulty,11987.97
MAC4591,Thought,LIN0008,05/02/2022,Under Maintenance,40986.95
MAC4592,Evening,LIN0010,2022-06-09,Operational,33807.28
MAC4593,Along,LIN0001,2023-07-31,Under Maintenance,32173.41
MAC4594,Three,LIN0003,02-03-2022,Operational,0
MAC4595,Another,LIN0002,31-03-2023,Under maintenance,4554.4
MAC4596,Pressure,LIN0017,2023-10-23,Operational,13518.24
MAC4597,Early,LIN0008,12/03/2024,Faulty,1046.57
MAC4598,Talk,LIN0005,15/03/2024,Operational,27617.9
MAC4599,Risk,LIN0010,10/03/2023,Operational,49149.93
MAC4600,Discuss,LIN0012,15/04/2023,Operational,16616.03
MAC4601,Fear,LIN0006,30/07/2024,OPERATIONAL,23106.56
MAC4602,Hit,LIN0001,18/08/2023,Under Maintenance,0
MAC4603,Health,LIN0012,05/09/2024,Faulty,12346.78
MAC4604,Movement,LIN0018,07-08-2023,Under Maintenance,24417.71
MAC4605,Low,LIN0016,02/15/2023,Under Maintenance,
MAC4606,Loss,LIN0018,19/12/2022,Operational,Five Hundred
MAC4607,Meeting,LIN0001,20/08/2023,Operational,0
MAC4608,Skill,LIN0002,10/11/2024,Operational,14181.01
MAC4609,Answer,LIN0002,02/09/2022,Faulty,6031.49
MAC4610,Buy,LIN0016,2023-11-09,Under Maintenance,8330.89
MAC4611,Bad,LIN0017,18/04/2022,Under Maintenance,34285.56
MAC4612,Indicate,LIN0020,11/16/2023,Operational,35801.46
INVALID_50,Style,LIN0014,2022-05-10,Operational,24497.36
MAC4614,Red,LIN0016,28/07/2023,operational,20141.87
MAC4615,Apply,LIN0003,2022-05-06,Operational,40502.34
MAC4616,Cold,LIN0011,05/03/2024,FAULTY,22286.84
MAC4617,Wide,LIN0004,19/12/2023,Operational,12968.2
MAC4618,Result,LIN0016,10-02-2024,under maintenance,39259.06
MAC4619,Mean,LIN0018,12/26/2024,Under Maintenance,47417.28
MAC4620,Although,LIN0004,2024-06-10,Under Maintenance,25631.14
MAC4621,Recently,LIN0003,2023-06-15,Operational,49619.75
MAC4622,Day,LIN0016,23-12-2024,Operational,39007.8
MAC4623,But,LIN0011,10-10-2022,Operational,49805.68
MAC4624,Notice,LIN0008,2024-08-18,Under Maintenance,7923.96
MAC4625,Situation,LIN0011,07/10/2024,Under Maintenance,0
MAC4626,Same,LIN0017,05/31/2023,Faulty,6683.46
MAC4627,One,LIN0002,10/02/2023,Operational,39747.56
MAC4628,Can,LIN0007,07/05/2022,Operational,8918.63
MAC4629,Dark,LIN0016,11/18/2023,Operational,43119.28
MAC4630,Born,LIN0012,29/01/2023,Faulty,30254.89
MAC4631,Suggest,LIN0003,21/07/2022,Faulty,42455.12
MAC4632,Material,LIN0009,23/10/2023,Faulty,35458.65
MAC4633,Wear,LIN0014,24/12/2023,Faulty,0
MAC4634,Word,LIN0005,07/18/2022,Operational,39571.24
MAC4635,Center,LIN0008,10/09/2024,Under Maintenance,15044.41
MAC4636,Which,LIN0019,2023-06-25,Operational,9378.95
MAC3055,Operation,LIN0009,27-01-2022,Operational,43276.09
MAC4638,Try,LIN0008,2023-10-25,Faulty,22433.45
MAC4639,Bed,LIN0010,27/07/2024,Under Maintenance,5503.4
MAC2405,Respond,LIN0005,31/05/2024,Under Maintenance,44740.25
MAC4641,May,LIN0009,22/03/2024,faulty,3248.48
MAC4642,Network,LIN0001,08-09-2023,Operational,49029.46
MAC4643,Role,LIN0016,21/07/2023,Operational,8882.13
MAC4644,Degree,LIN0005,02/24/2024,Faulty,5401.42
MAC4645,Picture,LIN0010,04/18/2022,Operational,31990.89
MAC4646,For,LIN0017,29/11/2023,Under Maintenance,48475.92
MAC4647,Company,LIN0006,02/12/2024,Operational,
MAC4648,To,LIN0009,23/06/2024,Faulty,39888.35
MAC2144,Goal,LIN0016,11/30/2024,Faulty,32315.78
MAC4650,Near,LIN0017,31/01/2023,Faulty,
MAC4651,Ever,LIN0002,02-10-2024,Faulty,41167.67
MAC4652,Evening,LIN9999,04/03/2022,Under Maintenance,11386.94
MAC4653,Fill,LIN0019,2022-08-29,Faulty,
MAC4654,Model,LIN0019,05-07-2023,Operational,45745.08
MAC4655,Fly,LIN0019,10/22/2024,Under Maintenance,26134.64
MAC4656,Leader,LIN0010,01/20/2022,Under Maintenance,-973.94
MAC4657,Center,LIN0011,30/09/2024,Operational,37360.23
MAC4658,Soon,LIN0011,2022-07-21,Under Maintenance,11535.95
MAC4659,Service,LIN0016,18/05/2024,Faulty,25613.92
MAC4660,Employee,LIN0010,27-02-2022,Operational,44734.62
MAC4661,Prove,LIN0006,17-11-2023,Operational,33961.07
MAC4662,Future,LIN0013,04/15/2022,Operational,14657.35
MAC4663,Institution,LIN0016,04-01-2024,Operational,46785.45
INVALID_11,Part,LIN0019,24/04/2024,Under Maintenance,34811.82
MAC4665,Particularly,LIN0014,05/06/2023,Faulty,4951.36
MAC4666,Point,LIN9999,2023-01-08,Operational,49007.29
MAC4667,Figure,LIN0001,2022-09-12,under maintenance,25159.3
MAC4668,However,LIN0009,13-04-2023,Under Maintenance,47993.34
MAC4669,Smile,LIN0001,03/09/2022,Operational,1667.27
MAC4670,Conference,LIN0006,10/02/2023,Under Maintenance,16438.9
MAC4671,Sometimes,LIN0012,2022-03-31,OPERATIONAL,38085.69
MAC4672,Modern,LIN0004,2024-08-22,Operational,40244.23
MAC4673,From,LIN0012,05/08/2023,Operational,-2657.93
MAC4674,General,LIN0014,15/12/2022,Faulty,19926.04
MAC4675,Piece,LIN0010,08-09-2024,Faulty,
MAC4676,Region,LIN0004,20-06-2024,operational,34593.27
MAC4677,Sometimes,LIN0003,2023-04-12,Operational,-4938.84
MAC4678,That,LIN0009,29/12/2022,Under Maintenance,20055.16
MAC4679,Would,LIN0012,2024-11-19,Operational,27840.88
MAC4680,Near,LIN0010,11/12/2022,Operational,31238.82
MAC4681,Ground,LIN0018,03/27/2024,Under Maintenance,24797.87
MAC4682,Now,LIN0006,2024-05-01,Faulty,3241.62
MAC4683,Note,LIN0012,08/04/2023,Under Maintenance,22580.01
MAC4684,Kitchen,LIN0015,29-09-2024,Faulty,24440.74
MAC4685,Surface,LIN0019,2022-07-23,Faulty,36199.09
MAC4686,Short,LIN0018,01-08-2024,Operational,47158.42
MAC4687,History,LIN0006,01/07/2024,Operational,34341.39
MAC4688,His,LIN0020,02/23/2022,Faulty,31501.11
MAC4689,Such,LIN0009,02/04/2022,Under Maintenance,33058.76
MAC4690,Kitchen,LIN0020,12/08/2023,Operational,26896.48
MAC4691,Herself,LIN0006,04-09-2022,Faulty,38272.5
MAC4692,Peace,LIN0017,07/24/2022,Operational,7525.07
MAC4693,Need,LIN0011,01/18/2023,Faulty,19128.59
MAC4694,Stock,LIN9999,29-08-2023,Operational,16340.04
MAC3907,Trouble,LIN0015,01/20/2024,Faulty,5952.08
MAC4696,But,LIN0008,04/16/2024,operational,44702.44
MAC4697,Ago,LIN0014,21-10-2024,OPERATIONAL,1778.78
MAC4698,North,LIN0020,2024-07-31,Faulty,19411.7
MAC4699,Rich,LIN0014,11-05-2024,Under Maintenance,8026.51
MAC4700,Toward,LIN0019,09/08/2022,Under Maintenance,2061.06
MAC4701,He,LIN0003,22/08/2022,Operational,Five Hundred
MAC4702,High,LIN9999,06-09-2024,Faulty,39480.19
MAC4703,Ten,LIN0004,25-06-2022,Under Maintenance,11483.66
INVALID_97,Chair,LIN0009,12/02/2023,Faulty,40724.62
MAC4705,Others,LIN0001,30/01/2022,Faulty,26905.52
MAC4706,Experience,LIN0015,19-05-2024,Faulty,
MAC4707,Instead,LIN0010,03/01/2023,Operational,937.53
MAC4708,Fall,LIN0004,27-06-2023,Faulty,-2749.14
MAC4709,Upon,LIN0011,19/03/2023,Operational,49790.58
MAC4710,Summer,LIN0019,28-04-2023,Faulty,22651.15
MAC4711,Continue,LIN0011,09/17/2023,Faulty,42567.61
MAC4712,Office,LIN0014,08/27/2024,Faulty,888.75
MAC4713,Company,LIN0008,2024-03-20,FAULTY,42498.76
MAC4714,Pass,LIN0013,08/08/2024,Faulty,34995.13
MAC4715,Tell,LIN0002,02/02/2022,Under Maintenance,19991.62
MAC4716,Win,LIN0019,11/06/2022,Operational,37706.36
MAC4717,Maybe,LIN0019,04/03/2022,Faulty,24955.81
MAC4718,Stay,LIN0004,2023-12-29,Under Maintenance,41597.94
MAC4719,Rock,LIN0010,16-02-2023,Under Maintenance,14270.59
MAC4720,Out,LIN0005,2024-02-08,Under Maintenance,13159.11
MAC4721,Change,LIN0010,2023-07-22,Operational,41698.0
MAC4413,Assume,LIN0003,13-03-2024,Faulty,7271.38
MAC4723,Significant,LIN0002,27-08-2022,under maintenance,11934.41
MAC4724,Gas,LIN0007,09/06/2022,Faulty,38362.13
MAC4725,Region,LIN0017,03/07/2023,Faulty,
MAC4726,History,LIN0015,13-02-2023,Faulty,Twenty Five Thousand
MAC4727,Wind,LIN0019,18-03-2024,Under Maintenance,27631.72
MAC4728,Any,LIN0007,11/17/2023,Faulty,16304.07
MAC4729,Television,LIN0014,2022-04-09,Operational,29033.76
MAC4730,Marriage,LIN0016,17/11/2022,Under Maintenance,6645.06
MAC4731,Also,LIN0017,2023-10-17,Under Maintenance,45958.46
MAC4732,Ball,LIN0011,20-10-2023,Faulty,47259.89
MAC4733,Least,LIN0004,06/05/2022,Operational,5374.7
MAC4734,Ball,LIN0009,2023-03-19,Under Maintenance,27372.59
MAC4735,Source,LIN0006,28/06/2023,Operational,19022.67
MAC4736,Director,LIN0017,06-08-2022,Operational,34984.41
MAC4737,Population,LIN0009,2024-10-25,Faulty,4773.53
MAC4324,Because,LIN0002,04/10/2023,Under Maintenance,10224.7
MAC4739,Stage,LIN0018,15/03/2023,Operational,5426.62
MAC4740,To,LIN0008,20/08/2023,Faulty,21819.3
MAC4741,Air,LIN0010,11/02/2023,Faulty,12001.2
MAC4742,Service,LIN0017,24-08-2023,Faulty,
MAC4743,Either,LIN0011,15/05/2022,Faulty,
MAC4744,Sign,LIN0008,01/18/2024,Faulty,12810.04
MAC4745,Rule,LIN0012,10/01/2023,Under Maintenance,14801.31
MAC4746,Travel,LIN0006,12/02/2022,Under Maintenance,44760.15
MAC4747,Very,LIN0006,30/03/2023,Operational,40904.77
MAC4748,Sister,LIN0006,2024-09-02,Operational,44814.53
INVALID_15,Down,LIN0020,2023-01-01,Faulty,7219.07
MAC4750,Job,LIN0010,2024-05-26,Operational,40636.27
MAC4751,Time,LIN0018,07/16/2023,Operational,30882.75
MAC4752,Bar,LIN0017,13-12-2024,Faulty,
MAC4753,Financial,LIN0014,2022-02-10,Operational,43114.41
MAC2601,Full,LIN0014,12/31/2022,Operational,10286.53
MAC3916,Fine,LIN0007,2023-07-26,Operational,30467.48
MAC4756,Page,LIN0018,01-01-2024,Operational,35340.24
MAC4757,Likely,LIN0014,05/02/2023,Operational,19811.16
MAC0530,Education,LIN0013,18-01-2023,Under Maintenance,2754.36
MAC4759,Today,LIN0012,02-03-2022,Faulty,29144.25
INVALID_77,Her,LIN0017,2024-07-20,Under Maintenance,25830.6
MAC4761,Him,LIN0019,03/01/2022,Under Maintenance,13466.59
MAC4762,Create,LIN0014,05/07/2022,Under Maintenance,39529.26
MAC4763,Start,LIN0004,16-12-2023,Operational,19433.06
MAC4764,Anything,LIN0010,17-02-2024,Under Maintenance,44631.84
MAC4765,Professional,LIN0020,14-07-2023,Under Maintenance,8382.99
MAC4766,Responsibility,LIN0003,2022-05-15,Faulty,1882.57
MAC4767,Say,LIN0002,2022-06-26,Faulty,869.65
MAC4768,Peace,LIN0012,2022-09-05,Operational,-3612.94
MAC4769,Area,LIN0005,2023-04-20,Faulty,6148.99
MAC4770,May,LIN0011,28/09/2023,Faulty,41700.81
MAC4771,Dog,LIN0001,12/03/2023,Operational,19639.03
MAC4772,Her,LIN0002,2024-08-13,Operational,11057.92
MAC4773,Blue,LIN0015,04/20/2022,Under Maintenance,12918.22
INVALID_70,Create,LIN0006,10/07/2022,Operational,13223.58
INVALID_79,Each,LIN0008,09/01/2024,Faulty,24205.85
MAC4776,Man,LIN0004,03/12/2023,Faulty,31019.16
MAC4777,Live,LIN0008,30-07-2023,under maintenance,22009.89
MAC4778,Republican,LIN0012,24/09/2024,Faulty,12465.06
MAC4779,Organization,LIN0005,14-10-2024,Faulty,34979.65
MAC4780,Deal,LIN0011,09-11-2023,Operational,24687.65
MAC4781,Their,LIN0013,13-06-2023,Under Maintenance,15323.82
MAC4782,High,LIN0015,03-07-2024,Faulty,17720.59
INVALID_78,Must,LIN0014,10/13/2024,Faulty,27125.01
MAC4784,Present,LIN0003,18/01/2023,Under Maintenance,42616.29
MAC4785,Itself,LIN0007,2022-09-05,Under maintenance,
MAC4786,Such,LIN0007,2024-10-26,Under Maintenance,21187.73
MAC4787,Music,LIN0006,26-10-2022,Faulty,48154.04
MAC4788,Voice,LIN0020,18-02-2023,Under Maintenance,43397.19
MAC4789,War,LIN0008,07-11-2024,Operational,37835.46
MAC4790,Learn,LIN0007,03-02-2024,Faulty,11953.55
MAC4791,Deep,LIN0013,2023-03-16,Faulty,Twenty Five Thousand
MAC4792,Home,LIN0011,31/03/2024,Under Maintenance,46912.7
MAC4793,Argue,LIN0009,26/06/2024,Under Maintenance,39912.06
MAC4794,Majority,LIN0004,2023-10-03,Under Maintenance,17288.03
MAC4795,Thank,LIN0006,05/17/2022,Faulty,9796.98
MAC4796,Eat,LIN0011,11/12/2022,Operational,29919.81
MAC4797,Color,LIN0014,07/11/2023,Faulty,17657.67
MAC4798,School,LIN0006,21-11-2024,Faulty,41275.97
MAC4799,Minute,LIN0018,07/07/2024,Faulty,30974.93
MAC4800,Management,LIN0005,01-06-2023,Operational,38850.0
MAC4801,Sound,LIN0003,2024-04-14,Under Maintenance,32658.0
MAC4802,Well,LIN0013,15-10-2022,Operational,
MAC4803,War,LIN0006,05/01/2023,Under Maintenance,
MAC4804,Condition,LIN0009,06/24/2024,Operational,30729.09
MAC4805,International,LIN0010,31-07-2022,Operational,10880.82
MAC4806,Like,LIN0016,2024-11-06,Faulty,9045.5
MAC4807,Relationship,LIN0020,24-03-2024,Faulty,41563.22
MAC4808,Through,LIN0014,01/11/2022,Faulty,31244.02
MAC4809,Chair,LIN0011,2024-09-24,Under Maintenance,18251.74
MAC4810,Week,LIN0005,28-12-2024,Under Maintenance,40914.55
MAC4811,Control,LIN0007,20-11-2022,Faulty,49294.85
MAC4812,Ten,LIN0018,08/10/2023,Faulty,28476.09
MAC4813,Walk,LIN0008,2022-03-09,Faulty,36989.24
MAC4814,Member,LIN0016,11-08-2022,Faulty,22685.6
MAC4815,Five,LIN0006,02/15/2024,Under Maintenance,-1024.93
MAC4816,Enjoy,LIN0012,2023-11-06,Faulty,5167.81
MAC4817,Human,LIN0005,19-06-2023,Operational,1149.09
MAC4818,Watch,LIN0007,2022-09-15,Faulty,42835.4
MAC4819,Simply,LIN0016,11/19/2023,Faulty,16738.77
MAC4820,Score,LIN0003,01-05-2024,Under Maintenance,31134.62
MAC4821,Next,LIN0015,02/06/2023,Faulty,26007.72
MAC4822,Kind,LIN0016,06/27/2022,Faulty,23604.73
MAC4823,Budget,LIN0016,2023-11-07,FAULTY,
MAC4824,Him,LIN0014,17/08/2022,Faulty,2588.95
MAC4825,Natural,LIN0018,05/23/2024,Faulty,13212.39
MAC4826,Within,LIN9999,07-02-2024,Faulty,2111.76
MAC4827,Future,LIN0018,10/10/2023,Under Maintenance,27573.52
MAC4828,Matter,LIN0003,20/08/2024,Under Maintenance,10310.66
MAC4829,Owner,LIN0017,2024-06-27,Operational,9978.84
MAC4830,Within,LIN0002,2023-10-14,Under Maintenance,36103.12
MAC4831,Mind,LIN0004,02-12-2023,Under Maintenance,43402.44
MAC4832,Investment,LIN0017,30-12-2022,Under Maintenance,1431.32
MAC4833,Share,LIN0004,2024-09-15,Under Maintenance,28211.8
MAC4834,Option,LIN0018,16/02/2023,Operational,24522.25
MAC4835,Network,LIN9999,2022-08-30,Faulty,49534.89
MAC4836,Sense,LIN0018,05-06-2024,Faulty,-3609.12
MAC4837,Easy,LIN0008,10/04/2023,Faulty,29721.04
MAC4838,Actually,LIN0017,24/01/2022,Under maintenance,32083.33
MAC4839,Sense,LIN0006,21/02/2024,Under Maintenance,18559.42
MAC4840,Institution,LIN0010,03-09-2022,Under Maintenance,
MAC4841,Discussion,LIN0009,03/11/2023,Operational,47595.35
MAC4842,See,LIN0019,13-08-2024,Faulty,10592.45
INVALID_31,Event,LIN0016,28/06/2022,Operational,31421.74
MAC4844,Spend,LIN0002,2024-12-06,Faulty,16579.86
MAC4561,Best,LIN0002,05/05/2023,Operational,8029.95
MAC4846,Less,LIN0001,29/01/2023,Operational,1978.79
MAC4847,Ball,LIN0019,01/03/2024,Under Maintenance,8807.49
MAC4848,Stop,LIN0016,26/05/2022,Operational,47252.82
MAC4849,Decision,LIN0013,11-09-2023,Operational,48986.74
MAC4850,Standard,LIN0017,2023-04-30,Under Maintenance,
MAC4851,Health,LIN0016,02-11-2024,Faulty,7798.15
MAC4852,Often,LIN0008,29/12/2023,Operational,16831.14
MAC4853,Strategy,LIN0015,07/26/2023,Under Maintenance,21350.76
MAC4854,Contain,LIN0016,22-08-2023,Faulty,15690.21
MAC4855,Like,LIN0015,04-08-2022,Under Maintenance,12516.56
MAC4856,Above,LIN0013,2024-11-02,Under Maintenance,23522.21
MAC4857,Continue,LIN0019,23/12/2024,Operational,1850.51
MAC4858,Song,LIN0015,2022-09-23,Faulty,12455.01
MAC4859,Government,LIN0019,16-10-2022,Under Maintenance,37195.04
MAC4860,Exist,LIN0014,2024-01-08,Operational,47526.53
MAC4861,Piece,LIN0020,2022-08-16,Faulty,0
MAC4862,Could,LIN0009,07/02/2023,Operational,13546.18
MAC4863,House,LIN0002,15/12/2023,Operational,33373.13
MAC4864,Resource,LIN0001,21-07-2023,Operational,25304.72
MAC4865,Write,LIN0018,2024-10-06,Operational,7814.48
MAC4866,Similar,LIN0016,12/15/2023,Under Maintenance,2058.18
MAC4867,Like,LIN0011,12/05/2022,Faulty,34228.5
MAC4868,Four,LIN0019,21/10/2022,Under Maintenance,49183.23
MAC3929,Discussion,LIN0004,24/03/2022,Faulty,23038.0
MAC4870,Able,LIN0011,23/04/2022,Operational,42373.82
MAC4871,Political,LIN0015,07-10-2023,Faulty,37798.59
MAC4872,Grow,LIN0006,03-04-2022,Under maintenance,
MAC4873,Statement,LIN0011,10/12/2022,Under Maintenance,1691.26
MAC4874,Him,LIN0011,2022-04-28,Under Maintenance,47614.29
MAC4875,Professional,LIN0004,26/11/2023,operational,35364.35
MAC4876,Tell,LIN0003,06/11/2022,Under Maintenance,39458.71
