AccountID,CustomerID,Balance,AccountType,OpenDate,Status
ACC4550,CUS0019,2023.01,Wait,2024-04-29,Frozen
ACC4551,CUS0003,26279.46,Look,2024-09-02,Inactive
ACC4552,CUS0007,17203.8,Act,22-02-2022,Active
ACC4553,CUS9999,37849.84,Drug,09/08/2023,Frozen
ACC4554,CUS0001,27385.64,When,06-02-2022,Frozen
ACC4555,CUS0020,20546.52,Fact,02-06-2024,Active
ACC4556,CUS9999,3413.1,Dark,05-02-2024,Frozen
ACC4557,CUS0008,2781.9,Whether,2023-08-08,Frozen
ACC4558,CUS9999,42377.14,Act,05/26/2024,Active
ACC4559,CUS0012,22051.61,Role,2024-04-05,Inactive
ACC4560,CUS0003,12968.9,Reduce,2022-08-30,INACTIVE
ACC4561,CUS0001,11276.18,Treatment,04/16/2022,Frozen
ACC4562,CUS0003,37551.88,Mother,04/08/2023,Frozen
ACC4563,CUS0018,8916.5,Firm,30/12/2023,Inactive
ACC3654,CUS0004,30269.57,Central,02-06-2024,Frozen
ACC4565,CUS0016,20809.83,Your,10/28/2023,Active
ACC4566,CUS0016,13676.18,Goal,29/09/2023,Frozen
ACC4567,CUS0017,25971.62,Situation,2023-11-29,Inactive
ACC4568,CUS0010,17417.8,International,2023-08-10,Inactive
ACC4569,CUS0011,22502.04,Bed,2023-08-14,Frozen
ACC4570,CUS0008,14702.59,Several,2022-06-03,Frozen
ACC4571,CUS0007,33739.33,Policy,09/28/2022,Frozen
ACC4572,CUS0009,43168.34,Image,03-04-2024,Frozen
ACC4573,CUS0019,32778.12,Day,11/20/2024,Inactive
ACC4574,CUS0020,23306.81,Seek,2024-05-17,Inactive
ACC4575,CUS0013,,Past,2022-11-17,Active
ACC0266,CUS0009,17459.27,Floor,14-09-2022,Frozen
ACC4577,CUS0019,11585.94,Share,03/13/2022,Inactive
ACC4578,CUS0008,47744.5,Method,24-02-2022,Frozen
ACC4579,CUS0011,17904.64,Congress,08/11/2023,Inactive
ACC4580,CUS0013,11130.19,Service,06/18/2023,Inactive
ACC4581,CUS0010,8831.62,Give,11/05/2022,Inactive
INVALID_38,CUS0009,Five Hundred,Color,17-03-2024,Active
ACC4583,CUS0014,27178.85,Seek,12/25/2023,Inactive
ACC4584,CUS0016,44635.78,Action,27/08/2024,Active
ACC4585,CUS0014,22789.64,According,19/06/2024,Inactive
ACC4586,CUS0009,,Focus,2022-04-01,active
ACC4587,CUS0013,,Certainly,08/02/2024,Frozen
ACC4588,CUS0017,31173.06,If,2023-09-01,Frozen
ACC4589,CUS0008,8853.28,Animal,22/11/2022,Active
ACC4590,CUS0009,26128.1,Although,25-04-2024,Inactive
ACC4591,CUS0019,13803.94,That,21/11/2022,Active
ACC4592,CUS0014,40815.91,Statement,25/05/2023,ACTIVE
ACC4593,CUS0015,39208.85,Reason,2023-07-10,Inactive
ACC4594,CUS0015,5656.92,Challenge,2024-08-03,Active
ACC4595,CUS0007,2644.71,She,2022-01-24,Frozen
ACC4596,CUS0020,49005.66,Computer,23/11/2022,Active
ACC4597,CUS0009,46412.04,Among,16/04/2022,Frozen
ACC4598,CUS0015,33944.44,Onto,07/12/2024,Frozen
ACC4599,CUS0011,39264.03,Hotel,01/18/2024,Active
ACC4600,CUS0009,23769.79,Guess,04/02/2022,Frozen
ACC4601,CUS0003,34592.93,Within,04/09/2022,Inactive
ACC4602,CUS0010,20864.3,Term,05-02-2024,Frozen
ACC4603,CUS0002,,Day,21-06-2022,Active
INVALID_52,CUS0012,14900.43,Place,2024-12-17,Inactive
ACC4605,CUS0013,32822.5,Sense,14/05/2022,Active
ACC4606,CUS0009,Ten Thousand,Home,26-03-2024,Frozen
ACC4607,CUS0009,Ten Thousand,Tax,03/21/2022,Inactive
ACC4608,CUS0015,22495.69,Fine,11/30/2023,Inactive
ACC4609,CUS0018,27554.44,Quite,24-03-2022,Frozen
ACC4610,CUS0016,21305.88,End,2024-12-22,Active
ACC4611,CUS0017,48906.8,Power,05/18/2023,Inactive
ACC4612,CUS0002,38318.59,Official,10/23/2023,Frozen
ACC4613,CUS0003,21965.42,Final,2022-05-13,Active
ACC4614,CUS0012,28881.13,One,2023-09-17,Frozen
ACC4615,CUS0020,44069.95,Allow,2023-04-16,Inactive
ACC4616,CUS0006,34833.86,Country,11/15/2022,Frozen
ACC4617,CUS0006,48851.61,Have,2024-01-05,Inactive
ACC4618,CUS9999,,Those,04/28/2024,Inactive
ACC4619,CUS0007,15910.34,Inside,2023-08-29,Active
ACC4620,CUS0004,13653.98,Imagine,13-10-2022,Active
ACC4621,CUS0005,7953.45,Sit,2024-04-03,Frozen
ACC4622,CUS0011,8296.65,Artist,10/06/2023,Inactive
ACC4623,CUS0005,12514.45,Live,11/25/2022,Active
ACC4624,CUS0006,4504.02,Eight,2024-11-24,Frozen
ACC4625,CUS0011,41520.65,Commercial,15/09/2024,Frozen
ACC4626,CUS0020,38752.89,Future,06-01-2022,Frozen
ACC4627,CUS0017,12496.31,Require,28/02/2024,Active
ACC4628,CUS0012,26840.54,Hit,31-05-2023,Frozen
ACC4629,CUS0016,2440.12,Drive,2022-09-27,Inactive
ACC4630,CUS0008,32638.08,Thought,01-10-2024,Active
ACC4631,CUS0020,29501.27,Guy,12/05/2024,Inactive
ACC4632,CUS0010,,Professor,2023-08-25,Frozen
INVALID_89,CUS0016,31591.52,Break,10/06/2023,Frozen
ACC4634,CUS0016,13878.0,Onto,02/24/2022,Frozen
ACC4635,CUS0005,44944.47,Still,18-08-2024,Frozen
ACC4636,CUS0004,1713.57,Opportunity,03/23/2024,Frozen
ACC4637,CUS0020,28648.28,Power,13/02/2023,Active
ACC4638,CUS0009,26985.69,Wide,2023-10-06,Active
ACC4639,CUS0001,8142.44,Ever,18-12-2022,Active
ACC4640,CUS0019,15874.09,Court,17/03/2022,Active
ACC4641,CUS0002,40703.74,I,2024-09-03,Inactive
ACC4642,CUS0008,31175.12,Enjoy,2022-05-11,INACTIVE
ACC4643,CUS0004,41501.18,Here,12/06/2023,Inactive
ACC4644,CUS0005,17453.54,Many,03/29/2022,FROZEN
ACC4645,CUS0011,38428.91,Agreement,13-07-2023,Inactive
ACC4646,CUS0012,26455.27,Card,29/03/2024,FROZEN
ACC4647,CUS0011,18638.06,Similar,25/06/2023,INACTIVE
ACC4648,CUS0003,49545.0,Guy,2022-04-17,Active
ACC4649,CUS0003,17611.23,Push,19/01/2023,Active
ACC4650,CUS0020,40276.46,Western,06/10/2023,Active
ACC4651,CUS0006,12040.75,Particular,11/07/2024,Active
ACC4652,CUS0002,1813.65,Include,15/03/2022,Inactive
ACC4653,CUS0006,45468.99,Consider,2022-01-04,Active
ACC4654,CUS0019,43424.89,Single,2023-08-27,Inactive
ACC4655,CUS0005,27300.01,Level,08/01/2023,Active
ACC4656,CUS0006,28970.9,Own,04/07/2024,Frozen
ACC4657,CUS0008,44600.55,Contain,12/03/2022,Frozen
ACC4658,CUS0019,49975.24,Data,2024-07-19,Active
ACC4659,CUS0004,,On,10/03/2022,Inactive
ACC4660,CUS0011,,News,20/06/2022,Frozen
ACC4661,CUS0020,2386.7,Foreign,05/09/2023,Inactive
ACC4662,CUS0010,20511.63,Order,29-09-2024,Frozen
ACC4663,CUS0018,46284.54,Character,2024-01-06,Frozen
ACC4222,CUS0020,25878.33,Street,2023-04-22,Frozen
ACC4665,CUS0019,19733.27,Yet,13/06/2024,Inactive
ACC4666,CUS0013,23368.54,I,08/14/2022,Active
ACC4667,CUS0003,47504.26,Bag,18/12/2024,active
ACC4668,CUS0012,42480.89,Event,2022-06-10,Frozen
ACC4669,CUS0015,24355.45,Lot,07/04/2024,Frozen
ACC4670,CUS0016,35215.17,Bank,16-02-2022,Active
ACC4671,CUS0008,20644.31,Right,19/05/2024,Active
ACC4672,CUS0004,40101.6,Apply,2022-02-20,Inactive
ACC4673,CUS0007,27160.52,Explain,10/11/2023,Active
ACC4674,CUS0019,33779.5,Fall,01/12/2024,FROZEN
ACC4675,CUS0012,0,Study,02-12-2022,Frozen
ACC4676,CUS0003,39938.07,Claim,2022-05-07,Active
ACC4677,CUS0019,43327.0,Team,09/17/2022,Active
INVALID_28,CUS0013,Ten Thousand,National,12/11/2024,FROZEN
ACC4679,CUS0011,Five Hundred,Him,05/15/2024,inactive
INVALID_10,CUS0008,-943.53,Give,30/05/2023,Active
ACC4681,CUS0011,0,Value,2022-01-04,Frozen
ACC4682,CUS0016,37581.36,Shoulder,09/19/2023,Active
ACC4683,CUS0008,36258.79,Expert,2022-08-03,Active
ACC4684,CUS0005,26439.03,Into,2022-04-28,Active
ACC4685,CUS0002,27333.71,Write,07/05/2022,Active
ACC4686,CUS0003,9605.88,Direction,04-03-2022,Frozen
ACC4687,CUS0019,9386.17,Mean,27-02-2023,Frozen
ACC4688,CUS0015,,Risk,11/29/2023,Inactive
ACC4689,CUS0002,23169.91,Book,08-07-2024,Inactive
ACC4690,CUS0019,19118.51,Own,12/13/2023,Frozen
ACC4691,CUS0020,16474.59,Add,05/24/2022,Inactive
ACC4692,CUS0019,11147.77,Beat,2023-11-27,Frozen
ACC4693,CUS0008,13657.4,Writer,2022-11-30,Frozen
ACC4694,CUS0009,29492.34,Some,14/07/2022,Active
ACC1150,CUS0019,25253.79,Occur,19/07/2022,Frozen
ACC4696,CUS0005,16557.98,Husband,2022-06-18,INACTIVE
ACC4697,CUS0002,,Admit,25/05/2024,Inactive
ACC4698,CUS0002,,Mr,2024-08-13,Inactive
ACC4699,CUS0012,39605.34,Piece,01/19/2023,Frozen
ACC4700,CUS0007,,Speak,2024-12-24,Frozen
ACC4701,CUS0001,26495.24,Study,18-12-2023,Frozen
ACC4702,CUS0013,5441.1,Heart,2023-04-12,Frozen
ACC4703,CUS0015,34042.41,Fast,29/11/2023,Active
ACC4704,CUS0019,41707.58,Gun,01-04-2022,Inactive
ACC4705,CUS0004,2703.4,Also,02-06-2022,Inactive
ACC4706,CUS0002,48801.14,His,18/11/2024,Active
ACC4707,CUS0011,1588.96,Involve,2023-10-23,Active
ACC4708,CUS0018,Five Hundred,Rock,05/20/2024,Frozen
ACC4709,CUS0017,28073.5,True,2024-09-29,Frozen
ACC4710,CUS0012,11892.65,Nor,01/30/2023,Frozen
ACC4711,CUS0015,45853.9,Ok,14-07-2024,Active
ACC4712,CUS0005,22494.79,Player,2022-01-23,Active
ACC4713,CUS0012,24451.68,Clearly,07/11/2024,frozen
ACC4714,CUS0003,29580.53,Space,04/06/2022,active
ACC4715,CUS0013,27065.36,Yard,08-08-2024,Active
ACC4716,CUS0011,27814.92,People,14-02-2024,Frozen
ACC4717,CUS0012,34203.23,Outside,01/09/2022,Frozen
ACC4718,CUS0006,37181.89,Matter,07/03/2022,Frozen
ACC4719,CUS0009,48418.92,Bank,2023-05-23,Frozen
ACC4720,CUS0005,16869.11,Base,02-07-2022,Frozen
ACC4721,CUS0006,Ten Thousand,Team,27-09-2022,active
ACC4722,CUS0003,46373.92,Can,07/31/2023,Active
ACC4723,CUS0010,3890.57,Area,12-03-2023,Inactive
ACC4724,CUS0004,21133.71,Case,02/06/2023,Frozen
INVALID_56,CUS0017,44135.12,Detail,2024-06-26,Active
ACC4726,CUS0018,38814.66,Address,06-11-2023,Inactive
ACC4727,CUS0009,45396.32,Theory,07/24/2023,Inactive
ACC1306,CUS0004,32882.53,Realize,11-08-2022,Inactive
ACC4729,CUS0015,46962.39,Start,2024-07-19,Active
ACC4730,CUS0007,47735.2,Whom,2024-11-26,Active
ACC4731,CUS0008,7677.92,Artist,12/23/2024,Inactive
ACC4732,CUS0011,45062.86,Major,12-07-2022,Inactive
ACC4733,CUS0020,31133.16,Significant,10/08/2023,Active
ACC4734,CUS0019,16160.24,Treat,12/24/2024,Active
ACC4735,CUS0017,32727.47,Body,02/07/2022,Inactive
ACC4736,CUS0007,0,Child,11/16/2023,Active
ACC4737,CUS0006,25289.96,Media,08/21/2024,Active
ACC4738,CUS0006,48661.34,Party,04/27/2022,Frozen
ACC4739,CUS0011,20320.81,Science,19-07-2024,Inactive
ACC4740,CUS0012,12401.66,General,2022-03-01,Frozen
ACC4741,CUS0016,2486.81,Third,14/03/2023,Active
ACC4742,CUS0004,36617.07,Past,03/28/2023,Active
ACC4743,CUS0002,30057.0,Protect,2022-06-11,Frozen
ACC0163,CUS0015,19984.03,Woman,11/29/2023,Frozen
ACC4745,CUS0015,25133.97,Free,2022-08-20,active
ACC4746,CUS0012,7948.36,Sister,2024-03-26,Active
ACC4747,CUS0009,26374.32,Of,29-11-2024,Inactive
ACC4748,CUS0020,12752.15,Fund,2022-05-21,Inactive
ACC4749,CUS0004,21821.57,Now,09-01-2023,Active
ACC4750,CUS0005,42523.96,Majority,20-10-2022,Inactive
ACC4751,CUS0007,5129.21,Fund,24/07/2023,Active
ACC4752,CUS0010,,Whatever,06/22/2023,Frozen
ACC4753,CUS0005,Twenty Five Thousand,It,2023-01-03,INACTIVE
ACC4754,CUS0014,47820.51,Many,2024-03-06,Active
ACC4755,CUS0014,,Big,25-09-2022,Active
INVALID_44,CUS0010,25733.51,Successful,14/10/2023,Inactive
ACC4757,CUS0008,18891.02,Job,2022-07-23,Active
ACC4758,CUS0008,5046.31,Short,24-03-2024,Frozen
ACC4759,CUS0017,Twenty Five Thousand,Effort,2022-06-01,Frozen
ACC4760,CUS0003,21574.17,Strong,04/17/2023,Inactive
ACC4761,CUS0015,13219.15,About,2022-01-24,Inactive
ACC4762,CUS0004,23292.94,Year,31/03/2023,Frozen
ACC4763,CUS0007,21756.91,When,27/06/2022,Frozen
ACC4764,CUS0003,47400.87,Suggest,09/05/2024,Inactive
ACC4765,CUS0002,46985.95,Threat,23-07-2024,Inactive
ACC4766,CUS0007,3152.48,Professor,2022-08-29,Inactive
ACC4767,CUS0003,1712.59,Leader,2022-04-05,Frozen
ACC4768,CUS0007,29542.49,Once,07/16/2024,Inactive
ACC4769,CUS0007,37185.85,Realize,04/13/2024,Frozen
ACC4770,CUS0006,47403.86,Technology,11/02/2022,inactive
ACC4771,CUS0011,43490.15,Stock,06/14/2024,Inactive
ACC4772,CUS0003,36189.63,Thing,2023-07-09,Inactive
ACC4773,CUS0016,8536.63,Suffer,12/03/2022,Inactive
ACC1644,CUS0009,20560.88,Hit,2024-10-14,Inactive
ACC4775,CUS0008,44724.26,Entire,06-11-2024,Active
ACC4776,CUS0012,35099.6,Purpose,15/08/2024,active
ACC4777,CUS0001,29699.96,Fill,01/01/2024,Frozen
ACC4778,CUS0020,48661.8,Arm,10/15/2022,Frozen
ACC4779,CUS0011,9305.26,Increase,19/10/2024,Active
ACC4780,CUS0003,21080.83,Other,2024-05-06,Inactive
ACC4781,CUS0005,36584.29,Southern,24/06/2024,Active
ACC4782,CUS0014,42082.22,Cut,09-01-2024,Frozen
INVALID_31,CUS0012,35844.33,Successful,2023-06-21,Inactive
ACC4784,CUS0003,37557.02,Again,09/01/2023,Inactive
ACC4785,CUS0001,33371.31,Director,07-11-2022,Frozen
ACC4786,CUS0003,42276.59,State,22-05-2022,Frozen
ACC4787,CUS0009,14034.34,Anyone,03/07/2023,Frozen
ACC4788,CUS0013,7502.17,Quality,2023-08-19,ACTIVE
ACC4789,CUS0020,38795.34,Wrong,09/16/2024,Frozen
ACC4790,CUS0004,26721.2,Effort,2022-07-06,Active
ACC1256,CUS0002,6778.69,Person,2022-02-26,Inactive
ACC4792,CUS0014,26560.99,Chair,19-09-2024,active
ACC4793,CUS0020,12859.35,Follow,2023-07-20,Frozen
ACC4794,CUS0007,47159.11,In,2023-06-22,Inactive
ACC4795,CUS0016,4304.94,Question,23/01/2023,Frozen
ACC4796,CUS0002,10844.54,Main,17-06-2023,Inactive
ACC4797,CUS0015,33470.62,Four,2022-08-13,Active
ACC4798,CUS0018,9422.86,Lose,05/02/2022,Frozen
ACC4799,CUS0019,-1478.33,Tell,15-02-2023,Active
ACC4800,CUS0001,23132.07,Animal,2022-11-02,Inactive
ACC4801,CUS0008,37094.27,Represent,12-05-2023,Active
ACC4802,CUS0017,45128.56,Exist,09-09-2022,Frozen
ACC4803,CUS0020,24791.47,Economy,04-01-2022,Frozen
ACC4804,CUS0015,12640.33,Our,08/09/2024,Active
ACC4805,CUS0006,45476.83,Political,03/19/2024,Active
ACC4806,CUS0010,0,Discussion,14-05-2024,Active
ACC4807,CUS0013,3742.3,Total,09/07/2022,Inactive
ACC4808,CUS0016,2226.25,May,03/03/2022,Frozen
ACC4809,CUS0011,24069.76,Note,2023-01-07,Active
ACC4810,CUS0017,44472.74,Public,27/09/2024,Active
ACC4811,CUS0002,47938.44,Film,2023-02-14,Frozen
ACC4812,CUS0016,35902.64,West,07/24/2024,Frozen
ACC4813,CUS0014,3259.08,Mission,23/05/2024,Active
ACC4814,CUS0012,14803.96,Realize,2024-06-08,Inactive
ACC4815,CUS0003,30151.44,Continue,09/10/2023,Inactive
ACC4816,CUS0020,23896.23,Include,27/09/2022,Frozen
ACC4817,CUS0011,15732.95,Five,2022-04-24,Frozen
ACC4818,CUS0019,12903.36,Color,2022-01-02,Inactive
ACC4819,CUS0020,15951.58,Little,10/24/2022,Frozen
ACC4820,CUS0003,48497.91,Nature,12/01/2024,Frozen
ACC4821,CUS0002,17137.32,Against,02/06/2024,Frozen
ACC4822,CUS0006,14444.34,Base,2024-10-31,Frozen
ACC4823,CUS0008,16681.24,Back,03/07/2022,Active
ACC4824,CUS0019,19505.84,Letter,23/01/2022,Active
ACC4825,CUS0014,5263.31,Speak,01/03/2024,Active
ACC4826,CUS0014,31123.36,Always,06/06/2022,Active
ACC4827,CUS0017,11616.87,Save,12/27/2023,INACTIVE
ACC4828,CUS0016,22224.67,Management,2024-12-24,Inactive
ACC4829,CUS0017,34340.47,Gas,13-01-2022,Active
ACC4830,CUS0005,32667.25,Former,12/02/2024,Inactive
ACC4831,CUS0018,27964.89,Focus,2022-06-02,Frozen
ACC4832,CUS0001,22664.29,Exist,08/10/2023,Active
ACC4833,CUS0020,0,Thousand,11/15/2023,Frozen
ACC4834,CUS0014,-2676.66,Financial,24-02-2023,Inactive
ACC4835,CUS0004,49231.9,Maintain,11/18/2024,Inactive
ACC4836,CUS0016,36098.12,Floor,10/07/2024,Active
ACC4837,CUS0006,11974.52,Program,24-09-2023,Inactive
ACC4838,CUS0016,0,Section,04/01/2023,Frozen
INVALID_93,CUS0013,5723.24,It,26/04/2023,Frozen
ACC4840,CUS0001,Twenty Five Thousand,Have,21-02-2022,Active
ACC4841,CUS0006,9555.08,Above,2024-09-05,Frozen
ACC4842,CUS0012,42099.01,Market,2022-11-30,Active
ACC4843,CUS0010,30205.04,Worry,19/02/2023,Inactive
ACC4844,CUS0015,47573.91,Quite,27-07-2024,Frozen
ACC4845,CUS0007,13485.03,Represent,17/04/2024,Active
ACC4846,CUS0009,7541.04,Reason,06/14/2022,Frozen
ACC2049,CUS0018,31513.87,Court,02-06-2023,Active
ACC4848,CUS0011,37620.87,Enough,12/09/2022,Inactive
ACC4849,CUS0014,21668.66,Traditional,09/23/2024,Active
ACC4850,CUS0013,32610.37,Away,2022-09-14,Inactive
ACC4851,CUS0010,39475.59,Product,10-11-2024,Active
ACC4852,CUS0006,40425.87,Into,04/10/2023,Inactive
ACC4853,CUS0011,8941.44,So,06-04-2022,Frozen
ACC4854,CUS0008,25573.06,Leg,07-11-2023,frozen
ACC4855,CUS0005,29193.28,Next,2024-06-04,Frozen
ACC4856,CUS0019,8262.92,Into,15-09-2023,Inactive
ACC4857,CUS0010,34787.21,Child,2023-01-28,Active
ACC4858,CUS0004,29080.64,Raise,08/22/2024,Frozen
ACC4859,CUS0002,17485.0,Time,14-11-2024,Active
ACC4860,CUS0008,45429.79,Yeah,10/02/2024,Inactive
ACC4861,CUS0017,3236.01,Generation,05/10/2022,Active
INVALID_96,CUS0012,46727.07,Interest,09/12/2023,INACTIVE
ACC4863,CUS0009,-844.33,Piece,22-11-2024,INACTIVE
ACC4864,CUS0018,36958.79,Size,22-02-2024,Frozen
ACC4865,CUS9999,37076.38,Morning,25-08-2023,Frozen
ACC4866,CUS0019,23094.63,Force,08/17/2024,Frozen
ACC4867,CUS0015,33855.39,Scene,2023-05-30,Frozen
ACC4868,CUS0017,31632.29,Similar,2022-02-08,Active
ACC4869,CUS0009,39639.58,Bit,30/05/2022,Active
ACC4870,CUS0008,24384.83,Buy,2024-11-26,Inactive
ACC4871,CUS0018,30021.12,Personal,2023-12-20,Active
ACC4872,CUS0020,2570.4,Car,2022-06-19,Inactive
ACC4873,CUS0011,29614.28,Voice,06/30/2023,Inactive
ACC4874,CUS0010,31129.16,Way,15/03/2023,Frozen
ACC4875,CUS0006,14454.14,Almost,16-10-2024,Frozen
ACC4876,CUS0020,32507.42,Wide,11/16/2023,Active
ACC4877,CUS0005,43450.54,With,23-06-2022,Frozen
ACC4878,CUS0007,13361.21,Laugh,02-06-2022,Inactive
ACC4879,CUS0010,46518.83,Certainly,10/21/2024,Frozen
ACC4880,CUS0003,14055.02,Sort,13-09-2024,Frozen
ACC4881,CUS0017,28087.68,Medical,2023-10-30,Frozen
ACC4882,CUS0014,11860.81,Present,05/18/2022,Inactive
ACC4883,CUS0009,23303.18,Poor,21-10-2023,Inactive
ACC4884,CUS0006,22628.15,West,03/01/2022,Frozen
ACC4885,CUS0012,14233.07,President,10-01-2022,Frozen
ACC4886,CUS0013,0,See,2022-05-30,Frozen
ACC2163,CUS0013,38838.21,Do,05-03-2022,Frozen
ACC4888,CUS0010,34575.44,Drop,10/29/2023,Frozen
ACC4889,CUS0004,35087.84,House,02-01-2023,Active
ACC4890,CUS0016,27221.06,Question,04-07-2024,Frozen
ACC4891,CUS0015,19475.68,Structure,03/13/2023,Inactive
ACC4892,CUS0004,40037.53,Number,27/10/2023,Inactive
ACC4893,CUS0018,4504.51,Beat,12/04/2024,Frozen
ACC1053,CUS0015,-4144.38,Hot,18/10/2023,Inactive
ACC4895,CUS0006,,Enjoy,04-01-2024,Frozen
ACC4896,CUS0011,30768.86,Leader,16/02/2024,Inactive
ACC4897,CUS0009,30363.86,Site,23-03-2023,Inactive
ACC4898,CUS0018,1324.85,Part,2023-04-11,Frozen
ACC4899,CUS0017,9033.82,Suggest,22-04-2024,Active
ACC4900,CUS0014,14411.17,Guess,13-06-2022,Active
ACC4901,CUS0010,40528.37,Everyone,20/10/2023,FROZEN
ACC4902,CUS0013,,Question,14/09/2023,Inactive
ACC4903,CUS0001,2313.09,Approach,11/02/2024,Active
ACC4904,CUS0005,-4768.89,Gas,23-08-2024,Inactive
ACC4905,CUS0020,Twenty Five Thousand,Thank,04/05/2023,active
ACC4906,CUS0001,13276.89,Stuff,08-12-2022,Active
ACC4907,CUS0019,3801.35,Level,03/25/2024,Frozen
ACC4908,CUS0005,,World,10/11/2022,Active
ACC4909,CUS0012,10230.48,Pull,23-11-2023,Inactive
ACC4910,CUS0003,Ten Thousand,Movie,02/19/2023,frozen
ACC4911,CUS9999,46588.53,Front,2022-01-19,Inactive
ACC4912,CUS0016,42775.18,Usually,05-02-2024,Inactive
ACC4913,CUS0010,14331.89,Better,27-09-2024,Active
INVALID_18,CUS0012,15909.03,Seem,12/03/2024,Active
ACC4915,CUS0013,4036.91,Family,24-06-2024,Inactive
ACC4916,CUS0019,14458.22,Maintain,2024-04-16,Active
ACC4917,CUS0007,Five Hundred,Life,29/12/2022,Active
ACC4918,CUS0004,20649.82,Feeling,07/19/2023,Frozen
ACC3773,CUS0013,38622.17,His,12/07/2022,Frozen
ACC4920,CUS0007,8447.65,Care,01/02/2023,Active
ACC4921,CUS0020,20732.74,News,24/08/2022,Frozen
ACC4922,CUS0020,18091.51,Experience,12/02/2024,Frozen
ACC4923,CUS0006,40817.16,Visit,10-02-2023,Frozen
ACC4924,CUS0016,1341.61,Necessary,20-08-2024,Inactive
ACC4925,CUS0014,9034.92,Small,16/11/2023,Inactive
ACC4926,CUS0017,39485.33,Charge,2023-12-10,Inactive
ACC4927,CUS0003,34845.49,Anyone,09/29/2023,Frozen
ACC4928,CUS0012,24760.23,Position,16-05-2023,Active
ACC4929,CUS0015,0,No,2023-07-16,Frozen
ACC4930,CUS0011,29807.14,Finish,15-03-2023,Inactive
ACC4931,CUS9999,3083.78,Long,24-08-2022,Frozen
ACC4932,CUS0007,10982.32,Above,09/13/2022,inactive
ACC4933,CUS0012,17201.64,Good,2024-04-27,Inactive
ACC4934,CUS0008,44672.84,Tv,06-08-2022,Inactive
ACC4935,CUS0012,49734.7,City,28-01-2023,frozen
ACC4936,CUS0006,46798.82,Through,04/24/2023,Active
ACC4937,CUS0004,27626.47,Why,06/28/2022,Frozen
ACC4938,CUS0012,6485.97,Draw,09/20/2023,Frozen
ACC4010,CUS0017,24023.11,Cut,03/07/2024,Frozen
ACC4940,CUS0002,35118.31,Store,20/09/2022,Inactive
ACC1070,CUS0019,49830.79,Help,04/03/2022,Active
ACC4942,CUS0009,17127.29,Get,24/12/2023,Inactive
ACC4943,CUS0003,18198.94,Anything,19/11/2022,Frozen
ACC4944,CUS0006,44922.1,Stand,03/08/2024,Frozen
ACC4945,CUS0016,42984.77,Choice,2022-06-08,frozen
ACC4946,CUS0019,25996.37,Floor,2024-05-20,Inactive
ACC4947,CUS0015,1659.29,Wait,11/09/2023,active
ACC4948,CUS0001,35295.9,Drug,01/22/2022,Active
ACC4949,CUS0002,30782.62,Owner,12-04-2024,Inactive
ACC4950,CUS0005,2500.75,Thus,18/04/2023,Frozen
ACC4951,CUS0003,14099.1,Pull,2024-05-04,Inactive
ACC4952,CUS0016,35239.68,Wish,21/06/2023,Frozen
ACC4953,CUS0014,35413.21,Be,12/09/2023,INACTIVE
ACC4954,CUS0019,15794.49,Lose,29/10/2022,Frozen
ACC4955,CUS0010,45516.58,Few,2022-08-21,Active
ACC4956,CUS0011,6180.81,Month,14/12/2023,Inactive
ACC4957,CUS0012,8552.66,Central,11/05/2022,Active
ACC4958,CUS0005,39010.81,Own,09/03/2022,Active
ACC4959,CUS0010,45051.91,Six,2022-12-15,Active
ACC4960,CUS0004,34176.01,Three,27-12-2022,ACTIVE
ACC4961,CUS0015,48657.31,Friend,15/10/2022,Active
ACC4962,CUS0020,29027.43,Across,2024-10-21,Active
ACC4963,CUS0016,35074.5,Choice,05/07/2024,Frozen
ACC4964,CUS0007,5441.82,Enough,15-07-2024,Inactive
ACC3607,CUS0004,49378.85,Father,23/07/2022,inactive
ACC4966,CUS0001,,Civil,2024-05-18,Frozen
ACC4967,CUS0003,46191.56,Understand,07/18/2024,Inactive
ACC4968,CUS0013,0,Anyone,17-12-2024,inactive
ACC4969,CUS0003,31978.03,Pay,18-07-2022,Frozen
ACC4970,CUS0005,5712.03,Check,2022-03-25,Inactive
ACC4971,CUS9999,20292.71,Film,17-11-2022,Inactive
ACC4972,CUS0001,15029.61,Third,2022-03-19,Frozen
ACC4973,CUS0009,42690.31,Political,15-10-2023,Active
ACC4974,CUS0016,Five Hundred,White,31-05-2022,Frozen
ACC4975,CUS0010,30346.4,Travel,11-07-2024,Frozen
ACC4976,CUS0007,14340.28,Change,05/06/2024,Active
ACC4977,CUS0013,46746.79,Music,17/12/2024,Inactive
ACC4978,CUS0008,13705.83,Involve,03-10-2022,Active
ACC4979,CUS0014,1983.99,Top,16-07-2023,Inactive
ACC4980,CUS0004,39517.42,Common,01-03-2022,Active
ACC4981,CUS0011,-4419.79,Just,12/12/2022,Active
ACC4982,CUS0004,40701.67,On,19-04-2024,Inactive
INVALID_53,CUS0014,39120.75,Its,2023-11-11,inactive
ACC4984,CUS0011,1045.04,Seek,2024-07-27,Inactive
ACC4985,CUS0003,12865.45,Industry,12/12/2022,Frozen
ACC4986,CUS0015,37440.91,Charge,11/26/2023,Inactive
ACC4987,CUS0005,17806.52,Player,2022-09-10,Inactive
