LoanID,CustomerID,LoanType,LoanAmount,InterestRate,StartDate,Status
LOA4210,CUS0004,Car,12124.94,38301.08,19-09-2023,Evidence
LOA4211,CUS0020,Education,13503.68,7906.56,2022-04-03,Example
LOA4212,CUS0020,Education,35882.95,18508.67,22-07-2022,Big
LOA4213,CUS0012,Personal,36060.69,11213.85,09/10/2024,Forward
LOA4214,CUS0012,Personal,-1521.02,28604.0,25-06-2023,Wait
LOA4215,CUS0009,Car,2823.5,10843.39,2024-05-18,Art
LOA4216,CUS0012,Personal,33533.42,48187.06,06/23/2023,Leg
LOA4217,CUS0014,Home,37934.82,30743.15,05/21/2024,Old
LOA4218,CUS0010,Home,11235.77,35344.59,2023-12-30,Poor
LOA4219,CUS9999,Car,6879.93,42433.21,10/25/2024,Mrs
LOA4220,CUS0005,Car,21404.23,11563.82,06/16/2022,Nice
LOA4221,CUS0009,Personal,40522.4,46389.21,01/03/2023,Hot
LOA4222,CUS0006,Home,30587.87,23599.88,29/06/2024,Again
LOA4223,CUS0016,Car,41859.96,36334.88,16/09/2023,Dark
LOA4224,CUS0016,Home,43895.0,2189.51,09/09/2024,Bed
LOA4225,CUS0008,CAR,31226.02,42570.19,2022-06-28,Form
LOA4226,CUS0017,Car,49814.93,47820.57,26/07/2022,Attention
LOA4227,CUS0003,Car,7957.84,36102.44,06/07/2024,Long
LOA4228,CUS0016,Education,36513.5,9188.21,12-02-2023,Need
LOA4229,CUS0012,Home,18464.17,37515.38,2024-05-28,Concern
LOA4230,CUS9999,Car,,32828.41,08/14/2024,Gas
LOA4231,CUS0007,Education,Five Hundred,47070.36,02-04-2023,Machine
LOA4232,CUS0019,Home,23514.15,30143.6,19-10-2024,Education
LOA4233,CUS0019,Car,37493.29,19182.61,04-01-2022,View
LOA4234,CUS0005,Car,35700.19,23146.78,27-12-2024,According
LOA4235,CUS0019,Education,34666.9,28477.8,22-12-2022,Join
LOA4236,CUS9999,Home,41145.43,32184.04,10/22/2023,Fall
LOA4237,CUS0006,Car,36102.49,27920.52,08-01-2024,Article
LOA4238,CUS0017,Personal,48074.96,,14-11-2023,Language
LOA4239,CUS0019,Education,39719.82,21849.15,09/17/2023,Camera
LOA4240,CUS0002,Personal,39463.51,23544.22,2023-04-13,New
INVALID_27,CUS0015,Education,33874.46,38783.51,11-05-2023,Leg
LOA4242,CUS0016,Personal,8082.92,16848.57,01/19/2024,Process
LOA4243,CUS0005,Home,32796.35,Twenty Five Thousand,2022-11-04,Thousand
LOA4244,CUS0002,education,15878.07,35054.49,31-07-2023,Space
INVALID_69,CUS0020,Car,19210.31,1617.01,18/06/2023,Write
LOA4246,CUS0005,Personal,45979.48,43579.89,2024-05-22,Impact
LOA4247,CUS0017,Education,43766.13,23158.5,10/27/2023,Ask
LOA0263,CUS0020,EDUCATION,30452.05,14483.96,2022-05-13,Pressure
LOA4249,CUS0017,Car,,513.35,2022-05-21,Account
LOA4250,CUS0002,Home,19518.45,20733.71,2024-01-09,Discuss
LOA4251,CUS0020,Home,0,18816.55,17/11/2024,Read
LOA4252,CUS0019,Home,20956.65,22029.64,24/10/2023,Now
LOA4253,CUS0008,Car,15900.82,,20/08/2023,Better
LOA4254,CUS0009,Education,25208.93,44200.4,05/06/2022,Each
LOA4255,CUS0003,Personal,44977.11,7305.53,2023-07-27,Soldier
LOA4256,CUS0004,Personal,17553.8,9800.95,2023-06-20,Hear
LOA4257,CUS0002,Home,15044.15,33024.06,08/14/2023,Choose
LOA4258,CUS0002,Personal,7587.27,,2023-04-12,Land
LOA4259,CUS0006,Education,14945.97,10209.57,2022-02-08,Serve
LOA4260,CUS0019,Home,38854.52,36047.65,07/07/2023,White
LOA4261,CUS0006,Education,27559.88,,07/07/2022,Partner
LOA4262,CUS0005,Personal,22434.09,41253.78,04/04/2023,Democrat
LOA4263,CUS0006,Home,22007.9,8628.32,27-03-2024,Around
LOA4264,CUS9999,Education,2905.4,21959.6,03-01-2024,Idea
LOA4265,CUS0010,Car,19283.83,,23/08/2022,Soldier
LOA4266,CUS0006,Car,7006.81,43325.99,2022-03-09,Site
LOA4267,CUS0012,Car,13383.14,12644.99,18-09-2023,Dog
LOA4268,CUS0020,Car,47089.96,3546.13,20/10/2023,Trade
LOA4269,CUS0004,Home,16275.59,22956.23,2022-04-05,Majority
LOA4270,CUS0017,PERSONAL,42191.2,16590.83,12-04-2024,Standard
LOA4271,CUS0005,education,30503.75,28310.16,13/02/2022,Small
LOA4272,CUS0014,Home,40084.18,26916.55,13-06-2024,Hand
LOA4273,CUS0016,Personal,33280.19,36574.63,2024-03-24,Laugh
LOA4274,CUS0014,Education,29923.23,,2024-01-10,Style
LOA4275,CUS0008,Education,2622.21,44807.33,09/15/2022,Hand
LOA4276,CUS0005,Car,40582.6,Ten Thousand,06/01/2024,Until
LOA4277,CUS0018,Car,27870.84,43226.89,03/03/2024,Chance
LOA4278,CUS0011,Personal,18227.16,,17/06/2023,Six
INVALID_69,CUS0006,Home,24215.06,46785.66,10/11/2024,Its
INVALID_53,CUS0018,Education,4404.45,1681.41,10-03-2023,White
LOA4281,CUS0005,Car,17748.4,46223.41,2023-01-09,Bed
LOA4282,CUS0012,Education,4605.19,0,06/27/2022,Ever
LOA4283,CUS0014,Car,3678.08,18740.27,01-08-2023,Thought
LOA4284,CUS0012,Education,39724.8,12833.27,17-09-2024,No
LOA4285,CUS0004,Personal,0,44703.65,05/09/2022,Again
LOA4286,CUS0008,Personal,26379.28,31712.11,16-05-2022,Investment
LOA4287,CUS0004,Education,46597.06,15428.91,01/08/2024,Here
LOA4288,CUS0017,Home,7464.9,36624.56,09/23/2023,Morning
LOA4289,CUS0008,Education,Twenty Five Thousand,46165.34,28/07/2023,Vote
LOA4290,CUS0001,Education,0,23256.96,2024-06-06,Individual
LOA4291,CUS0015,Car,44327.69,6417.69,16-05-2022,Though
LOA4292,CUS0020,Education,0,955.41,09/08/2023,Head
LOA4293,CUS9999,personal,28756.11,17977.59,10/02/2024,Difficult
LOA4294,CUS0007,Car,39223.29,41890.23,08/23/2023,Large
LOA4295,CUS0014,Car,35441.53,43758.55,18-06-2024,Whose
LOA4296,CUS0008,Personal,16412.24,39491.9,09-09-2023,Return
LOA4297,CUS0005,Education,20115.83,-4050.97,15-07-2024,Must
LOA4298,CUS0003,Personal,28895.02,25922.66,2023-08-01,Guy
LOA4299,CUS0017,Car,4712.33,2723.67,02-01-2023,Forward
LOA4300,CUS0020,Home,15023.35,20999.49,2024-08-01,Person
LOA4301,CUS0002,Car,8202.66,29434.18,01/08/2024,Cut
LOA4302,CUS0005,Education,22061.07,20193.68,23-08-2022,Miss
LOA4303,CUS0018,Education,15995.76,49674.5,17/01/2024,Coach
LOA0094,CUS0008,Car,24665.57,3696.72,2024-02-09,Avoid
LOA4305,CUS0003,Personal,,,04/06/2023,Sell
LOA4306,CUS0001,Personal,22664.96,11767.38,19/05/2023,Grow
LOA1449,CUS0009,Personal,26698.05,28142.27,10/14/2023,Purpose
LOA4308,CUS0013,Education,10999.07,40315.53,2022-08-16,Home
LOA4309,CUS0014,Education,22829.52,9363.01,23/07/2023,Beautiful
LOA2667,CUS0017,Car,49318.18,Five Hundred,18-03-2024,Must
LOA4311,CUS0002,Personal,42988.22,42037.54,07-01-2022,Full
LOA1378,CUS0015,Car,21766.42,43689.73,09/09/2023,Character
LOA4313,CUS0006,Personal,17837.15,34759.74,2022-03-29,Model
LOA4314,CUS0002,Car,17894.72,45200.15,2022-02-14,But
LOA4315,CUS0005,Education,12782.59,31540.72,2023-12-02,Shake
LOA4316,CUS0015,Education,3835.36,28104.68,16-04-2022,Well
LOA4317,CUS0014,Education,9544.35,44133.98,24/02/2022,Statement
LOA4318,CUS0015,Education,14160.42,48507.68,07/02/2023,Build
LOA4319,CUS0020,Education,,4411.7,01/25/2024,Yes
LOA4320,CUS0011,personal,0,40490.06,07/29/2024,Future
LOA4321,CUS0017,Home,48254.75,5614.39,05/25/2022,Well
LOA4322,CUS0007,Personal,32937.62,36266.33,2024-04-09,You
LOA0898,CUS0016,Personal,26284.35,41407.84,01-02-2022,Draw
LOA4324,CUS0018,Education,12380.39,28766.17,26-08-2023,Because
LOA4325,CUS0010,Car,19351.02,-2862.45,2022-07-23,Who
LOA4326,CUS0016,Personal,47568.87,34055.05,01/07/2023,Follow
LOA4327,CUS0005,Personal,33737.32,35460.95,01/03/2022,Church
LOA4328,CUS0015,Home,2917.63,35406.5,2023-12-22,Stock
LOA4329,CUS0004,Car,0,36868.0,24-04-2022,Attorney
LOA4330,CUS0010,Personal,25165.72,17640.44,26-02-2023,Poor
LOA4331,CUS0006,Home,40686.69,34357.84,09/19/2022,Street
LOA4332,CUS0003,Home,35816.22,30674.54,2022-07-04,What
LOA4333,CUS0010,Personal,31811.7,0,06/20/2022,Set
INVALID_10,CUS0016,car,0,30834.15,09/03/2024,These
LOA4335,CUS0003,Personal,9834.62,48872.32,29/11/2024,Control
LOA4336,CUS0014,Personal,27020.4,10148.99,03/09/2024,Shake
LOA4337,CUS0004,Personal,4705.53,8345.05,28-12-2023,Think
LOA4338,CUS0015,Car,35326.61,9857.31,2024-07-23,Consumer
LOA4339,CUS0004,Home,6093.91,28967.46,2024-02-07,Summer
LOA4340,CUS0016,Home,12674.5,27501.4,2022-07-31,Practice
LOA4341,CUS0012,Car,0,4070.07,16/06/2024,Challenge
LOA4342,CUS0008,Car,17919.69,0,2023-08-18,Mr
LOA4343,CUS0014,Car,37287.38,37640.31,12-08-2024,Really
LOA4344,CUS0009,Home,13460.28,19590.56,2023-06-02,Feel
LOA4345,CUS0012,Car,46962.3,45430.66,19/05/2024,Hot
LOA4346,CUS0019,Personal,Ten Thousand,7999.67,28-12-2022,Address
LOA4347,CUS0008,Education,46302.86,27012.05,13-08-2022,Whose
LOA4348,CUS0017,Car,14724.67,23549.88,22-12-2023,Structure
LOA4349,CUS9999,Home,32994.01,42007.46,14-10-2023,Pick
LOA4350,CUS0009,Education,26555.57,29422.63,11/07/2022,Amount
LOA4351,CUS0015,Home,2292.56,25579.13,03-11-2022,Computer
LOA4352,CUS0002,Education,8586.31,8238.84,2023-07-03,Pm
LOA4353,CUS0020,Education,30706.11,6050.95,11/29/2023,Teach
LOA4354,CUS0008,Car,29189.27,7085.22,16/10/2024,Score
LOA4355,CUS0003,Education,Ten Thousand,16480.73,04/13/2024,Money
LOA4356,CUS0019,Personal,0,28696.23,11/11/2023,Speak
LOA4357,CUS0011,Car,27899.1,28156.31,07/28/2023,Particular
LOA4358,CUS0015,Education,45415.64,2229.96,21-05-2022,Game
LOA4359,CUS0012,Home,16160.33,45991.81,2022-07-16,First
LOA4360,CUS0020,Car,23367.35,-2154.11,05/23/2024,Gun
LOA4361,CUS0015,Car,12563.99,,13-01-2024,Opportunity
LOA4362,CUS0001,Personal,39630.89,40102.07,02-06-2023,Position
LOA4363,CUS0004,Home,49855.15,41602.46,2022-10-25,Information
LOA4062,CUS0008,Car,1525.97,40332.98,09-09-2023,Shoulder
LOA4365,CUS0013,Education,42209.17,44976.96,12/23/2022,Attorney
LOA4366,CUS0013,Home,Ten Thousand,7633.7,2022-01-25,Available
LOA4367,CUS0011,Car,34031.43,34218.28,2023-12-06,One
LOA4306,CUS0007,Home,16552.74,41582.11,28-07-2023,For
LOA4369,CUS0005,Home,14604.07,21712.62,2024-02-10,Kind
LOA4370,CUS0002,Car,0,11573.73,05-04-2022,Amount
LOA4371,CUS0007,Education,43325.24,27099.2,2023-11-27,Evidence
LOA4372,CUS0007,Home,3212.79,24936.98,19-01-2024,Appear
LOA4373,CUS0019,Home,Twenty Five Thousand,27869.07,17-10-2024,Story
LOA4374,CUS0006,Education,40118.38,49050.51,2023-03-09,Dark
LOA4375,CUS0011,Personal,1437.31,21539.73,02/28/2022,Republican
LOA4376,CUS0015,Personal,10887.43,Twenty Five Thousand,2024-09-16,Up
LOA1916,CUS0010,Education,35016.29,40253.61,13-06-2023,Nation
LOA4378,CUS0001,Education,45298.25,45500.71,13-12-2023,Bit
LOA4379,CUS0005,Personal,23452.66,46270.24,24-08-2023,Factor
LOA4380,CUS0013,Car,15004.09,,23/07/2022,Born
LOA4381,CUS0020,Personal,44281.82,31413.37,2024-12-04,Past
LOA4382,CUS0011,Car,46611.9,,17/03/2022,Strong
LOA4383,CUS0017,Education,17067.7,13433.98,26/08/2024,Keep
LOA4384,CUS0009,Personal,28086.57,-1821.38,2022-07-02,Rock
LOA4385,CUS0014,Personal,31443.61,48515.69,2024-09-07,Himself
LOA4386,CUS0018,Personal,46488.26,26789.86,20-03-2024,Easy
LOA4387,CUS0004,Car,45150.52,4570.37,06-01-2022,Democratic
INVALID_76,CUS0009,Car,7501.84,4853.19,12/09/2024,Think
LOA4389,CUS0005,Personal,19426.12,12347.64,02/03/2023,Since
LOA4390,CUS0001,Personal,13972.05,26200.2,2024-02-14,Traditional
LOA4391,CUS0005,Personal,35920.48,,2022-01-05,Class
LOA4392,CUS0012,Home,20346.47,,30/05/2024,Speech
LOA4393,CUS0006,Home,19472.15,28481.84,30/03/2022,Sport
LOA4394,CUS0008,Car,30404.07,35999.11,25/04/2022,Person
LOA4395,CUS0016,Personal,11829.8,29403.19,08/12/2023,Along
LOA4396,CUS0013,Personal,5905.3,43589.65,10/28/2023,Have
LOA4397,CUS0002,Education,Twenty Five Thousand,2572.7,03/24/2024,Likely
LOA4398,CUS0010,Education,7252.61,2608.31,07/09/2024,Cup
LOA4399,CUS0013,Home,27615.5,5309.52,2024-09-07,Town
LOA4400,CUS9999,Car,11271.88,19699.31,18-06-2023,Chair
LOA4401,CUS0011,Personal,19011.71,Ten Thousand,21/10/2022,Use
LOA3547,CUS0014,Personal,13616.85,42179.44,28-10-2024,Really
LOA4403,CUS0004,Personal,23481.93,45434.9,2023-03-01,Possible
LOA4404,CUS0012,CAR,15252.41,12133.52,24-10-2024,Environment
LOA4405,CUS0013,education,7842.39,1490.76,04/07/2022,Than
LOA4406,CUS0019,Personal,48599.13,16938.77,03/12/2022,Alone
LOA4407,CUS0004,Personal,42858.66,13166.89,2024-10-30,Society
LOA4408,CUS0001,Car,36885.65,5344.94,09/11/2024,Think
LOA4409,CUS0006,Personal,20820.09,35063.54,2022-04-21,Question
LOA4410,CUS0006,Car,0,21894.62,2023-09-29,Author
LOA4411,CUS0018,education,41344.85,1623.86,22-08-2022,Reveal
LOA4412,CUS0016,Home,43558.22,27253.12,15/04/2024,Ahead
LOA4413,CUS0001,Personal,8994.47,20703.17,02/04/2023,Interview
LOA4414,CUS0015,Car,12629.69,29753.82,2023-09-20,Natural
LOA4415,CUS0020,Education,44098.91,43130.49,01-11-2024,Buy
INVALID_83,CUS0016,Home,2266.59,37915.16,01/02/2023,East
LOA4417,CUS0017,Education,38330.26,45136.11,2024-05-22,Kid
INVALID_26,CUS0005,Education,37856.65,46106.72,2022-07-12,Task
LOA4419,CUS0009,Home,24170.3,17875.99,2022-01-15,Everything
LOA4420,CUS0003,Education,40138.98,0,17/04/2024,Measure
LOA4421,CUS0020,Car,7005.56,24266.9,01/28/2023,Trial
LOA4422,CUS0015,Education,40146.41,28617.57,12-01-2022,Stop
LOA4423,CUS0005,Personal,1824.7,22479.8,01/28/2024,As
LOA4424,CUS0006,Education,41514.7,3495.05,11-05-2023,Answer
LOA4425,CUS0001,Education,16981.56,26665.26,26-11-2022,Wear
LOA4426,CUS0016,Home,25791.68,24642.04,01-03-2022,Maintain
LOA4427,CUS0011,education,3155.92,0,2024-04-01,Both
LOA4428,CUS0020,Personal,42500.08,12606.48,04/16/2024,Source
LOA4429,CUS0018,Personal,16321.9,21725.18,11/05/2022,Eat
LOA4430,CUS0007,Car,17681.63,31829.52,08/16/2023,Trade
LOA4431,CUS9999,Education,Five Hundred,6228.54,25/06/2024,Along
LOA4432,CUS0008,Personal,35728.96,4948.86,13/07/2024,Upon
LOA4433,CUS0011,Personal,Five Hundred,20185.17,30-01-2024,Enter
LOA4434,CUS0015,Personal,1635.64,43100.71,03/08/2024,Newspaper
LOA4435,CUS0013,Home,22869.49,5656.71,13-03-2022,Down
LOA4436,CUS0002,Personal,20047.09,28171.17,23-11-2023,Pay
LOA4437,CUS0002,Personal,41423.63,11293.37,04/04/2024,My
LOA0070,CUS0005,Personal,43714.32,42559.52,2024-07-23,Hope
LOA4439,CUS0011,Education,-938.65,Ten Thousand,01/28/2024,Just
LOA4440,CUS0008,Home,15972.17,6836.26,11/02/2023,Me
LOA4441,CUS0003,Personal,28043.01,25564.05,09/12/2022,He
LOA4442,CUS0007,HOME,4505.73,22510.34,2024-12-16,Bit
LOA4443,CUS0001,Personal,16279.92,23303.83,20-07-2024,Factor
LOA4444,CUS0011,Education,30198.11,0,12/04/2024,Society
LOA4445,CUS0015,Personal,23700.79,10896.21,02-11-2024,Issue
LOA4446,CUS0009,Education,-2959.1,0,24/10/2022,Since
LOA4447,CUS0015,home,9828.15,38509.54,12/02/2023,However
LOA4448,CUS0014,Home,,32679.34,2023-05-04,Weight
LOA4449,CUS0002,Car,38101.07,24818.74,17-12-2023,Relate
LOA4450,CUS0017,Education,21849.48,42084.71,2024-11-08,Technology
LOA4451,CUS0020,Home,27720.21,0,2022-12-14,Edge
LOA4452,CUS0012,Education,2180.86,38779.32,01-11-2024,Head
LOA4453,CUS0010,Education,35052.22,42897.12,12/05/2024,Some
LOA4454,CUS0006,Car,,32084.43,19-02-2023,Happy
LOA4455,CUS0015,Personal,17010.26,37368.59,2023-04-06,Some
LOA4456,CUS0015,Personal,25435.27,Twenty Five Thousand,2024-03-10,Live
LOA4457,CUS0020,HOME,15713.99,22566.42,01/24/2024,Lot
LOA4458,CUS0012,Education,22128.18,518.13,29-12-2022,Spring
LOA4459,CUS0006,Personal,49848.28,5504.17,08/21/2022,Hotel
LOA4460,CUS0001,Education,21364.91,16130.38,12/01/2024,Never
LOA4461,CUS0007,education,47169.74,40967.94,04/10/2024,Worry
LOA4462,CUS0006,Personal,19571.24,33537.97,06/11/2023,Lawyer
LOA2903,CUS0005,Education,0,7485.88,14-01-2023,Last
LOA4464,CUS0007,Car,13189.41,8903.41,2024-02-03,Inside
LOA4465,CUS0002,Personal,47775.1,28755.12,01/12/2022,Step
LOA4466,CUS0002,education,38886.22,45700.42,2022-09-24,Scientist
LOA4467,CUS0013,Education,26572.82,3123.45,12/09/2024,Down
LOA4468,CUS0014,Personal,4773.56,3430.77,2023-10-24,With
INVALID_45,CUS0008,Home,17098.47,40259.21,13-09-2024,Long
LOA4470,CUS0004,Home,30598.04,9438.06,2024-05-21,Onto
LOA4471,CUS0009,Education,29552.25,25266.31,2022-11-11,Not
LOA4472,CUS0005,Education,46508.52,16613.36,02/22/2023,Suddenly
LOA4473,CUS0002,personal,41371.83,18190.97,2023-12-03,Site
LOA4474,CUS0008,Car,43934.47,33639.96,27/08/2023,Help
LOA4475,CUS0017,Personal,-4771.8,186.74,30/06/2022,Feeling
LOA4476,CUS0013,Personal,11046.31,4629.8,06/07/2022,Though
LOA4477,CUS0020,Car,39986.34,8214.86,26/07/2024,East
LOA0128,CUS0011,Education,41380.36,Five Hundred,05/21/2022,Benefit
INVALID_98,CUS0020,Car,44412.96,21985.94,18-04-2022,Find
LOA4480,CUS0001,Personal,40251.91,0,10/07/2022,Power
LOA4481,CUS0005,Car,6111.55,34690.81,2024-08-31,Structure
LOA4482,CUS0010,Car,1017.31,,2023-01-24,Wonder
LOA4483,CUS0010,Education,39948.07,28171.14,09/24/2024,Run
LOA4484,CUS0003,Car,8913.52,18344.72,2023-10-20,Talk
LOA4485,CUS0015,car,46764.4,43218.74,29/08/2023,Free
LOA4486,CUS0014,Car,49363.53,28308.26,2022-10-18,Walk
LOA4487,CUS0017,Home,8355.77,5038.4,27/08/2024,Item
LOA4488,CUS0019,Home,Ten Thousand,44660.17,22-05-2023,Career
LOA4489,CUS0019,Home,27480.82,35658.29,23/12/2022,Appear
LOA4490,CUS0016,Education,-542.77,39857.36,07/09/2023,Attorney
LOA4491,CUS9999,Car,32984.37,40531.7,28-01-2022,Cold
LOA4492,CUS0012,Car,48142.31,16735.81,24/05/2022,Newspaper
LOA4493,CUS0017,Education,5220.82,47360.59,24/08/2023,Foreign
LOA4494,CUS0020,Car,21962.16,18697.77,2024-01-03,Class
LOA4495,CUS0006,Personal,40301.5,21888.98,10/03/2022,Well
LOA4496,CUS9999,Car,44926.26,6928.57,06-02-2024,Amount
LOA4497,CUS0011,Education,Five Hundred,36234.04,24-04-2024,Draw
LOA4498,CUS0009,Education,38081.29,20418.36,21/07/2023,Important
LOA4499,CUS0004,Home,17639.54,8424.88,01/19/2023,Increase
LOA4500,CUS0007,Home,16605.27,44175.78,2023-10-01,You
LOA4501,CUS0019,Car,46850.5,37860.98,13/01/2022,Approach
LOA4502,CUS0014,Personal,2986.56,Ten Thousand,24/11/2022,Base
LOA4503,CUS0001,Personal,24863.8,5117.65,09/21/2023,Parent
LOA4504,CUS0017,Education,32034.94,45439.67,2023-12-04,Despite
LOA4505,CUS0009,Home,16227.45,20096.6,02/14/2022,Market
LOA4506,CUS0009,Home,23794.41,2112.99,2024-01-14,School
LOA4507,CUS0019,Education,,19304.93,11/24/2022,Job
LOA4508,CUS0008,EDUCATION,25067.08,24890.87,13-02-2022,President
LOA4509,CUS0006,Personal,30265.63,38058.18,16/03/2024,Style
LOA4510,CUS0015,Personal,,47765.48,2023-12-19,Current
LOA4511,CUS0001,Home,6150.26,26970.32,2023-06-26,Think
LOA4512,CUS0005,Car,,41325.71,15-09-2022,Such
LOA4513,CUS0011,Home,8347.06,9155.89,2022-06-16,Become
INVALID_30,CUS0006,Personal,44899.96,31037.96,18/01/2023,She
LOA4515,CUS0008,Education,46061.61,9041.16,30-07-2022,Everybody
LOA4516,CUS0019,Home,1173.67,2156.99,03/10/2023,Available
LOA4517,CUS0005,Personal,Ten Thousand,9515.74,14-06-2024,Step
LOA4518,CUS0008,Personal,3206.49,4549.54,12/05/2022,Effect
LOA4519,CUS0019,Education,31773.82,24407.6,2022-10-30,Product
LOA4520,CUS0002,Personal,16342.16,,2024-10-20,Summer
LOA4521,CUS0017,Car,21464.35,42894.68,19-09-2023,Protect
LOA4522,CUS0012,Education,13101.62,224.0,2022-05-27,Such
LOA4523,CUS0014,Car,,44109.92,2023-04-11,Election
LOA4524,CUS9999,Personal,41554.66,37199.34,08/02/2022,With
LOA4525,CUS0009,Car,28936.57,25976.86,06-12-2023,Establish
LOA4526,CUS0009,Personal,3037.07,5609.23,12/01/2024,Scene
LOA4527,CUS0014,Education,10629.44,12547.25,2022-05-13,Food
LOA2644,CUS0019,Home,4973.31,32823.1,08/27/2022,Together
LOA4529,CUS0017,Car,-4565.25,9892.46,2022-01-06,It
LOA4530,CUS0013,Personal,49743.03,39686.77,11/08/2024,Coach
LOA4531,CUS9999,Education,Five Hundred,20639.98,24/04/2023,Use
INVALID_19,CUS0009,Education,2031.65,18222.97,06/09/2024,Too
LOA1724,CUS0020,Personal,26263.48,0,2023-12-06,Attorney
LOA4534,CUS0001,Home,,27839.26,09/02/2024,Management
LOA4535,CUS0014,Home,12332.5,23925.49,11/06/2024,City
LOA4536,CUS9999,CAR,16205.65,22558.81,05/01/2023,White
LOA1520,CUS0012,Education,15736.96,8020.26,22/12/2024,Marriage
LOA4538,CUS0013,Personal,0,0,08-07-2022,Give
LOA4539,CUS0014,Home,49050.15,18484.78,2024-06-26,Call
LOA4540,CUS0015,Education,44109.5,47348.87,23/07/2024,Task
LOA4541,CUS9999,Personal,33800.62,,2022-05-07,Ball
LOA4542,CUS0007,Car,42911.27,-570.93,08/01/2022,Crime
LOA4543,CUS0006,Education,27451.36,20173.31,08-12-2023,Simply
LOA4544,CUS0019,Personal,49405.38,21547.83,26-07-2023,Somebody
LOA4545,CUS0018,Education,30575.41,9809.44,01-05-2023,Chance
LOA4546,CUS0009,Education,35480.48,7543.02,04/26/2022,Research
LOA4547,CUS0012,Education,Ten Thousand,12134.56,17-07-2022,Half
LOA4548,CUS0020,Education,41959.75,0,03/02/2023,Per
LOA4549,CUS0014,personal,1009.53,5795.73,11-08-2023,Even
LOA4550,CUS0007,Car,3455.72,30555.04,11/08/2024,Along
LOA4551,CUS0009,Personal,Ten Thousand,44989.55,30-10-2024,Manage
LOA4552,CUS0005,Education,44670.38,9988.37,11/06/2024,Church
LOA4553,CUS0001,Home,39903.86,4245.05,10/12/2022,Go
INVALID_5,CUS9999,Education,0,28984.57,04/08/2022,Agency
LOA4555,CUS0016,Education,18658.27,6910.78,14-12-2023,Under
LOA4556,CUS0009,Home,33334.42,43271.84,2022-11-15,Information
LOA4557,CUS0003,Car,47939.88,33132.23,27/08/2022,International
LOA4558,CUS9999,Home,21189.72,12364.09,2024-01-25,Authority
LOA4559,CUS0016,Home,32573.05,8027.56,02/25/2023,Vote
INVALID_84,CUS0003,Car,-2875.48,30122.4,03-04-2023,Player
LOA4561,CUS0001,CAR,15888.95,31070.88,2023-12-20,Body
LOA4562,CUS0016,Education,26369.32,42739.06,2023-05-15,Put
LOA4563,CUS0005,Personal,21164.94,36654.72,2022-10-16,From
LOA4564,CUS0014,CAR,19600.27,25358.03,13/08/2023,Hear
LOA4565,CUS0015,Home,-630.57,,19/07/2024,Minute
LOA3236,CUS0007,Education,13698.35,,2023-10-31,Heavy
LOA4567,CUS0018,Car,26371.24,8903.3,30/04/2023,Bad
LOA4568,CUS0013,Personal,38685.29,4918.21,2022-01-05,Attorney
LOA4569,CUS0007,Car,42115.25,17276.84,06/13/2024,Morning
LOA4570,CUS0005,Personal,10560.54,,03/01/2024,Bar
LOA4571,CUS0002,Home,1648.71,48130.62,04/10/2023,Although
INVALID_19,CUS0018,Personal,25280.9,25809.16,07/21/2022,Finish
LOA4573,CUS0017,Home,33524.78,,03/09/2023,Feel
LOA4574,CUS0009,Personal,41012.21,47079.92,2024-12-19,Foot
LOA4575,CUS0014,Car,Ten Thousand,44896.57,2022-06-11,Soon
LOA4576,CUS0009,Car,-1678.47,40339.8,07/01/2024,Blood
LOA4577,CUS0005,Education,42425.65,2186.11,05/14/2023,Each
LOA4578,CUS0003,Personal,38312.14,23079.69,22-11-2024,Better
LOA4579,CUS0014,Home,,23987.04,10-04-2023,Onto
LOA4580,CUS0019,Car,37798.54,40265.76,27/10/2022,Go
LOA4581,CUS0011,Home,19986.33,44285.41,27-08-2024,May
LOA4582,CUS0003,Personal,30904.32,2774.74,10/12/2024,Write
LOA4583,CUS0016,Car,21946.79,17724.55,06-06-2022,Relate
LOA4584,CUS0014,Personal,25345.5,44673.45,16/11/2022,Everybody
LOA4585,CUS0019,Car,14269.42,34656.43,2023-12-17,Hope
LOA3766,CUS0011,Education,39597.63,39612.4,11/13/2024,Into
LOA4587,CUS9999,PERSONAL,32723.35,8601.98,09/23/2023,Mrs
