TxnID|AccountID|TxnDate|Amount|TxnType|Channel|Status
TRA4248|ACC0002|16-12-2023|44267.92|Withdrawal|Easy|Leader
TRA4249|ACC0020|08/02/2022|44736.78|Credit|Outside|Teach
TRA4250|ACC0003|31/07/2023|1274.95|Withdrawal|Age|Hundred
TRA4251|ACC0003|2023-10-05|Five Hundred|Transfer|International|Here
TRA4252|ACC0017|29/05/2023|34658.9|Transfer|Eight|Value
TRA4253|ACC0016|09/10/2023|36152.36|Credit|Thought|Role
TRA4254|ACC0001|12/20/2022|24718.13|Credit|Chance|Town
TRA4255|ACC0012|29-10-2024|44197.27|Debit|Wear|Fine
TRA4256|ACC0009|10-07-2023|1249.06|Withdrawal|Avoid|Few
TRA4257|ACC0014|2023-07-22|40107.8|Credit|Effort|Something
TRA4258|ACC0012|11/08/2023|7324.99|Withdrawal|The|Official
TRA4259|ACC0005|01/29/2022||Credit|Sometimes|Rich
TRA4260|ACC0014|2022-09-26|3128.35|Withdrawal|Teacher|Physical
TRA4261|ACC0015|22/10/2024|44976.85|Credit|Buy|Science
INVALID_30|ACC0012|04/12/2023|21219.58|withdrawal|Where|Conference
TRA4263|ACC0018|21/03/2023|34488.32|Withdrawal|Attorney|Only
TRA4264|ACC0009|03/20/2022|Ten Thousand|Debit|Plan|Couple
TRA4265|ACC0019|23/10/2023|1805.06|Transfer|Civil|Include
TRA4266|ACC0013|25/02/2023|5431.11|Transfer|Economy|Former
TRA4267|ACC0012|18-07-2024|28457.69|Withdrawal|College|Else
TRA4268|ACC0020|07/21/2023|47255.75|Debit|Action|Everyone
TRA1027|ACC0006|11/16/2024|36823.55|Credit|Moment|Technology
TRA4270|ACC0020|01/11/2024|41325.32|Withdrawal|Seat|Discuss
TRA4271|ACC0017|22/06/2023|18952.26|Withdrawal|Operation|Be
TRA4272|ACC0006|21/08/2022|31598.39|Credit|Ask|Gas
TRA2697|ACC0016|12-03-2023||Credit|Unit|Enjoy
TRA4274|ACC0020|08/17/2022|48679.1|Credit|Draw|Wife
TRA4275|ACC0015|2024-12-19|1454.15|Credit|Foot|Hard
TRA4276|ACC0008|26-12-2024|48357.77|Transfer|Product|Big
TRA4277|ACC0011|03/23/2024|15257.07|Withdrawal|Water|Political
TRA4278|ACC0019|2022-04-01|34270.79|Transfer|At|Production
TRA4279|ACC0004|27/07/2023|42630.05|Credit|Way|Form
TRA4280|ACC0009|04/14/2022|45997.26|Withdrawal|Institution|Everybody
TRA3936|ACC0005|22/12/2023|16630.88|Credit|Admit|Major
TRA4282|ACC0019|13-04-2024|15562.75|Transfer|Effort|Sit
TRA4283|ACC0002|02/19/2023|-859.21|DEBIT|Training|Another
TRA4284|ACC9999|21/01/2023|8662.03|Withdrawal|College|Subject
INVALID_60|ACC0004|01/07/2022|43969.52|Debit|Tend|Bank
TRA4286|ACC0018|09-07-2023|6831.39|Transfer|Church|Record
TRA4287|ACC0008|18-01-2022|9544.11|Debit|Computer|Great
TRA4277|ACC0013|2023-02-15|14333.26|Debit|Weight|Image
TRA4289|ACC0008|2024-11-08|42715.8|Withdrawal|Season|Second
TRA4290|ACC0016|2024-08-29|22567.67|Debit|Stay|Suffer
TRA4291|ACC0018|02/03/2024|31097.97|Withdrawal|Someone|Which
TRA4292|ACC0020|30-10-2023|42874.41|Withdrawal|Glass|Moment
TRA4293|ACC0006|24/04/2023|36334.4|Credit|Rule|Answer
TRA4294|ACC0004|2023-04-15|25950.32|Credit|My|Street
TRA4295|ACC0008|2023-10-14|35569.82|Credit|Collection|Edge
TRA4296|ACC0013|16/04/2022|-4856.93|Credit|Hundred|The
TRA4297|ACC0010|2022-04-15|32989.05|Withdrawal|Amount|Coach
TRA4298|ACC0006|2024-10-18|23847.92|Withdrawal|Economic|Security
INVALID_82|ACC0010|19/07/2022|10834.96|Debit|Suggest|Maybe
TRA4300|ACC0010|26/07/2023|37292.82|Debit|Radio|Explain
TRA4301|ACC0008|08/08/2022|9059.47|Withdrawal|Bring|Suddenly
TRA4302|ACC0014|30-01-2023|10974.97|transfer|Ago|Employee
TRA4303|ACC0018|17/03/2022|47018.91|Withdrawal|Nothing|Star
TRA4304|ACC0016|06-05-2022|29926.67|Credit|Win|Book
TRA4305|ACC0018|01/08/2023|34860.32|DEBIT|Single|Throw
TRA4306|ACC0012|15/12/2024|9557.46|Credit|She|Particular
TRA4307|ACC0008|10/27/2024|-1080.86|Withdrawal|However|Over
TRA2498|ACC0007|28/09/2023||Withdrawal|Allow|Carry
TRA4309|ACC0003|14-03-2022|46739.95|Debit|Hot|Mean
TRA4310|ACC0016|23-09-2023|35174.42|Debit|Management|Suddenly
TRA4311|ACC0005|15/08/2023|25998.46|Transfer|Thought|Receive
TRA4312|ACC0010|18-05-2023|20883.78|Debit|Drive|There
TRA4313|ACC0012|10/12/2023|23023.1|Withdrawal|Lot|North
TRA4314|ACC0006|09/06/2024|12697.09|Credit|Reduce|Worry
TRA4315|ACC0010|06/02/2023|13486.93|Credit|Seven|Still
TRA4316|ACC0018|10/12/2023|15496.67|Transfer|Imagine|Matter
TRA4317|ACC0018|09-09-2024|15889.44|Debit|Fact|Rate
TRA4318|ACC0001|08/31/2022|31369.82|Withdrawal|Good|Anything
TRA4319|ACC0011|2022-01-24|5456.71|Debit|Policy|Reach
TRA4320|ACC0017|06-11-2024|49333.18|Transfer|Teacher|Store
TRA4321|ACC0016|09/04/2022|5708.89|Transfer|Ok|Build
TRA4322|ACC0016|08/19/2024|21489.84|Credit|Hard|Country
TRA4323|ACC0020|19/09/2024|20205.24|Transfer|She|Message
TRA4324|ACC0012|02/03/2023|16250.04|Debit|Certainly|School
TRA4271|ACC0018|04/08/2024|20187.79|Debit|Democrat|Simple
TRA4326|ACC0009|07/27/2023|4960.27|Credit|Wife|Style
TRA4327|ACC0001|06/29/2024||Withdrawal|Cost|Activity
TRA4328|ACC0003|2023-06-23|24743.25|Withdrawal|Only|Pass
TRA4329|ACC0008|04/27/2023|Ten Thousand|Debit|This|Would
TRA4330|ACC0014|17-06-2024|39180.21|Credit|Stop|Meet
TRA4331|ACC0012|21/10/2022|17891.97|Credit|Explain|Middle
TRA4332|ACC0014|12/04/2022|28940.81|Credit|End|Us
TRA4333|ACC0008|05/11/2022|12236.0|Withdrawal|Far|Easy
TRA4334|ACC0001|2022-02-09|41048.3|Credit|Ever|Life
TRA4335|ACC0003|2024-02-11||Withdrawal|To|Story
TRA4336|ACC0002|21/09/2024|30775.14|Credit|General|Morning
TRA4337|ACC0004|2023-05-03|41833.43|Credit|Laugh|East
TRA4338|ACC0010|06/22/2022|15893.15|Debit|International|Movie
TRA4339|ACC0007|2024-05-27|49322.24|Debit|Close|Commercial
TRA4340|ACC0019|2024-02-21|Twenty Five Thousand|Withdrawal|Including|Debate
TRA4341|ACC9999|2023-02-18|19456.98|Transfer|Physical|Response
TRA4342|ACC0010|2022-06-25|22957.54|Debit|Special|Per
TRA4343|ACC0019|13/10/2023|26245.38|Credit|Person|Brother
TRA4344|ACC0003|03/04/2022|39272.25|Transfer|Every|Everyone
TRA4345|ACC0004|2024-11-08|45566.08|Credit|Us|Board
TRA4346|ACC0002|2023-08-04|11139.11|Credit|Water|Others
TRA3327|ACC0018|18-05-2023|43780.66|Credit|Message|Country
TRA4348|ACC0020|16-09-2024|28032.03|Debit|To|Yard
TRA4349|ACC0002|08-05-2022|27073.29|Withdrawal|Value|Movement
TRA4350|ACC0016|12/06/2022|18305.09|Credit|Alone|Quite
TRA4351|ACC0016|11/04/2024|49783.42|Transfer|Coach|Top
TRA4352|ACC0005|2023-07-14|23948.17|Debit|Executive|All
TRA4353|ACC0003|22/11/2023|17195.57|Debit|Often|Pattern
TRA4354|ACC0018|17-04-2023|9151.05|Debit|Poor|World
TRA4355|ACC0015|01/01/2022|5993.23|Credit|Perhaps|Talk
TRA4356|ACC0020|23/05/2024|12593.14|Transfer|Important|Get
TRA4357|ACC0005|2024-08-10|37628.4|Debit|Technology|Remain
TRA4358|ACC0001|2023-08-23|19133.56|Withdrawal|Gas|Mind
TRA4359|ACC0016|11/30/2024|10447.77|Withdrawal|Rock|Child
TRA4360|ACC9999|09/04/2023|6763.08|Credit|Turn|Camera
TRA4361|ACC0006|24/10/2024|29006.73|Debit|Party|Kind
TRA4362|ACC0011|11/08/2022|0|Transfer|Best|Modern
TRA4363|ACC0013|2022-07-25|3548.78|Transfer|Senior|Place
TRA4364|ACC0004|08/02/2022|25025.92|Withdrawal|Term|Charge
TRA4365|ACC0017|16-12-2022|37902.04|Withdrawal|Black|Project
TRA4366|ACC0008|2023-07-14|46022.8|Transfer|Heart|Name
TRA4367|ACC9999|05-09-2022|12849.28|Debit|Task|Traditional
TRA3861|ACC0011|07-03-2024|40586.54|Transfer|Left|Leave
TRA4369|ACC0020|2023-03-10|42832.46|Transfer|Enjoy|Manager
TRA4370|ACC0011|20-08-2022||Transfer|Answer|Peace
TRA4371|ACC0016|22-03-2024|18844.4|Credit|About|Four
TRA4372|ACC0013|17-10-2022|4236.19|Credit|Land|Mention
TRA4373|ACC0006|12/21/2022|0|CREDIT|Space|Ability
TRA4374|ACC0017|27-04-2022|9408.69|Withdrawal|No|Perform
TRA4375|ACC0010|13/04/2024|24469.5|Withdrawal|Certainly|Staff
INVALID_15|ACC0017|11/12/2022|5676.39|Withdrawal|Wind|Majority
TRA4377|ACC0007|13-07-2023|14912.29|Credit|To|Little
TRA4378|ACC0013|2022-08-12|9584.87|Debit|Road|Different
TRA4379|ACC0011|2024-02-23|43639.0|Withdrawal|General|Clearly
TRA4380|ACC0013|2023-10-14|4058.19|Transfer|Only|Small
TRA4381|ACC0010|08-10-2023|16362.25|Debit|Nature|Course
TRA4382|ACC0016|13/05/2022|18963.03|Credit|Team|Change
TRA4383|ACC0015|06/17/2023||Withdrawal|Sing|Want
TRA4384|ACC0006|03/11/2023|6426.55|Credit|Adult|Education
TRA4385|ACC0006|16-06-2024|48569.84|Transfer|Strategy|Skill
TRA4386|ACC0017|18/08/2022|25666.13|Withdrawal|Defense|Card
TRA4387|ACC0017|14/07/2023|39828.45|Transfer|Weight|Give
TRA4388|ACC0018|2023-08-20|44791.84|Transfer|Key|By
TRA4389|ACC0006|22-07-2022|17849.13|Credit|Include|Decision
TRA4390|ACC0018|11/01/2024|40658.25|Credit|Real|Officer
TRA4391|ACC0016|24-10-2023|Five Hundred|Withdrawal|Create|Pattern
TRA4392|ACC0020|12/31/2022|42904.77|Debit|Miss|Appear
TRA4393|ACC0006|11/06/2022|4016.05|Withdrawal|Run|Skin
TRA4394|ACC0003|05/08/2024|15417.21|Withdrawal|Also|Political
TRA4395|ACC0004|07/12/2022|32964.33|Withdrawal|Carry|Authority
TRA4396|ACC0008|05/20/2022|31168.22|Withdrawal|Wonder|Approach
TRA4397|ACC0004|02/28/2022|4311.15|Debit|Note|Middle
TRA4398|ACC0004|23-06-2022|42762.21|Debit|Performance|Must
INVALID_42|ACC0012|11/08/2024|39581.67|Withdrawal|Million|Public
TRA4400|ACC0020|09-05-2023|14403.32|Withdrawal|No|Exist
TRA4401|ACC0017|08/23/2024|-515.25|Debit|West|Car
TRA4402|ACC0013|03-07-2022|30842.73|Debit|Deep|Hospital
TRA4403|ACC0003|2023-09-06|24366.11|Withdrawal|Method|Style
TRA4404|ACC0009|2022-08-01|38129.07|Transfer|Relationship|Free
TRA4405|ACC0017|08/07/2022|3341.39|Withdrawal|Economic|Media
TRA3364|ACC0013|26-01-2022||Debit|Opportunity|The
TRA4407|ACC0007|10/06/2023|31943.4|Credit|Poor|Event
TRA4408|ACC0004|2024-10-11|10395.18|Withdrawal|Join|Nature
TRA4409|ACC0001|14/09/2023|35325.44|Debit|About|Him
TRA4410|ACC0011|07/24/2024|13990.31|Withdrawal|Sea|Wonder
TRA4411|ACC0016|14/09/2023|12050.57|Credit|Concern|To
TRA4412|ACC0011|08-09-2023|18515.62|credit|Similar|Campaign
TRA4413|ACC0020|10/14/2023|35301.21|Credit|Example|Director
TRA4414|ACC0018|01-05-2024|2288.28|Withdrawal|Part|Us
TRA4415|ACC0003|22-06-2023|8076.0|Withdrawal|Catch|Cover
TRA4416|ACC0009|2022-01-25|7193.07|Withdrawal|Two|Particular
TRA4417|ACC0014|05-08-2022|20402.0|Credit|Staff|Political
TRA4418|ACC0020|16-03-2022|49589.43|Withdrawal|Alone|Former
TRA4419|ACC0002|04/13/2023|25081.37|Credit|Want|Per
TRA0394|ACC0010|20/11/2024|38308.9|Withdrawal|Land|Couple
TRA4421|ACC9999|2023-01-05|44937.92|Withdrawal|Scene|Story
TRA4422|ACC0001|21-06-2023||Withdrawal|Teacher|General
TRA4423|ACC0011|11/26/2022|21557.15|Debit|Stuff|Hundred
TRA4424|ACC0003|31-10-2024||Credit|Bank|Short
TRA4425|ACC0013|2023-02-07|14245.58|Transfer|Position|Page
TRA4426|ACC0007|2023-07-03|17606.63|Debit|Own|Lose
TRA4427|ACC0020|17/10/2024|11381.06|Transfer|Keep|Raise
TRA4428|ACC0014|09-11-2024|48752.58|CREDIT|Remain|Decide
TRA4429|ACC0015|2024-11-17|33071.33|Debit|World|Example
TRA4430|ACC0010|2023-10-29|Five Hundred|Credit|Lead|Rule
TRA4431|ACC0010|04/01/2024|-1192.15|Transfer|Item|Show
TRA4432|ACC9999|11/09/2024|12161.96|Credit|Stage|Despite
TRA4433|ACC0007|01/28/2022|10560.27|Transfer|Happy|Moment
TRA4434|ACC0009|2022-02-08|16495.59|Debit|Improve|Thing
TRA4435|ACC0007|23/05/2023|12396.53|Withdrawal|General|East
TRA4436|ACC0009|03/24/2022|25097.58|Credit|Weight|Fight
TRA4437|ACC0019|2022-12-13|16414.21|Withdrawal|Large|Two
TRA4438|ACC0020|31/08/2023|16893.1|Withdrawal|Role|Must
TRA4439|ACC0020|03/27/2024|34020.42|WITHDRAWAL|Especially|Industry
TRA4440|ACC0007|16-08-2024|17213.76|transfer|Reduce|Somebody
TRA4441|ACC0007|21-06-2022|30650.42|Transfer|And|Stuff
TRA4442|ACC0005|11-10-2023|44149.08|Debit|Kind|Answer
TRA4443|ACC0008|2024-07-13|Five Hundred|Credit|His|Detail
TRA4444|ACC0006|09/02/2023|27134.28|Credit|Remember|Book
TRA4445|ACC0011|14-10-2023|2282.21|Transfer|Son|Every
TRA4446|ACC0012|11/23/2024|22836.7|Debit|Operation|There
TRA4447|ACC0001|2022-10-18|26135.78|Transfer|Off|Future
TRA4448|ACC0005|2022-09-23|12126.97|Credit|Detail|Sister
TRA4449|ACC0014|2022-10-15|40970.26|Withdrawal|Late|Rock
TRA4450|ACC0009|29/12/2023|33330.99|Credit|Yet|Anything
TRA4451|ACC0019|2022-05-10|15557.26|Withdrawal|Health|Mind
TRA4452|ACC0003|2024-09-18|45694.6|Transfer|Yard|Direction
TRA4453|ACC0010|10/15/2024|47261.34|Transfer|Miss|Thought
TRA4454|ACC0005|01/11/2022|29098.77|Debit|Series|Quality
TRA4455|ACC0014|03/01/2024|Five Hundred|Transfer|Machine|Improve
TRA4456|ACC0020|06/27/2024||Debit|Policy|Whole
TRA4457|ACC0003|04/17/2023|41036.06|Withdrawal|Order|Over
TRA4458|ACC0013|08/15/2024|30049.46|Debit|Put|Few
TRA4459|ACC0008|2023-01-23|36747.17|Withdrawal|One|Present
TRA4460|ACC0006|17/08/2022|28428.11|Transfer|Indeed|Away
TRA4461|ACC0015|06/07/2024|2662.49|Debit|Themselves|Those
TRA4462|ACC0008|03/25/2023|46605.32|Transfer|Ask|Father
TRA4463|ACC0002|2023-03-07||Debit|Fish|Toward
TRA4464|ACC0010|16-07-2024|1990.84|Transfer|Onto|Floor
TRA4465|ACC0010|06-12-2023|4846.53|Withdrawal|Box|Claim
TRA4466|ACC0016|2023-06-02|12402.65|Debit|That|Several
TRA4467|ACC0002|2022-01-23|Ten Thousand|Debit|Firm|Out
TRA4468|ACC0016|09/15/2022|46641.52|Transfer|Fund|Program
TRA4469|ACC0019|09/16/2023|-1471.96|Withdrawal|Improve|Majority
TRA4470|ACC0003|29-10-2022|12900.99|Transfer|Can|Prepare
TRA4471|ACC0014|13/08/2024|46965.47|Credit|Particularly|Free
TRA4472|ACC0015|2024-06-09||Credit|Catch|Policy
TRA4473|ACC0012|06/08/2023|21945.87|Transfer|Have|Yes
TRA0348|ACC0003|03-05-2023|35603.24|CREDIT|Conference|President
TRA4475|ACC0018|11/20/2024|39894.72|Credit|Hotel|Cut
TRA4476|ACC0004|13/09/2024|8967.14|Transfer|Individual|Woman
TRA4477|ACC0001|12/24/2022|23652.25|Credit|Word|Seat
TRA4478|ACC0011|08/25/2023|42198.55|Credit|Against|Forget
TRA4479|ACC0002|10/29/2023|40925.19|debit|Down|Bar
TRA4480|ACC0008|2022-07-26|1537.67|Debit|Likely|Lot
TRA0283|ACC0002|2023-08-18|46683.24|Withdrawal|Market|Gun
TRA4482|ACC0009|01/03/2023|48140.91|Debit|Leader|Her
TRA4483|ACC0018|02/09/2023|19898.91|Debit|True|Congress
TRA4484|ACC0002|2022-08-24|2507.43|Credit|Service|Move
TRA4485|ACC0012|20-12-2022|20303.25|Debit|Lot|Baby
TRA4486|ACC0018|26/01/2024|26594.65|Credit|Week|Large
TRA4487|ACC0018|21/11/2022|32551.11|Credit|Should|Animal
TRA4488|ACC0006|30/05/2023|31897.4|Debit|Without|Black
TRA4489|ACC0008|10/31/2023|39151.39|Withdrawal|Modern|Current
TRA4490|ACC0001|20/09/2024|12573.77|Debit|Available|General
TRA4491|ACC0004|08-06-2023|9582.5|Credit|Style|Camera
TRA4492|ACC0009|2023-09-21|23375.91|Withdrawal|Want|Up
TRA4493|ACC0003|2023-01-03|39377.6|Debit|Account|Available
TRA4494|ACC0011|19/04/2024|18716.85|Credit|War|Create
TRA4495|ACC0003|12/12/2023|24892.14|Credit|Inside|Care
TRA4496|ACC0017|28-04-2022|15074.38|Credit|Article|If
TRA4497|ACC0010|2024-08-19|6053.64|Transfer|What|Place
TRA4498|ACC0017|15-04-2023|45746.37|Withdrawal|Team|Close
TRA4499|ACC0006|13-07-2023|33548.63|Withdrawal|Machine|Choose
TRA4500|ACC0020|14/04/2024|29278.6|Credit|Short|Tonight
TRA4501|ACC0013|22-05-2023|36814.38|Withdrawal|Different|Couple
TRA4502|ACC0007|26-01-2022|38989.27|Withdrawal|Late|Various
TRA4503|ACC0020|2024-12-04|30898.2|Transfer|End|Not
TRA4504|ACC0014|16-08-2023|45692.55|Transfer|Process|Mr
TRA4505|ACC0007|03/16/2023|4627.62|Credit|Official|Issue
TRA4506|ACC0014|2024-05-22|41826.59|Debit|Family|Minute
TRA2570|ACC0012|2024-02-13|4301.12|Transfer|Why|Respond
TRA4508|ACC0018|2023-01-20|5692.83|Credit|They|Story
TRA4509|ACC0016|14/02/2024|34053.92|Debit|Will|Trade
TRA4510|ACC0011|27-01-2022|44670.41|Transfer|Church|Stuff
TRA4511|ACC0008|27/12/2024|31631.96|Transfer|Information|Career
TRA4512|ACC0018|21-06-2024|Five Hundred|Transfer|Medical|Pick
TRA4513|ACC0003|12-01-2022|9174.03|Credit|Chance|Course
TRA4514|ACC0006|22-02-2024|22919.64|Transfer|Sister|Why
TRA4515|ACC0003|26/05/2022|8719.23|Credit|Study|Positive
TRA4516|ACC0018|09/03/2023|46631.64|Transfer|Many|Left
TRA4517|ACC0003|18-06-2023|26614.64|Withdrawal|Here|Recent
TRA4518|ACC0019|12-12-2023|35409.39|Withdrawal|Term|Since
TRA4519|ACC0007|14/01/2023|22347.07|debit|Window|Computer
TRA4520|ACC0009|31-07-2023|14763.85|Credit|Live|Blood
TRA4521|ACC0018|01-09-2023|Ten Thousand|Transfer|Do|Able
TRA4522|ACC0001|08/31/2024|43002.46|Transfer|System|Social
TRA4523|ACC0012|14/12/2022|17644.43|Debit|Nothing|Worry
TRA4524|ACC0012|20/11/2023|34689.6|Debit|Situation|Morning
TRA4525|ACC0008|2023-09-23|31947.98|Transfer|Government|Name
TRA4526|ACC0015|18-06-2022|30138.78|Debit|City|Respond
TRA4527|ACC0016|01/08/2022|41645.17|Transfer|Authority|Right
TRA4528|ACC0006|30/01/2022|17013.47|Transfer|Staff|Direction
INVALID_32|ACC0011|15/03/2024|16852.54|Transfer|Watch|Conference
TRA4530|ACC0007|09-06-2023|22068.75|Credit|May|Order
TRA4531|ACC0008|19/02/2024|49966.77|Debit|Great|Control
TRA4532|ACC0018|06-12-2023|46036.06|Transfer|Parent|Let
TRA4533|ACC0008|2023-02-11|23995.0|Transfer|Mind|Technology
TRA4534|ACC0018|2022-02-01|49256.94|Debit|Forward|Room
TRA4535|ACC0017|30-08-2024|19487.87|Transfer|Show|Crime
TRA4536|ACC0016|18/11/2022|43087.98|Withdrawal|Politics|Phone
TRA4537|ACC0004|14-01-2022|3910.76|Debit|You|Machine
TRA4538|ACC0003|2022-12-16|25951.99|Withdrawal|Class|Because
TRA4539|ACC0020|29-10-2024|45101.85|Credit|Tend|Dream
TRA4540|ACC0017|17-04-2022|45753.37|Withdrawal|See|Wish
TRA4541|ACC0004|09/04/2023|44566.25|Transfer|Once|Kid
TRA4542|ACC0013|2024-02-28|15587.4|Transfer|List|Parent
TRA4543|ACC9999|24/06/2024||Credit|About|Visit
TRA4544|ACC0008|2024-07-09|0|Debit|Themselves|If
TRA4545|ACC0002|25-08-2023|8140.45|Credit|Ever|Perhaps
TRA4546|ACC0005|06/21/2023|1840.31|Debit|Back|Drive
TRA4547|ACC0005|27-09-2024|Five Hundred|Credit|My|Since
TRA4548|ACC0003|04/09/2022|29684.57|Credit|White|On
TRA4549|ACC0019|12/14/2023|43391.52|Transfer|Act|Study
TRA4550|ACC0009|06/16/2022|42510.12|Credit|Can|General
TRA4551|ACC0008|08/08/2024|16778.5|Credit|Image|Term
TRA4552|ACC0002|2022-07-01||Debit|Lead|Nice
TRA4553|ACC0020|2023-02-17|Twenty Five Thousand|Credit|Concern|Too
TRA4554|ACC0010|2022-02-23|39332.3|Credit|May|Give
INVALID_82|ACC0011|03/04/2022|22490.34|Transfer|Whole|Scene
TRA4556|ACC0018|28-09-2023|45458.61|Withdrawal|Surface|Bit
TRA4557|ACC0007|2024-10-02|6887.24|Withdrawal|Thought|Those
TRA4558|ACC0001|27-08-2023|46481.03|Credit|It|Wish
TRA4559|ACC9999|04/30/2022|33812.02|Withdrawal|While|On
TRA4560|ACC0019|02/22/2023|8999.42|Transfer|Political|Agreement
TRA4561|ACC0004|11/20/2023|20420.88|WITHDRAWAL|May|His
TRA4562|ACC0007|18/02/2024|-3012.48|Credit|Spring|Design
TRA4563|ACC0013|2024-06-20|15659.61|Withdrawal|Become|Later
TRA4564|ACC0011|2024-03-16|34856.26|Withdrawal|Action|Somebody
TRA4565|ACC0008|2022-05-22||Debit|Majority|Drop
TRA4566|ACC0013|28-07-2022|Ten Thousand|credit|Week|Doctor
TRA4567|ACC0018|27-09-2022|7247.63|Transfer|Evidence|Garden
TRA4568|ACC0010|07/21/2022|4353.65|Debit|View|Good
TRA4569|ACC9999|2023-05-30|36058.52|Credit|Himself|Use
TRA4570|ACC0019|12-06-2022|38529.69|Debit|Friend|Final
TRA4571|ACC0020|26-12-2022|39942.65|Credit|List|Simple
TRA4572|ACC0004|23-06-2023|36300.03|Withdrawal|Occur|Class
TRA4573|ACC0002|25-03-2022|17524.43|transfer|Executive|Have
TRA4574|ACC0012|05/31/2022|18187.04|Transfer|Scientist|He
TRA4575|ACC0013|02/16/2023|27849.46|Debit|Debate|Rise
TRA4576|ACC0001|05/08/2022|19361.29|Debit|Center|Manage
TRA4577|ACC0002|27-06-2024|3726.68|Credit|Everything|Decide
TRA4578|ACC0018|2023-05-27|3086.02|Debit|Arm|Stand
TRA4579|ACC0007|2023-05-06|-4306.55|Debit|Level|State
TRA4580|ACC0019|2023-05-26|41540.8|Transfer|Attorney|Production
TRA4581|ACC0005|23-03-2024|8547.21|Debit|Over|Page
TRA4582|ACC0003|2023-04-19|-4986.32|Debit|Congress|Can
TRA4583|ACC0014|2024-09-26|49361.26|TRANSFER|Center|Improve
TRA4584|ACC0017|05-11-2024|11573.44|DEBIT|Particularly|Various
TRA4585|ACC0001|19-10-2023|18049.58|Withdrawal|News|Option
TRA4586|ACC0006|25/11/2023|40106.78|Credit|Individual|Painting
TRA4587|ACC0018|07/26/2024|30455.01|Debit|Capital|Option
TRA4588|ACC0007|2022-01-21|9827.11|Withdrawal|Sort|On
TRA4589|ACC0002|16/04/2024|21640.32|TRANSFER|Far|Can
TRA4590|ACC0013|2023-10-02|Ten Thousand|Transfer|Memory|Raise
TRA4591|ACC0012|03/12/2023|9454.07|Credit|Note|Maybe
TRA4592|ACC0001|14-05-2023|43678.87|Withdrawal|Fine|Opportunity
TRA4593|ACC0003|05/31/2022|37551.94|Credit|Kitchen|Raise
TRA4594|ACC0010|2023-10-13|37437.98|debit|Various|Want
INVALID_66|ACC0018|17/12/2022|33420.98|Credit|Material|Relationship
TRA4596|ACC0007|06/03/2023|38468.65|Debit|North|Improve
TRA4597|ACC0019|2024-06-30|16133.3|Debit|Be|Tv
TRA4598|ACC0010|08/05/2022|15400.82|Credit|Whatever|Budget
TRA4599|ACC0007|21/06/2024|Twenty Five Thousand|Withdrawal|Sister|Society
INVALID_14|ACC0011|17-05-2022|Twenty Five Thousand|Credit|Sing|Green
TRA4601|ACC0003|2023-09-11|7181.12|Transfer|Baby|Test
TRA4602|ACC0015|04/12/2022|45947.15|Debit|South|Throw
TRA4603|ACC0020|11-10-2023|6560.94|Debit|Particular|Suggest
TRA4604|ACC0002|02-10-2024|22956.59|Debit|Loss|Former
TRA4605|ACC0007|2022-08-12|19502.12|Debit|Wonder|Significant
TRA4606|ACC0006|10-04-2022|28909.85|Debit|Wear|Card
TRA2399|ACC0010|20-03-2023|0|WITHDRAWAL|You|Feel
TRA4608|ACC0009|08-12-2022|24159.99|Debit|Short|Bit
TRA4609|ACC0011|05/08/2024|-3747.64|Transfer|Name|Everything
TRA4610|ACC0006|21/09/2022|10196.98|Withdrawal|Ready|Image
TRA4611|ACC0020|30/08/2024|23162.61|Credit|Lose|Think
TRA4612|ACC0020|2023-10-10|46010.56|Withdrawal|Must|Social
TRA4613|ACC0012|2022-07-30|12611.51|Credit|Few|End
TRA4614|ACC0005|2022-06-26|39330.84|Withdrawal|Bad|Mother
TRA4615|ACC0007|2023-03-19|4326.06|Withdrawal|Traditional|Model
TRA4616|ACC0003|13/09/2023|35977.38|Transfer|Audience|Skin
TRA4617|ACC0020|2023-10-23|17061.64|Debit|Huge|Able
TRA4618|ACC0009|13/09/2023|14492.75|Credit|Support|Hope
INVALID_7|ACC0014|10-09-2024|12659.03|Transfer|Leg|Mother
TRA4620|ACC0014|04/08/2023|Ten Thousand|Withdrawal|Federal|Each
TRA4621|ACC0007|02/02/2022|30962.21|Withdrawal|Why|Quite
TRA4622|ACC0011|2022-12-13|31804.95|Debit|Just|Particularly
TRA4623|ACC0018|30/03/2023|1818.73|Credit|Probably|What
TRA4624|ACC0005|2024-08-29|39677.03|Credit|Kitchen|Along
TRA4625|ACC0007|2024-11-21|15107.56|Debit|Speak|Mr
TRA4626|ACC0016|04/30/2022|43777.75|Withdrawal|Hope|Audience
TRA4627|ACC0007|07/31/2022|43546.47|Transfer|Require|Person
TRA4628|ACC0020|17/01/2022|42622.32|Withdrawal|Decide|Among
TRA4629|ACC0010|08/24/2024|7890.46|Transfer|Memory|Woman
TRA4630|ACC0006|27/01/2023|3364.16|Transfer|Character|Stock
INVALID_46|ACC0012|11/10/2023|4778.09|Credit|Product|Among
TRA4632|ACC0013|2024-12-10|30058.56|Debit|Size|Method
TRA4633|ACC0005|12/15/2022|25096.8|Transfer|Tend|Particularly
TRA4634|ACC0007|25/07/2022|3393.46|Withdrawal|Tonight|Financial
