CourseID,CourseName,Department,Credits,FacultyID
COU4610,Government,Physics,32,FAC0018
COU4611,Often,Mathematics,81,FAC0019
COU4612,Team,Engineering,219,FAC0016
COU4613,Throw,Engineering,46,FAC0018
COU4614,Middle,Business,89,FAC0018
COU4615,Major,Arts,11,FAC0020
COU4616,Full,Computer Science,247,FAC0002
COU4617,And,Business,280,FAC0009
COU4618,Because,Computer Science,99,FAC0005
COU4619,Health,Mathematics,189,FAC0002
COU4620,Interesting,Physics,277,FAC0018
COU4621,Allow,Engineering,275,FAC9999
COU4622,Staff,Physics,133,FAC0014
COU4623,Action,Arts,253,FAC0019
COU4624,Maybe,Business,249,FAC0001
COU4625,Approach,Engineering,263,FAC0009
COU4626,Seek,Computer Science,215,FAC0003
COU4627,Trade,Business,71,FAC0011
COU4628,Go,Computer Science,127,FAC0008
COU4629,Build,Mathematics,238,FAC0017
COU2685,Live,Arts,221,FAC0016
COU4631,Maintain,Mathematics,188,FAC0010
COU4632,War,Physics,189,FAC0013
COU4633,Let,Engineering,49,FAC0008
COU4634,Begin,Mathematics,227,FAC0016
COU4635,Ever,Physics,191,FAC0014
COU4636,Peace,Arts,268,FAC0018
COU4637,There,Engineering,0,FAC0013
COU0083,Social,Engineering,283,FAC0016
COU4639,Much,Engineering,180,FAC0011
COU4640,Task,Computer Science,179,FAC0007
COU4641,Their,Computer Science,200,FAC0007
COU4642,Heart,Mathematics,165,FAC0011
COU4643,Network,Computer Science,27,FAC0002
COU4644,Power,Arts,25,FAC0010
COU4645,Five,Computer Science,30,FAC0011
COU4646,Save,Arts,237,FAC0002
COU4647,Thus,Computer Science,43,FAC0019
COU4648,Between,Physics,209,FAC0004
COU4649,Wait,Arts,190,FAC0013
COU4650,Expect,Business,268,FAC0006
COU4651,Contain,Engineering,192,FAC0012
COU4652,Mother,Engineering,21,FAC0018
COU4653,Including,business,43,FAC0007
COU4654,Receive,Mathematics,186,FAC0020
COU4655,Ground,Computer Science,136,FAC0009
COU4656,Charge,Business,15,FAC0003
COU4657,Bill,mathematics,215,FAC9999
COU4658,Reason,Mathematics,130,FAC0002
COU4659,Exactly,Business,8,FAC0003
COU4660,Election,Arts,9999,FAC0005
COU4661,Evidence,Engineering,178,FAC0002
COU4662,Beyond,Business,105,FAC0011
COU4663,Of,arts,295,FAC0005
COU0021,Most,Mathematics,109,FAC0017
COU4665,Sometimes,Computer Science,193,FAC0007
COU4666,Soon,Engineering,87,FAC0002
INVALID_35,Husband,Physics,91,FAC9999
COU4668,Yeah,Computer Science,81,FAC0020
COU4669,Work,Physics,185,FAC0016
COU4670,Pattern,Computer Science,4,FAC0005
COU4671,Dark,Business,169,FAC0014
COU4672,Raise,Physics,2,FAC0012
COU4673,People,Mathematics,107,FAC0010
COU4674,Spring,Engineering,61,FAC0015
COU4675,Baby,Computer Science,251,FAC0011
COU4676,Picture,Arts,24,FAC0013
COU4677,General,Arts,214,FAC0005
COU4678,Audience,Mathematics,140,FAC0005
COU4679,Onto,Arts,146,FAC0004
COU4680,Teacher,Business,31,FAC0014
COU4681,That,Engineering,14,FAC0016
COU4682,Leave,Arts,9,FAC0001
COU4683,Care,Physics,263,FAC0007
COU4684,Social,Arts,130,FAC0009
COU4685,Maybe,Engineering,26,FAC0010
COU1520,Tonight,Computer Science,263,FAC0004
COU4687,Factor,Computer science,42,FAC0019
COU4688,Spring,Computer Science,47,FAC0005
COU4689,Exist,Engineering,78,FAC0017
COU4690,Food,Physics,245,FAC0020
COU4691,Success,mathematics,290,FAC0016
COU4692,Popular,Computer Science,56,FAC9999
COU4693,Toward,Engineering,279,FAC0018
COU4694,Half,Physics,9999,FAC0015
COU4695,Test,Physics,124,FAC0006
COU4696,Line,Computer Science,223,FAC0018
COU4697,End,Computer Science,180,FAC0002
COU4698,Remain,Mathematics,137,FAC0011
COU4699,A,Computer Science,273,FAC0001
COU4700,Report,Arts,94,FAC0003
COU4701,Choice,Arts,130,FAC0010
COU4702,Somebody,Computer Science,204,FAC0019
COU4703,Training,Mathematics,160,FAC0002
INVALID_3,Free,Business,286,FAC0002
COU4705,Food,Physics,272,FAC0008
COU4706,Medical,Computer Science,155,FAC0008
COU4707,Someone,Mathematics,147,FAC0002
COU4708,Enter,Physics,275,FAC0015
COU4709,Fund,Arts,286,FAC0013
COU4710,Fire,Mathematics,31,FAC0013
COU4711,Quite,Engineering,86,FAC0019
COU4712,Rich,Physics,170,FAC0014
COU4713,Arm,Business,139,FAC0009
COU4714,Big,Physics,84,FAC0007
COU4715,Floor,Arts,107,FAC0020
COU4716,Suggest,Computer Science,117,FAC0018
COU4717,Bag,Physics,254,FAC0002
COU4471,Magazine,COMPUTER SCIENCE,238,FAC0002
COU4719,Worker,Arts,300,FAC0005
COU4720,Eight,Mathematics,229,FAC0011
COU4721,Reach,Mathematics,219,FAC0020
COU4722,Stock,Arts,81,FAC0016
COU4723,Discover,Arts,11,FAC0018
COU4724,Guy,Mathematics,45,FAC0009
COU4725,Name,computer science,263,FAC0010
COU1833,High,Engineering,29,FAC0012
COU4727,Fast,Mathematics,261,FAC0016
COU4728,Local,Business,243,FAC0001
COU4729,Painting,Business,160,FAC0011
COU4730,Police,Mathematics,150,FAC0013
COU4731,Half,Computer Science,70,FAC0019
COU4732,Section,Mathematics,9999,FAC0015
COU4733,Who,Computer Science,284,FAC0002
COU4734,Window,Business,92,FAC0004
COU4735,Task,Business,193,FAC0018
COU4736,Bit,physics,194,FAC9999
COU4737,Wife,Physics,237,FAC0013
COU4738,Surface,Mathematics,0,FAC0018
COU4739,Six,Engineering,0,FAC0009
INVALID_50,Mention,Physics,105,FAC0010
COU1894,Fact,Business,214,FAC0003
COU4742,Yet,Mathematics,235,FAC0018
COU4743,Mission,Arts,145,FAC0015
COU4744,Former,Arts,91,FAC0020
COU4745,Raise,Mathematics,228,FAC0006
COU4746,Film,Physics,254,FAC0009
COU4747,Factor,Business,-1,FAC0020
COU4748,This,Engineering,298,FAC0009
COU4749,Administration,Engineering,134,FAC0015
COU4750,Serious,Business,85,FAC0017
COU4751,Benefit,Computer Science,115,FAC0017
COU4752,Clearly,Computer Science,46,FAC0007
COU4753,Into,Arts,9999,FAC0013
COU4754,Push,Engineering,31,FAC0014
COU4659,Center,Business,238,FAC0016
COU4756,Television,Business,271,FAC0001
COU4757,General,Mathematics,200,FAC0016
COU4758,Sound,Arts,76,FAC0009
COU4759,Push,Arts,225,FAC9999
COU4760,Determine,Business,217,FAC0016
COU4761,Recognize,Computer Science,232,FAC0009
COU4762,Reduce,Computer Science,76,FAC0011
COU4126,Peace,Computer Science,46,FAC0012
COU4764,Case,Business,190,FAC0012
COU4765,People,Mathematics,114,FAC0019
COU4766,Word,Arts,70,FAC0002
COU4767,Event,Computer Science,241,FAC0016
COU3135,Everything,Mathematics,8,FAC0017
COU4769,Fill,Engineering,167,FAC0002
COU4770,Detail,Engineering,17,FAC0019
COU4771,Try,Arts,221,FAC0006
COU4772,Draw,Arts,295,FAC0002
COU4773,Film,Physics,148,FAC0009
COU4774,Fill,PHYSICS,243,FAC0010
COU4775,Hit,Arts,135,FAC0015
COU4776,Detail,Arts,297,FAC0016
COU4777,To,Engineering,141,FAC0013
COU4778,Common,Arts,265,FAC0017
COU4779,Someone,Engineering,275,FAC0013
INVALID_18,Natural,Engineering,254,FAC0018
COU4781,Body,ARTS,242,FAC0019
COU4782,Pretty,Mathematics,92,FAC0003
COU4783,Garden,Engineering,228,FAC0016
COU4784,You,Business,45,FAC0008
COU4785,Even,Computer Science,20,FAC0018
COU0035,Policy,Mathematics,131,FAC0009
COU4787,Report,Business,265,FAC0003
COU4788,Behind,Physics,275,FAC0015
COU4789,Pick,Mathematics,138,FAC0006
COU4790,Challenge,Engineering,165,FAC0018
INVALID_20,Require,Physics,218,FAC0006
COU4792,Bank,Engineering,160,FAC0015
COU4793,Book,Physics,126,FAC0014
COU4794,Great,Business,208,FAC0004
COU4795,According,Engineering,106,FAC0002
COU4796,Hour,Engineering,258,FAC0007
COU4797,Audience,Computer Science,12,FAC0003
COU4798,Wife,Physics,14,FAC0005
COU4799,Military,Mathematics,5,FAC0019
COU4800,Friend,Arts,56,FAC0017
COU4801,But,Physics,222,FAC0008
COU4802,Report,arts,105,FAC0001
COU4803,Market,Mathematics,56,FAC0020
COU1608,Everyone,Engineering,7,FAC0014
COU4805,Bag,Business,300,FAC0008
COU4806,Movement,Arts,244,FAC0005
COU4807,Task,Arts,70,FAC0020
COU4808,Computer,Computer Science,294,FAC0020
COU4809,Want,Mathematics,88,FAC0009
COU4810,Reason,Physics,270,FAC0014
COU4811,Health,Business,129,FAC0002
COU4812,Society,Computer Science,234,FAC0004
COU4813,Reflect,Computer Science,0,FAC0013
COU4814,Process,Computer Science,284,FAC0008
COU4815,Hundred,Arts,53,FAC0011
COU4816,Management,Computer Science,108,FAC0001
COU4817,Site,Computer Science,104,FAC0018
COU4818,Although,Arts,48,FAC0006
COU4819,Media,Mathematics,219,FAC0008
COU4820,Teacher,Physics,134,FAC0002
COU4821,Drive,Physics,163,FAC0013
COU4822,Focus,Mathematics,56,FAC0014
COU4823,Control,Physics,26,FAC9999
COU4824,Explain,Arts,55,FAC0013
COU4825,Early,Business,5,FAC0014
COU4826,Capital,Arts,192,FAC0001
COU4827,Husband,Arts,35,FAC0008
COU4828,System,Arts,129,FAC0010
COU4829,Happen,ENGINEERING,23,FAC0010
COU4830,Able,Physics,245,FAC0010
COU4831,Before,Computer Science,287,FAC0009
COU4832,Myself,ARTS,134,FAC0019
INVALID_11,Theory,Arts,155,FAC0020
COU4834,Could,Computer Science,4,FAC0019
COU4835,Sometimes,Mathematics,115,FAC0005
COU4836,Dog,Arts,38,FAC0002
COU4837,Raise,Engineering,211,FAC0001
COU4838,Decide,Mathematics,131,FAC0016
COU4839,Provide,Physics,198,FAC0010
COU4840,Beat,Arts,213,FAC0006
COU4841,Management,Mathematics,18,FAC0002
COU4842,Return,Engineering,137,FAC0006
COU4843,Hotel,MATHEMATICS,151,FAC0007
COU4844,Avoid,Engineering,187,FAC0018
INVALID_48,Local,Business,72,FAC0018
COU4846,Trial,Business,206,FAC0001
COU4847,Put,Arts,238,FAC0007
COU4848,Garden,Engineering,190,FAC0013
COU2647,Film,Mathematics,272,FAC0016
COU4850,Too,Computer Science,228,FAC0006
COU4851,Inside,ARTS,76,FAC0010
COU4852,Assume,Engineering,80,FAC0002
COU4853,By,Business,26,FAC0012
COU4854,Adult,Arts,0,FAC0012
COU4855,Whom,Mathematics,202,FAC0018
COU4856,General,Business,300,FAC0014
COU4857,Purpose,Mathematics,28,FAC0018
COU4858,Buy,Engineering,274,FAC0018
COU4859,Establish,physics,183,FAC0017
COU4860,Must,ENGINEERING,155,FAC0002
COU4861,Build,MATHEMATICS,281,FAC0020
COU4862,Some,Physics,26,FAC0004
INVALID_48,Trip,Physics,82,FAC0008
INVALID_26,Network,Arts,81,FAC0014
COU4865,Direction,Computer Science,156,FAC0013
COU4866,Return,Engineering,14,FAC0010
COU4867,Power,Mathematics,3,FAC0015
COU4868,Know,Physics,297,FAC0002
COU4869,Account,Computer Science,107,FAC0009
COU4870,Difference,Arts,89,FAC0004
COU4871,Prevent,Computer Science,267,FAC0007
INVALID_55,Evidence,Physics,150,FAC0017
COU4873,Low,Engineering,64,FAC0005
COU4874,Store,Physics,233,FAC0001
COU4875,Chair,Arts,300,FAC9999
COU4876,Check,Arts,122,FAC0013
COU4877,Similar,Engineering,105,FAC0020
COU4878,Ask,Physics,160,FAC0011
COU4879,Prevent,Physics,271,FAC0001
COU4880,Time,Mathematics,41,FAC0017
COU4881,Appear,Mathematics,123,FAC0012
COU4882,Majority,Physics,161,FAC0006
COU4883,Senior,Computer Science,269,FAC0003
COU4884,Ten,Computer Science,17,FAC0014
COU4885,House,Business,9999,FAC0016
COU4886,Last,Business,123,FAC0010
INVALID_67,Similar,Arts,254,FAC0013
COU4888,They,Arts,289,FAC0004
COU4889,Opportunity,Arts,133,FAC0008
COU4379,Former,Physics,66,FAC0017
COU4891,Television,Computer Science,297,FAC0015
COU4892,Evidence,Business,39,FAC0003
COU4893,Follow,Engineering,195,FAC0001
COU4894,Black,Computer Science,151,FAC0018
COU4895,Attorney,Computer Science,281,FAC0003
COU4896,Teach,Arts,84,FAC0001
COU4897,Become,Engineering,268,FAC0013
COU4898,Federal,Computer Science,290,FAC0015
COU4899,Goal,Physics,0,FAC0011
COU4900,Task,Business,157,FAC0020
COU4901,Board,Engineering,192,FAC0019
COU4902,According,Arts,264,FAC0004
COU4903,Risk,computer science,111,FAC0012
COU4904,Mr,Physics,242,FAC0010
COU4905,Year,Arts,26,FAC0009
COU4906,Food,Computer Science,139,FAC0001
COU4907,Computer,Computer Science,299,FAC0003
COU4908,To,Business,272,FAC0017
COU4909,Condition,Arts,281,FAC0009
COU4910,Student,Mathematics,213,FAC0009
COU4911,Anyone,computer science,204,FAC0004
COU4912,Far,Physics,258,FAC0005
COU4913,Federal,ARTS,49,FAC0007
COU4914,Almost,Computer Science,189,FAC0017
COU4915,Most,Physics,4,FAC0005
COU4916,Artist,Business,197,FAC0020
COU4917,Training,Arts,266,FAC0012
COU1908,Radio,Engineering,120,FAC0017
COU4919,Region,Engineering,267,FAC0007
COU2523,President,Business,126,FAC0001
COU4921,Morning,Computer Science,251,FAC0008
COU4922,Whole,Mathematics,61,FAC0010
COU4923,Present,Business,0,FAC0013
COU4924,Grow,Business,226,FAC0012
COU4925,Our,Arts,72,FAC0003
COU4926,Deep,Physics,59,FAC0019
COU4927,Ok,Business,4,FAC0011
COU4928,Similar,Business,68,FAC0005
COU4929,How,ENGINEERING,155,FAC0004
COU4930,Government,Arts,59,FAC0016
COU4931,Require,Physics,264,FAC0006
COU4932,Heavy,Business,105,FAC0019
INVALID_79,Ever,Engineering,158,FAC0006
COU4934,Also,PHYSICS,182,FAC0013
COU4935,Throw,Arts,147,FAC0002
COU4936,Within,Mathematics,128,FAC0014
COU4937,Third,Business,248,FAC0006
COU4938,Million,Mathematics,269,FAC0005
COU2874,Recognize,Engineering,262,FAC0002
COU4940,Cost,Physics,34,FAC0006
COU4941,Part,Engineering,178,FAC9999
COU4942,But,Business,149,FAC0007
COU4943,Animal,Engineering,276,FAC0014
COU4944,Better,Computer Science,13,FAC0020
COU4945,Southern,Arts,166,FAC9999
COU4946,Claim,Business,74,FAC0006
COU4947,Production,Business,181,FAC0019
COU4948,Smile,Arts,32,FAC0003
COU4949,In,Arts,125,FAC0007
COU4950,Site,arts,116,FAC0015
COU4951,Begin,PHYSICS,164,FAC0014
COU4952,Area,Engineering,125,FAC0006
COU4953,Break,Business,192,FAC0003
COU4954,Business,Engineering,181,FAC0019
COU4955,Evening,Engineering,204,FAC0014
COU4956,Democrat,Physics,212,FAC0003
COU4957,Drop,Engineering,180,FAC0015
COU4958,Physical,Computer Science,108,FAC0020
COU4959,Himself,Engineering,256,FAC0010
COU4960,Low,Physics,150,FAC0017
COU0950,Drive,Computer Science,279,FAC0018
COU4962,Three,Engineering,9999,FAC0018
COU4963,Discuss,Business,296,FAC0020
COU4964,Market,Physics,189,FAC0008
COU4965,Scene,Arts,79,FAC0007
COU4966,Adult,Computer Science,281,FAC0019
COU4967,Test,Arts,144,FAC0003
COU4968,Service,Business,46,FAC0012
COU4969,Safe,Mathematics,191,FAC0010
COU4970,Such,Physics,242,FAC0015
COU4971,Although,Engineering,34,FAC0019
COU4972,He,Business,191,FAC0011
COU4973,East,Engineering,161,FAC0015
COU4974,Full,Business,282,FAC0011
COU4975,Painting,Physics,145,FAC0004
COU4976,Matter,Physics,262,FAC0003
COU4977,Party,Engineering,0,FAC0001
COU4978,Strong,Arts,12,FAC0006
COU4979,Smile,Arts,239,FAC0010
COU4980,Others,Mathematics,33,FAC0017
COU4981,Action,Business,104,FAC0003
COU4982,Nice,Physics,129,FAC0005
COU4983,Box,Mathematics,21,FAC0017
COU4984,Seven,Mathematics,102,FAC0007
COU4985,Media,Physics,278,FAC0006
COU4986,Appear,Engineering,223,FAC0010
COU4987,Paper,Physics,112,FAC0005
COU4988,Wind,business,63,FAC0001
COU4989,Cell,Physics,244,FAC0006
COU4990,Decide,Business,254,FAC0007
COU4991,Part,Mathematics,263,FAC0013
COU4992,Night,Physics,201,FAC0005
COU4993,Job,Computer Science,93,FAC0009
COU4994,Always,Arts,17,FAC0009
COU4995,Oil,Arts,61,FAC0019
COU4996,Lot,Physics,46,FAC0003
COU4997,Impact,Mathematics,254,FAC0001
COU4998,Figure,Computer Science,188,FAC0013
COU4999,Democratic,ARTS,70,FAC0006
COU5000,Try,Engineering,59,FAC0011
COU0121,Mission,Mathematics,95,FAC0002
COU1602,State,Arts,39,FAC0005
COU0761,Take,Engineering,208,FAC0002
COU2596,Record,Computer Science,31,FAC0010
COU3661,Building,Business,262,FAC0017
COU0108,Right,Computer Science,188,FAC0001
COU2322,Throughout,Engineering,198,FAC0012
COU2601,Appear,Arts,253,FAC0010
COU4424,No,Business,255,FAC0001
COU2325,According,Physics,44,FAC0018
COU2891,Method,Engineering,89,FAC0005
COU4655,Ground,Computer Science,136,FAC0009
COU3251,Anything,Business,232,FAC0010
COU2612,Western,Physics,230,FAC0013
COU3514,Why,Computer Science,136,FAC0012
COU3749,Interview,Business,132,FAC0015
COU4361,Recent,Mathematics,127,FAC0003
COU4785,Even,Computer Science,20,FAC0018
COU2847,Once,Arts,25,FAC0005
COU2384,Laugh,Engineering,198,FAC9999
COU3388,There,Mathematics,4,FAC0016
COU3724,Study,Mathematics,259,FAC0003
COU2971,Everyone,Physics,140,FAC0009
COU0420,Particular,Mathematics,252,FAC0015
COU1355,Rule,Computer Science,93,FAC0004
COU4865,Direction,Computer Science,156,FAC0013
COU2384,Laugh,Engineering,198,FAC9999
COU3880,Guy,Mathematics,261,FAC0001
COU0023,Factor,Engineering,17,FAC0015
COU2804,Might,Business,204,FAC0007
COU2284,Fall,Arts,31,FAC0006
COU0109,Dinner,mathematics,32,FAC0018
COU1380,Sit,Engineering,19,FAC0019
COU0011,Every,Computer Science,292,FAC0002
COU3520,Finish,Physics,236,FAC9999
COU3890,Customer,Arts,130,FAC0007
COU1923,Upon,MATHEMATICS,268,FAC0002
COU2047,City,Engineering,60,FAC0011
COU3890,Customer,Arts,130,FAC0007
COU3281,Five,Business,209,FAC0005
COU4934,Also,PHYSICS,182,FAC0013
COU1808,It,Arts,271,FAC0020
COU2449,Clearly,Mathematics,35,FAC0010
COU1841,Shake,Physics,87,FAC9999
COU1864,Build,Engineering,234,FAC0007
COU3715,Dark,Arts,156,FAC0009
COU1912,Because,Engineering,96,FAC0013
COU4450,Political,Physics,119,FAC0005
COU3335,Easy,Arts,-1,FAC0016
COU1508,Along,Computer Science,41,FAC0010
COU3428,Growth,Physics,153,FAC0010
COU2545,Religious,BUSINESS,164,FAC0015
COU1869,Significant,Physics,146,FAC0008
COU3841,Which,Physics,13,FAC0018
COU4105,Ready,Computer Science,1,FAC0007
COU2244,Happy,Physics,268,FAC0012
COU4680,Teacher,Business,31,FAC0014
COU1844,Option,Engineering,25,FAC0016
COU4105,Ready,Computer Science,1,FAC0007
COU2378,Forward,Mathematics,100,FAC0005
INVALID_87,Mother,Business,175,FAC0001
COU3769,Side,COMPUTER SCIENCE,39,FAC0017
COU3917,Three,Engineering,145,FAC0016
COU0575,Stock,Physics,115,FAC0011
COU1449,Size,Business,200,FAC0008
COU0208,Wish,Arts,182,FAC0020
COU2106,Year,Physics,2,FAC0019
COU4056,Any,Mathematics,185,FAC0018
COU0117,Whatever,Physics,156,FAC0010
COU3304,History,Physics,153,FAC0012
COU4388,Keep,Computer Science,29,FAC9999
COU4585,Writer,Engineering,192,FAC0010
COU4350,So,Computer Science,299,FAC0004
COU4134,International,Engineering,16,FAC0013
COU3430,Early,Engineering,174,FAC0007
COU2882,Father,Computer Science,203,FAC0013
COU2098,Professor,Arts,229,FAC0016
COU3066,Kid,Arts,46,FAC0009
COU2852,Attention,Engineering,111,FAC0007
COU1515,Catch,Arts,142,FAC0003
COU3643,Time,Engineering,245,FAC0020
COU1754,Article,Arts,8,FAC0010
COU2766,Focus,Engineering,95,FAC0014
INVALID_48,Trip,Physics,82,FAC0008
COU4696,Line,Computer Science,223,FAC0018
COU2539,Young,Arts,270,FAC0009
COU0530,Claim,Physics,131,FAC0017
COU3626,Trial,engineering,26,FAC0011
INVALID_17,Stock,Arts,60,FAC0006
COU0170,Less,Mathematics,66,FAC0017
COU2661,Role,Mathematics,137,FAC0008
COU4059,Hospital,Arts,83,FAC0014
COU1842,Room,Computer Science,129,FAC0014
COU2159,Thought,physics,46,FAC0016
COU1038,Space,Computer Science,87,FAC0002
COU1868,Tonight,Business,157,FAC0020
COU2714,Easy,Computer Science,293,FAC0019
COU0762,Wish,Business,116,FAC0015
COU3771,Second,Physics,254,FAC0002
COU1926,Popular,Physics,37,FAC0013
COU3643,Time,Engineering,245,FAC0020
COU3079,Point,Arts,259,FAC0007
COU2244,Happy,Physics,268,FAC0012
COU0418,Soon,Physics,178,FAC0004
COU2994,Whom,Computer Science,255,FAC0007
COU3256,Congress,Physics,189,FAC0003
COU1213,Away,Physics,285,FAC0018
INVALID_28,Show,physics,171,FAC0016
COU2967,Miss,Engineering,169,FAC0009
COU0842,What,Arts,32,FAC0002
COU1529,Per,Arts,276,FAC0020
COU1088,Data,Physics,191,FAC0006
COU2627,Program,Engineering,264,FAC0016
COU4250,Remain,Business,69,FAC0005
COU4410,Say,Physics,181,FAC0006
COU2953,For,Business,231,FAC0002
COU0997,Key,COMPUTER SCIENCE,238,FAC0006
COU4464,Beautiful,Arts,178,FAC0012
COU2875,Form,physics,93,FAC0018
COU4283,Trade,Computer Science,126,FAC0016
COU1172,She,Computer Science,121,FAC0019
INVALID_88,Happy,Engineering,225,FAC0012
COU0359,Under,Engineering,250,FAC0019
COU4311,When,Computer Science,33,FAC0013
COU2473,Western,Arts,297,FAC0003
COU3967,Opportunity,mathematics,279,FAC0011
COU4454,Seat,Mathematics,40,FAC0001
COU4138,Charge,Mathematics,58,FAC0007
COU3839,Heavy,Engineering,227,FAC0008
COU4547,That,Arts,111,FAC0017
COU0267,Financial,Engineering,207,FAC0001
COU3967,Opportunity,mathematics,279,FAC0011
COU2638,Gun,Mathematics,66,FAC0010
COU3782,Sign,Computer science,141,FAC0002
COU3454,Daughter,Computer Science,0,FAC0005
COU2493,Lay,Engineering,108,FAC0005
COU1204,Seat,Physics,283,FAC0016
COU1903,Run,Mathematics,112,FAC0008
COU1202,Thousand,Mathematics,168,FAC0004
COU1566,Will,Computer Science,101,FAC0014
COU4490,Meet,Computer Science,57,FAC0008
COU1346,Great,Physics,167,FAC0018
COU2461,Describe,Engineering,187,FAC0005
COU3448,Others,Engineering,123,FAC0004
COU0072,It,Computer Science,45,FAC0011
COU3560,Table,Physics,254,FAC0007
COU2356,Challenge,Business,115,FAC0011
COU3025,Recognize,Arts,141,FAC0007
COU0810,Why,Arts,143,FAC0009
COU0327,Particular,Business,127,FAC0018
