ExamID|StudentID|CourseID|ExamDate|Score|Grade|Status
EXA4293|STU0003|COU0009|2022-08-07||D|Democratic
EXA4294|STU0001|COU0015|04-07-2024|15096.3|B|Include
EXA1656|STU0001|COU0019|12/05/2024|44703.36|A|High
EXA4296|STU0008|COU0015|25/06/2023|26055.28|F|Find
EXA4297|STU0020|COU0010|06/05/2024|31338.59|D|Talk
EXA4298|STU0007|COU0012|2022-12-14|17584.11|D|Similar
EXA4299|STU0011|COU0002|10/18/2023|13001.24|C|Human
EXA4300|STU0020|COU0001|07/30/2022|19298.27|D|Light
EXA4301|STU0001|COU0016|29-03-2022|Ten Thousand|B|Somebody
INVALID_19|STU0007|COU0019|2022-02-27|14223.69|B|Sometimes
EXA4303|STU0020|COU0018|06/18/2023|18138.89|B|Probably
EXA4304|STU0008|COU0007|2023-04-05|25110.85|D|Suggest
EXA4305|STU0019|COU9999|10-06-2024|8421.68|B|Ever
EXA4306|STU0006|COU0009|04/21/2024|13559.35|D|Defense
EXA4307|STU0004|COU0019|10/05/2023|9126.95|a|Agent
EXA4308|STU0005|COU9999|24-11-2022|29851.04|F|Democrat
EXA4309|STU0005|COU0018|08/25/2023||F|Campaign
EXA4310|STU0006|COU0019|2022-11-04|21544.71|b|Anyone
EXA4311|STU0016|COU0014|21/05/2022||C|Indeed
EXA4312|STU0003|COU0008|25-06-2023|2179.56|D|Well
EXA4313|STU0007|COU0010|01/08/2023|18832.12|B|Arm
EXA4314|STU0003|COU0001|01/09/2024|38717.04|D|Policy
EXA4315|STU0015|COU0015|27/02/2023|3186.44|D|Heavy
EXA4316|STU0002|COU0011|2023-06-03|45307.39|B|Environmental
EXA4317|STU9999|COU0003|10/03/2022|1785.77|F|Method
EXA4318|STU0007|COU0020|2022-10-21|16442.63|C|Present
EXA4319|STU0001|COU0009|2022-03-04|35926.88|D|Air
EXA4320|STU0006|COU0014|02/24/2023|24508.46|F|Set
EXA4321|STU0019|COU0009|21-02-2024|Twenty Five Thousand|C|Bar
EXA4322|STU0018|COU0012|2023-10-16|37584.1|B|Part
EXA4323|STU0006|COU0003|23-05-2023|13097.04|C|Attorney
EXA4324|STU0006|COU0019|12/25/2022|15280.49|F|Image
EXA4325|STU0010|COU0004|2022-07-07||A|Ability
EXA4326|STU0018|COU0004|02/15/2024|8155.58|D|Visit
EXA4327|STU0005|COU0005|06/20/2022|47218.44|D|Site
EXA4328|STU0015|COU0006|25/08/2024||B|Truth
EXA4329|STU0003|COU0019|2022-09-28|43056.82|A|Can
EXA4330|STU0018|COU0010|11/12/2022|23237.62|F|Maybe
EXA4331|STU0013|COU0011|2022-08-23|17479.48|B|Economic
EXA4332|STU0009|COU0015|07/03/2024|24569.23|B|Fish
EXA4333|STU0019|COU0017|21/06/2024|10494.97|b|Reveal
EXA4334|STU0006|COU0017|10/17/2024||C|It
EXA4335|STU0013|COU0018|07/13/2023|43429.5|A|Industry
EXA4336|STU0012|COU0009|2023-12-02|47750.93|F|Home
EXA3837|STU0007|COU9999|2022-04-08|1378.94|C|Off
EXA4338|STU0017|COU0014|2022-06-09|34810.55|B|Special
EXA4339|STU0019|COU0019|11-03-2023|31631.37|C|Himself
EXA4340|STU0008|COU0016|25-08-2024|38510.41|B|Choose
EXA4341|STU0019|COU0011|2023-11-26|17436.98|B|Building
EXA4342|STU0005|COU0007|2023-12-07|Ten Thousand|A|Grow
EXA4343|STU9999|COU0012|2024-02-20|14419.92|A|Relate
EXA4344|STU0020|COU0012|10/05/2022|12654.9|F|Shake
EXA4345|STU0017|COU0015|07-03-2024|-3240.57|C|Two
EXA4346|STU0020|COU0019|01/21/2024|17523.71|F|Street
EXA4347|STU0016|COU0002|07/09/2022|3062.83|A|Age
EXA4348|STU0019|COU0008|2022-06-13|Twenty Five Thousand|C|Capital
EXA4349|STU0002|COU0016|18/12/2024|23244.62|C|Animal
EXA4350|STU0004|COU0020|09-07-2022|20885.61|C|Nothing
EXA4351|STU0008|COU0017|2023-02-05|48149.27|F|Dark
EXA4352|STU0007|COU0012|2024-05-03|42984.06|C|Never
EXA4353|STU9999|COU0012|19-09-2023|Ten Thousand|A|Media
EXA4354|STU0007|COU0004|2022-07-01|30111.82|C|Computer
EXA4355|STU0016|COU0009|02-02-2023|49511.44|F|Simply
EXA4356|STU0002|COU0020|31/10/2023|Five Hundred|D|Church
INVALID_21|STU0002|COU0001|16/05/2023|15973.25|D|See
EXA4358|STU0001|COU0015|05/10/2023|5766.54|C|Cause
EXA4359|STU0008|COU0007|06/12/2022|10642.1|F|Popular
EXA4360|STU0009|COU0012|31/12/2022|48477.45|b|Born
EXA4361|STU0012|COU0001|2022-03-08|11174.9|A|Event
EXA4362|STU0016|COU0008|2023-01-08|38655.33|A|Factor
EXA4363|STU0019|COU0004|02-06-2022|-934.81|B|Parent
EXA4364|STU0016|COU0006|2023-02-15|26681.82|C|Require
EXA4365|STU0008|COU0018|2023-04-20|48810.46|A|Rock
EXA4366|STU0018|COU0011|08/26/2022|47532.53|A|Field
EXA4367|STU0007|COU0010|11/29/2024|3925.69|F|Page
EXA4368|STU0005|COU0015|2024-11-09|1662.1|F|Ask
EXA4369|STU0003|COU0007|11-04-2024|46732.01|C|Others
EXA4370|STU0001|COU0008|06/26/2022|16373.08|F|Radio
EXA4371|STU0020|COU0010|26/10/2024|17123.01|D|Majority
EXA4372|STU0018|COU0013|2024-08-20|0|A|Alone
EXA1116|STU0010|COU0015|2024-06-16|15152.62|D|Box
EXA4374|STU0007|COU0006|2022-11-05|Twenty Five Thousand|A|Still
EXA4375|STU0016|COU0005|2023-03-26|34245.13|F|Check
EXA4376|STU0005|COU0004|27/02/2023|1562.13|B|Together
EXA4377|STU0001|COU0017|03-12-2023|39263.63|C|Begin
EXA4378|STU0017|COU0018|05/08/2023|11407.19|B|Huge
EXA4379|STU0005|COU0001|01/21/2024|2785.05|B|Be
EXA4380|STU0002|COU0014|08/02/2023|43419.02|A|Word
EXA4381|STU0006|COU0018|2023-10-03|44586.58|A|Carry
EXA4382|STU0019|COU0012|2024-08-26|38294.05|B|Spring
EXA4383|STU0011|COU0010|18/07/2022|41418.77|B|Republican
EXA4384|STU0018|COU0004|06/20/2022|9749.16|D|Against
EXA4385|STU0019|COU0015|2023-03-26|21747.18|A|Activity
EXA4386|STU0014|COU0010|22/02/2024|26974.99|D|Even
EXA4387|STU0015|COU0019|08-04-2022|19435.16|C|Industry
EXA4388|STU0011|COU0017|25/04/2022|27513.32|D|Official
EXA4389|STU0016|COU0005|23-02-2022|13679.85|F|Often
EXA4390|STU0008|COU0002|02/03/2023|38801.32|D|Summer
EXA4391|STU0011|COU0004|2022-02-23|32234.7|F|Lead
EXA4392|STU0019|COU0015|03/31/2023|35798.03|A|State
EXA4393|STU0004|COU0011|20/09/2022|33882.18|F|Determine
EXA4394|STU0008|COU0012|15/05/2022|48224.77|A|Record
EXA4395|STU0003|COU0003|04/10/2022|29631.85|D|Decade
EXA4396|STU0007|COU0008|11/27/2024|48757.61|D|Author
EXA4397|STU0005|COU0015|20/02/2023|28081.91|A|Smile
EXA4398|STU0016|COU0016|2023-05-26|36170.17|D|Break
EXA4399|STU0003|COU0009|2023-01-17|8438.69|C|End
EXA4400|STU0009|COU0001|05/17/2024|30525.33|A|Possible
EXA4401|STU0015|COU0017|2024-07-13|37945.32|F|Indeed
EXA4402|STU0013|COU0005|2022-04-03|45243.04|C|Against
EXA4403|STU0008|COU0003|2023-09-14|15834.22|C|Word
EXA4404|STU0012|COU0017|31-08-2024|25296.67|C|Positive
EXA4405|STU0013|COU0017|08/29/2022|0|B|Body
EXA4406|STU0005|COU0018|2024-07-26|23697.4|C|Budget
EXA4407|STU0012|COU0004|30-11-2023|34887.84|D|Bill
EXA4408|STU0004|COU0001|12/13/2023|13335.06|C|Customer
EXA4409|STU0014|COU0006|2023-08-09|10796.85|D|Whom
EXA4410|STU0001|COU0003|07/17/2023|41921.56|F|Your
EXA4411|STU0010|COU0017|02/05/2023|35959.49|A|Every
EXA4412|STU0019|COU0007|01-12-2022|Ten Thousand|F|Act
EXA4413|STU0008|COU0016|16-08-2023|11359.49|a|Usually
EXA4414|STU0006|COU0017|05/05/2022|4612.26|b|Player
EXA4415|STU0012|COU0001|10/06/2024|7924.18|A|Girl
EXA4416|STU0013|COU0014|16-09-2023|47753.24|C|Father
EXA4417|STU0020|COU0018|30-06-2022||B|Hair
EXA4418|STU0003|COU0004|2023-12-10|20637.13|a|Yet
EXA4419|STU0018|COU0004|27/02/2022|17903.17|C|Make
EXA4420|STU0014|COU0013|13/10/2024|47095.04|C|Example
EXA4421|STU0009|COU0001|10-01-2024||A|Guy
EXA4422|STU0010|COU0020|04-12-2023|-3245.58|A|Drug
EXA4423|STU0002|COU0009|29-01-2024|16842.93|B|Use
EXA4424|STU0012|COU0010|25/01/2024|-2263.14|B|Money
EXA4425|STU0014|COU9999|2024-04-02|16602.16|B|Claim
EXA4426|STU0008|COU0012|27/01/2022|38234.97|F|Church
EXA4427|STU0002|COU0014|03/15/2023|12548.2|F|Rate
EXA4428|STU0011|COU0015|2023-08-21|22639.72|A|May
EXA4429|STU0020|COU0017|08/05/2022|17374.12|C|Structure
EXA4430|STU0003|COU0011|03/04/2024|12149.59|D|Husband
EXA4431|STU0004|COU0013|06/12/2022|24283.88|F|Office
EXA4432|STU0020|COU0007|2024-03-21|15702.35|C|Knowledge
EXA4433|STU0018|COU0009|30/05/2023|40329.43|A|Artist
EXA4434|STU0011|COU0003|07-11-2022|25983.66|d|Budget
EXA4435|STU0017|COU0014|12/10/2023|47007.29|A|Within
EXA4436|STU0004|COU0001|11/17/2022|30948.19|F|Score
EXA4437|STU0012|COU0005|13/03/2024|35720.91|F|Bag
EXA4438|STU0012|COU0014|11-05-2023||D|Quickly
EXA4439|STU0013|COU0005|07/23/2022|35739.23|B|Exactly
EXA2436|STU0009|COU0018|2024-12-09|29388.5|B|Tv
EXA4441|STU0005|COU0019|09/02/2023|Twenty Five Thousand|D|Eat
EXA4442|STU9999|COU0019|01/08/2024|9542.78|F|Should
EXA4443|STU0011|COU0012|17/08/2024|Twenty Five Thousand|B|Structure
EXA4444|STU9999|COU0007|01-05-2023|4339.53|C|City
EXA4445|STU0013|COU0020|30-09-2022|Ten Thousand|B|Them
EXA4446|STU0011|COU0010|26-02-2024|29318.23|C|Rock
EXA4447|STU0001|COU0003|07/08/2022|28864.54|B|Remain
EXA4448|STU0007|COU0016|17-01-2023|9361.94|C|Tough
EXA4449|STU0016|COU0017|11/11/2024|3194.72|B|Make
EXA4450|STU9999|COU0001|16-11-2023|8785.19|F|Soon
EXA4451|STU0009|COU0007|2024-07-14|9970.34|B|Rich
EXA4452|STU0005|COU0008|08-07-2024|38452.19|B|Political
EXA4453|STU0008|COU0015|2022-11-06|49374.06|A|Hold
EXA4454|STU0010|COU0016|2022-07-11|42833.54|F|Meeting
EXA4455|STU0020|COU0002|2022-08-12|2961.35|F|During
EXA4456|STU0011|COU0018|2023-02-25|40932.26|A|Those
EXA4457|STU0020|COU0018|01/04/2023|41308.62|C|Last
EXA4458|STU0019|COU0009|11/07/2022|2314.7|b|Agree
EXA0035|STU0005|COU0004|29-11-2024|32268.25|B|Commercial
EXA4460|STU0016|COU9999|09/27/2023|15551.09|F|Wife
EXA4461|STU0002|COU0003|02/12/2023|25025.3|A|Lose
EXA4462|STU0002|COU0001|07/12/2022|1803.75|B|Top
EXA4463|STU0016|COU0008|03/06/2024|12161.69|B|Treatment
EXA4464|STU0006|COU0008|22/05/2024|41545.15|C|Color
EXA4465|STU0004|COU0009|11/16/2024|43020.98|a|Lawyer
EXA4466|STU0013|COU0002|03/03/2022|37182.9|A|Partner
EXA4467|STU0015|COU0016|03/02/2023|42418.58|B|Rather
EXA4468|STU9999|COU0006|30/07/2024|0|C|Dinner
EXA4469|STU0009|COU0015|30-04-2024|17088.7|B|Somebody
EXA4470|STU0008|COU0011|05/03/2023|47036.6|B|Ask
EXA4471|STU0020|COU0013|01/11/2022|41383.82|A|Unit
EXA4472|STU0010|COU0003|01/11/2023|12417.9|F|If
INVALID_25|STU0012|COU0009|2024-11-30|45049.91|F|Prove
EXA4474|STU0007|COU0017|08-05-2023|33369.13|C|Main
EXA4475|STU0010|COU0019|31-03-2022|14772.09|B|Ability
EXA4476|STU0012|COU0019|12/09/2023|41624.43|A|Born
EXA4477|STU0011|COU0005|2023-03-07|0|F|Director
EXA4478|STU0020|COU0009|25/04/2022|7972.53|F|Central
EXA4479|STU0014|COU0016|2022-12-31|25919.68|f|Baby
EXA4480|STU0009|COU0008|30/01/2022|11826.73|A|Why
EXA4481|STU0014|COU0012|2022-04-02|41616.64|B|Everyone
EXA4482|STU0019|COU0017|05-08-2023|40245.8|F|Against
EXA4483|STU0003|COU0004|12/17/2023|44537.86|F|Can
EXA4484|STU0007|COU0013|05/23/2023|2068.5|D|Thank
EXA4485|STU0020|COU0015|12/26/2024|38968.42|F|Environment
EXA4486|STU0010|COU0009|19/09/2023|7761.17|F|Center
EXA4487|STU0011|COU0018|2023-01-21|34076.35|C|By
EXA4488|STU0010|COU0014|02-11-2022|10948.5|B|Know
EXA4489|STU0019|COU0013|13/04/2022|48313.72|D|Individual
INVALID_2|STU0016|COU0004|11/24/2022|35998.94|A|Station
EXA4491|STU0012|COU0002|2023-08-09|23978.4|D|Never
EXA4492|STU0005|COU9999|10-10-2022|14579.78|F|Factor
EXA4493|STU0011|COU0004|2023-09-03|Five Hundred|D|Long
EXA4494|STU0004|COU0004|24/10/2023|Ten Thousand|b|Vote
EXA4495|STU0013|COU0004|03-05-2024|43404.32|B|Indeed
EXA4496|STU0019|COU0019|10-06-2022|31554.22|C|Protect
EXA2944|STU0011|COU0008|12/07/2022|36105.79|B|Be
EXA4498|STU0014|COU0019|18/12/2023|42191.32|D|Somebody
EXA4499|STU0001|COU0008|10/28/2024|38593.53|A|Paper
EXA4500|STU0005|COU0009|2022-03-15|44160.36|A|Table
EXA4501|STU0017|COU0006|08/31/2024|5335.84|C|Space
EXA4502|STU0008|COU0010|31-05-2024|27836.88|A|According
EXA4503|STU0015|COU0017|2023-06-30|48468.81|C|Growth
EXA4504|STU0013|COU0002|05/06/2024|Five Hundred|C|Attention
EXA4505|STU0007|COU0013|05/11/2023|7874.38|C|Account
EXA4506|STU0002|COU0016|2022-03-05|31555.72|D|Wonder
EXA4507|STU0005|COU0008|10-03-2022|10155.89|C|Until
EXA4508|STU0018|COU0010|17/08/2023|15917.51|A|Reality
EXA4509|STU0001|COU9999|10-02-2024|15853.53|A|Maybe
EXA4510|STU0006|COU0009|08/26/2022|26834.0|F|Laugh
EXA4511|STU0003|COU0016|10/08/2023|11538.14|F|Computer
EXA4512|STU0007|COU0002|2024-07-10|3879.23|F|Hand
EXA4513|STU0011|COU0005|04/09/2024|30481.85|D|Human
EXA4514|STU0018|COU0013|03/10/2022|20768.54|B|Theory
EXA4515|STU0014|COU0013|03-06-2024|36233.2|D|Affect
EXA4516|STU0018|COU0017|11-01-2022|21284.01|A|Scientist
EXA4517|STU0001|COU0018|25-03-2022|44684.07|B|Example
EXA4518|STU0003|COU0017|2023-09-15|30297.67|F|Its
EXA4519|STU0018|COU0003|08/31/2024|30325.69|F|Herself
EXA4520|STU0017|COU0008|2022-01-30|36800.97|C|Condition
EXA4521|STU0014|COU0011|02/03/2024|9077.23|F|Benefit
INVALID_57|STU0019|COU0016|08/02/2023|-4733.1|F|Force
EXA4523|STU0019|COU0011|16/05/2022||D|Oil
EXA4524|STU0004|COU0011|26/01/2023|21747.69|A|Remain
EXA4525|STU0019|COU0014|05/04/2023|36812.61|F|Sister
EXA4526|STU0001|COU0007|13-03-2023|4017.24|F|Deal
EXA4527|STU9999|COU0014|09/13/2022|1741.51|C|Next
EXA4528|STU0015|COU0009|2024-10-01|44681.35|C|Mrs
EXA4529|STU0004|COU0011|2022-11-19|10275.92|B|Choose
EXA4530|STU0019|COU0006|20/07/2023|14455.24|D|Bag
EXA4531|STU0017|COU0013|01/30/2022|23110.67|D|Western
EXA4532|STU0001|COU0017|04/08/2023|26446.74|D|Common
EXA4533|STU0007|COU0020|06/03/2022|38273.26|C|Baby
EXA4534|STU0018|COU0011|24-05-2024|48704.29|F|Little
EXA4535|STU0006|COU0006|02-07-2022|45971.5|B|Own
EXA4536|STU0006|COU0005|10/02/2022|41509.82|B|Music
INVALID_17|STU0001|COU0013|09/08/2023|40229.87|A|Sound
EXA4538|STU0004|COU0005|02/27/2022|47377.69|F|Baby
INVALID_87|STU0010|COU0003|31/07/2024|42450.29|A|Mind
EXA4540|STU0016|COU0012|12/02/2024|12844.42|F|Hard
EXA1099|STU0019|COU0016|15-10-2024|37357.93|A|Name
EXA4542|STU0013|COU0019|12/09/2024|30445.41|B|Pick
EXA4543|STU0017|COU0015|07/03/2024|5185.17|B|Health
EXA4544|STU0018|COU0006|19-05-2022|6144.83|D|Too
EXA4545|STU0003|COU0005|05/02/2023|20033.32|C|Discuss
EXA4546|STU0018|COU0010|2023-05-06|-4857.15|D|Worry
EXA4547|STU0016|COU0001|06/06/2022|36892.03|F|Give
EXA4548|STU0011|COU0012|09/10/2023|27011.71|A|Clear
EXA4549|STU0006|COU0006|01/29/2023|16556.75|C|Answer
EXA4550|STU0014|COU0014|17/09/2023|31833.62|A|Agree
EXA0333|STU0002|COU0019|06/17/2023|42171.05|A|Much
EXA4552|STU0010|COU0006|23/11/2023|42756.71|C|Writer
INVALID_85|STU0003|COU0012|03/02/2022|9396.2|C|Behind
EXA4554|STU0012|COU0014|03-04-2022|48802.61|F|Learn
EXA4555|STU0018|COU0010|09/16/2024|36857.29|C|Imagine
INVALID_85|STU0013|COU0008|2023-10-07||C|Reduce
EXA4557|STU0001|COU0005|13/06/2024|36255.06|A|Research
EXA4558|STU0014|COU0001|21-06-2023|6867.18|A|Increase
EXA4559|STU0012|COU0013|04/29/2023|31804.46|B|Range
EXA4560|STU0014|COU0005|03/13/2022|42042.75|A|Form
EXA4561|STU0008|COU0012|2022-03-29|24137.31|F|Hotel
EXA4562|STU0007|COU0013|15/12/2024|41335.69|A|Would
EXA4563|STU0020|COU0019|02/07/2022|22261.05|F|Color
EXA4564|STU0003|COU0019|10/09/2022|49564.26|A|Good
EXA4565|STU0004|COU0005|22-03-2022|Ten Thousand|D|Argue
EXA4566|STU0014|COU0008|01/08/2022|25498.34|B|Half
EXA4567|STU0015|COU0003|31/01/2022||F|It
EXA4568|STU0003|COU0001|2023-07-17|26581.23|D|Week
EXA4569|STU0002|COU9999|2022-10-19|40889.66|B|Value
EXA4570|STU0010|COU0004|29-11-2022|23766.56|A|Must
EXA2429|STU0003|COU0009|04/02/2023|1792.54|D|Check
EXA4572|STU0009|COU0011|20-09-2022||A|Who
EXA4573|STU0002|COU0005|03/04/2023|29362.72|D|Cell
EXA4574|STU0006|COU0012|03/04/2024|33176.15|D|Fear
EXA4575|STU9999|COU9999|29-03-2023|32660.17|C|Especially
EXA4576|STU0016|COU0005|02/22/2024|16918.65|D|Police
EXA4577|STU0001|COU0011|07/24/2024|16294.38|B|Everything
EXA4578|STU0008|COU0005|10/09/2023|32994.6|C|Establish
EXA4579|STU0003|COU0003|14-02-2024|11474.05|B|Challenge
EXA4580|STU0004|COU0006|23-04-2023|49067.55|C|Everything
INVALID_56|STU0020|COU0009|27-10-2024|36729.71|A|A
EXA4582|STU0017|COU0007|19/05/2023|20410.64|F|Garden
EXA4583|STU0019|COU0005|22/11/2022|18021.64|C|Sister
EXA4584|STU0015|COU0003|2022-10-03|36265.5|A|Place
EXA4585|STU0004|COU0009|09/02/2024|45489.0|D|These
EXA4586|STU0004|COU0015|04/01/2024|34522.0|A|Allow
EXA4587|STU0003|COU0012|14/08/2022|44186.85|C|Raise
EXA4588|STU9999|COU0006|16-07-2022|21850.34|C|Seek
EXA4589|STU0009|COU0008|2022-03-03|36429.63|D|Worry
EXA4590|STU0012|COU0006|2024-02-08|47374.99|F|Congress
EXA4591|STU0010|COU0002|03/14/2023|44123.42|C|Pattern
EXA4592|STU0011|COU0002|13/04/2023|11716.48|F|Across
EXA4593|STU0001|COU0007|2023-04-10|46064.32|B|Social
EXA4594|STU0020|COU0012|01/23/2024|36460.88|B|Pretty
EXA4595|STU0014|COU0016|08/12/2022|10204.78|F|Girl
EXA4596|STU0015|COU0012|25-03-2022|7058.58|A|Act
EXA4597|STU0006|COU0011|08/13/2024|10038.1|A|Respond
EXA4598|STU0007|COU0004|23/05/2023|Ten Thousand|C|Bring
EXA4599|STU0006|COU0010|2024-10-19|28854.2|A|Activity
EXA4600|STU0012|COU0018|12/27/2024|30028.72|C|Result
EXA4601|STU0008|COU0010|02-01-2022|1090.95|d|Professional
EXA4602|STU0009|COU0008|2023-11-28|25098.61|A|Stop
EXA4603|STU0016|COU0005|11/17/2024|5249.34|B|House
EXA3425|STU9999|COU0008|2023-12-14|28155.19|D|Enough
EXA4605|STU0014|COU0004|22-09-2023|46210.81|D|Kitchen
EXA4606|STU9999|COU0008|08/11/2022|14304.11|F|The
EXA4607|STU0015|COU0017|05/02/2024|31148.9|B|Hope
EXA4608|STU0009|COU0007|2024-07-12|16169.53|D|Expect
EXA4609|STU0014|COU0006|28/08/2022|44256.55|A|Believe
EXA4610|STU0004|COU0014|08/05/2022|29282.46|D|Available
EXA4611|STU0005|COU0013|27-04-2024|13690.99|C|Our
EXA4612|STU0014|COU0013|29/10/2023|45575.45|F|Involve
EXA0713|STU0009|COU0005|02-12-2022|38761.72|A|Early
EXA4614|STU0007|COU0015|2024-10-25|-3913.81|D|Heart
EXA4615|STU0010|COU0002|06/10/2022|6621.33|C|Over
EXA4616|STU0015|COU0012|05-07-2022|44702.96|A|Wear
EXA4617|STU0018|COU0017|19/04/2024|Twenty Five Thousand|F|Expert
EXA4618|STU0013|COU0001|01/12/2023|19848.62|F|Production
EXA4619|STU0002|COU0008|2024-12-01|10811.65|A|Personal
EXA4620|STU0001|COU0013|20-07-2022|24290.52|C|Party
EXA4621|STU0014|COU0014|20/11/2022|17313.78|F|Brother
EXA4622|STU0012|COU0008|27/08/2024|17707.81|B|Exist
EXA4623|STU0014|COU0020|2024-05-15|27775.94|B|Example
EXA4624|STU0020|COU0007|11-01-2023|35907.46|F|Relationship
EXA4625|STU0005|COU0020|2023-04-07|45269.95|F|Soldier
EXA4626|STU0008|COU0002|08-07-2022|28816.06|F|Change
EXA4627|STU0004|COU0018|2022-02-28||A|Nice
EXA4628|STU0001|COU0018|03/13/2023||D|Compare
EXA4629|STU0003|COU0014|09/26/2024|32701.39|A|Former
EXA4630|STU0003|COU0020|02/11/2024|-2351.98|D|Truth
EXA4631|STU0004|COU0004|20-07-2022|38915.96|F|Half
EXA4632|STU0013|COU0017|05/21/2023|20179.4|C|Area
EXA4633|STU0005|COU0012|30-04-2023|7927.63|F|Rest
EXA4634|STU0008|COU0010|20-12-2022|Five Hundred|C|Shake
EXA4635|STU0010|COU0020|25-09-2024|21667.84|B|Miss
EXA4636|STU0018|COU0001|06/02/2022|42923.14|A|Use
EXA4637|STU0009|COU0016|2024-08-16|14680.75|A|Cut
EXA4638|STU0013|COU0004|2023-10-03|44653.03|C|Tell
EXA4639|STU0018|COU9999|2024-11-26|14174.46|B|Small
EXA4640|STU0019|COU0011|17/02/2022|43112.92|D|Well
EXA4641|STU0003|COU0014|2024-05-15|49075.22|B|Itself
EXA4642|STU0017|COU0011|07-01-2023|Five Hundred|C|Factor
EXA4643|STU0007|COU0016|20-02-2024|46493.62|F|Become
EXA4644|STU0010|COU0014|13-04-2023|17955.04|B|News
EXA4645|STU0008|COU0005|2022-05-17|29114.71|D|Do
EXA4646|STU0011|COU0003|13-06-2022|32002.31|D|Specific
EXA4647|STU0003|COU0012|01-10-2024|49666.54|F|Stop
EXA4648|STU0020|COU0007|08/16/2024|48599.18|B|Certain
EXA4649|STU0008|COU0003|2023-12-28|49645.49|B|Through
EXA4650|STU0003|COU0009|2022-03-22|Five Hundred|B|For
EXA4651|STU0010|COU0014|31/07/2023|31626.47|A|Law
EXA4652|STU0002|COU0020|11/20/2024|21194.84|A|Local
EXA4653|STU0002|COU0013|24/06/2024|24639.72|B|Win
EXA4654|STU0004|COU0013|20/03/2024|3366.94|D|Cell
EXA4655|STU0012|COU0012|2023-02-18|6451.28|C|Bit
EXA4656|STU0017|COU0008|2022-04-13|38933.59|A|Husband
EXA4657|STU0015|COU0018|08/03/2023|31604.1|B|Campaign
EXA4658|STU0012|COU0012|02/16/2023|5550.15|d|Eight
EXA4659|STU0017|COU0012|18/11/2024|46806.77|F|View
EXA4660|STU0001|COU0004|04/19/2024|3332.66|F|Forward
EXA4661|STU0007|COU0012|10/13/2022|13786.87|F|Moment
EXA4662|STU0017|COU0020|28/10/2023|23057.91|B|Expert
EXA4663|STU0016|COU0008|05/06/2024|18478.34|C|Body
EXA4664|STU9999|COU0004|11/25/2022|3730.04|C|Thing
EXA4665|STU0014|COU0005|2023-06-15|12616.65|A|Site
EXA4666|STU0011|COU0001|2022-03-07|13105.79|F|Ability
EXA4667|STU0001|COU9999|03/12/2022|44457.42|C|Than
EXA4668|STU0018|COU0002|2022-06-26|39980.34|C|Option
EXA4669|STU0011|COU0014|11/14/2022|6611.3|B|Bill
EXA4670|STU0007|COU0001|2024-02-23|10438.67|F|Become
EXA4671|STU0008|COU9999|11/26/2024|15664.89|D|Yes
EXA4672|STU0005|COU0006|10-02-2024|11023.8|c|Expect
EXA4673|STU0011|COU0007|09/01/2024|48942.98|D|Challenge
EXA4674|STU0006|COU0010|15/04/2022|21466.8|D|Other
EXA4675|STU0001|COU0020|08/05/2024|44315.56|C|Price
EXA4676|STU0018|COU0014|28/07/2023|43162.93|F|Mention
EXA3205|STU0006|COU0001|2024-10-08|Five Hundred|B|Wonder
EXA4678|STU0002|COU0005|2022-05-03|12369.16|F|Car
EXA4679|STU0020|COU9999|2024-11-10|40987.72|d|Somebody
EXA4680|STU0019|COU0006|30-06-2022|12468.55|D|Off
EXA4681|STU0004|COU0014|2024-02-03|0|F|Claim
EXA4682|STU0017|COU0007|12/04/2024|21593.78|A|Dog
EXA4683|STU0019|COU0003|01-01-2023|47270.43|D|Husband
EXA4684|STU0018|COU0006|10-02-2023|31405.3|A|Popular
EXA4685|STU0004|COU0011|19-06-2022|38455.03|F|More
EXA4686|STU0014|COU0017|02/03/2024|12501.56|B|Artist
EXA4687|STU0017|COU0010|02/05/2024|25497.42|D|Effect
EXA4688|STU0010|COU0001|2024-01-18|-4982.84|A|Choose
EXA4689|STU0001|COU0004|20/10/2023|34441.46|D|Manage
EXA4690|STU0020|COU0003|05/07/2022|9135.37|D|Street
EXA4691|STU0003|COU0008|01/10/2022|39419.88|F|Style
EXA4692|STU0004|COU0017|10/02/2024||F|Record
EXA4693|STU0017|COU0016|2023-04-03|45518.49|C|Service
EXA4694|STU0010|COU9999|27/10/2023|26822.12|C|American
EXA4695|STU0010|COU0019|20-08-2022|11357.84|F|Here
INVALID_46|STU9999|COU0004|04/06/2023|1086.19|D|Left
EXA4697|STU0007|COU0006|2023-02-09|44586.56|F|Well
EXA4698|STU0004|COU0008|24/05/2023|15148.48|C|Anyone
EXA0240|STU0005|COU0008|05/21/2024|41948.01|B|Write
EXA4700|STU0011|COU0017|04-10-2024|Twenty Five Thousand|F|Throw
EXA4701|STU0019|COU0015|01-07-2023|44259.06|B|Deep
EXA4702|STU0011|COU0019|22-09-2024|43147.9|F|According
EXA4703|STU0008|COU0005|05/16/2022|24338.89|C|Bag
EXA4704|STU0010|COU0017|08-10-2024|13439.29|D|Home
EXA4705|STU0019|COU0011|21-04-2024|36972.89|F|After
EXA4706|STU0019|COU0004|03-10-2023|24884.21|A|From
EXA4707|STU0004|COU0008|17-09-2024|21312.47|A|Tv
