OrderID|CustomerID|ProductID|OrderDate|Quantity|TotalAmount|Status
ORD4166|CUS0014|PRO9999|04/29/2024|188|27878.05|Returned
ORD4167|CUS0004|PRO0016|05-04-2022|91|14962.28|Pending
ORD4168|CUS0005|PRO0014|19-04-2023|262|Twenty Five Thousand|Returned
ORD4169|CUS0004|PRO0002|07/09/2022|284|19716.6|Cancelled
ORD4170|CUS0011|PRO0006|03/04/2022|122|40028.93|Cancelled
ORD4171|CUS0015|PRO0007|03/05/2023|135|35390.15|Delivered
ORD4172|CUS0014|PRO0007|2023-06-19|59|44140.49|Cancelled
ORD4173|CUS0008|PRO0012|2023-08-18|103|36309.92|Pending
ORD4174|CUS0016|PRO0020|27-05-2024|257|26523.16|Returned
ORD4175|CUS0015|PRO0018|2024-08-15|277|12888.47|Returned
ORD4176|CUS0001|PRO0020|2022-05-13|102|31950.56|Pending
ORD4177|CUS0010|PRO0013|02/20/2024|217|8716.07|Returned
ORD4178|CUS0013|PRO0009|2023-06-28|133|Ten Thousand|Returned
ORD4179|CUS0002|PRO0015|09/05/2022|197|4516.12|Cancelled
ORD4180|CUS0002|PRO0019|06/25/2023|75|43903.17|Cancelled
ORD4181|CUS0003|PRO0015|13/10/2023|292|35386.64|Cancelled
ORD4182|CUS0001|PRO0004|19-09-2022|82|38447.12|Delivered
ORD4183|CUS0012|PRO0015|23/06/2023|125|0|Returned
ORD4184|CUS0019|PRO0020|03/06/2023|67|2216.79|Pending
ORD2401|CUS0011|PRO0020|16/11/2024|159|36111.85|Cancelled
ORD3517|CUS0019|PRO0008|2022-10-09|152|41376.3|Delivered
ORD4187|CUS0018|PRO0009|2023-05-09|36|9864.67|Returned
ORD4188|CUS0016|PRO0009|26-02-2023|285|5569.51|Delivered
ORD4189|CUS0009|PRO0016|08/12/2024|57|12920.43|Delivered
ORD4190|CUS0018|PRO0005|2022-11-03|28|47953.06|Cancelled
ORD4191|CUS0011|PRO0011|02/20/2022|257|19395.64|Delivered
ORD4192|CUS0008|PRO0009|01/20/2024|228|0|Delivered
ORD4193|CUS0012|PRO0018|08/31/2022|202|3794.18|Pending
ORD4194|CUS0013|PRO0017|30-03-2022|48|-3779.22|Returned
ORD4195|CUS0014|PRO0017|18/05/2022|251|16447.84|Cancelled
ORD4196|CUS0012|PRO0005|18-05-2022|141|40327.72|Returned
ORD4197|CUS0002|PRO0007|08-07-2023|40|42629.13|Cancelled
ORD4198|CUS0018|PRO0008|2023-03-05|182|20840.01|Delivered
ORD4199|CUS0011|PRO0001|2024-01-18|209|18612.02|Cancelled
ORD4200|CUS0012|PRO0020|26-04-2022|150|1966.54|Returned
ORD4201|CUS0017|PRO0018|25-12-2023|196|29184.46|pending
ORD2426|CUS0012|PRO0016|08/09/2024|33|8759.28|Pending
ORD4203|CUS0013|PRO0016|2022-10-06|89|17555.11|Returned
ORD4204|CUS0015|PRO0003|26/07/2024|9999|38873.79|Delivered
ORD4205|CUS0013|PRO0007|10/10/2023|19|37342.98|Delivered
ORD4206|CUS0015|PRO9999|2024-05-23|129|41150.36|Delivered
ORD4207|CUS0017|PRO0016|08/28/2024|230|48384.46|Cancelled
ORD4208|CUS0014|PRO0003|07/28/2022|246|41404.28|Returned
ORD4209|CUS0003|PRO0005|17-10-2024|66|33267.71|Delivered
ORD4210|CUS0011|PRO0001|21/03/2023|16|30070.39|Delivered
ORD4211|CUS0012|PRO0020|2024-04-15|48|32817.22|Pending
ORD4212|CUS0006|PRO0018|11/21/2022|171|23905.42|Pending
ORD4213|CUS0002|PRO0001|05/11/2024|56|28400.66|Pending
ORD4214|CUS0006|PRO0007|31-01-2023|54|35595.23|Pending
ORD4215|CUS0002|PRO0007|09/20/2024|157|15102.37|Delivered
ORD4216|CUS0016|PRO0013|27/09/2022|296|36031.71|Delivered
ORD4217|CUS0011|PRO0013|27/05/2022|64|25853.86|Returned
ORD4218|CUS0006|PRO0019|2023-01-15|21|3527.87|Returned
ORD4219|CUS0013|PRO0010|06/12/2022|100|31388.1|Cancelled
ORD4220|CUS0003|PRO0016|15-01-2023|62|16295.84|Pending
ORD4221|CUS0007|PRO0012|17/12/2024|23|14260.36|Delivered
ORD4222|CUS0012|PRO0013|12/04/2024|222|7596.33|Returned
ORD4223|CUS0013|PRO0018|2024-11-26|169|1024.46|Delivered
ORD4224|CUS0010|PRO0014|2023-04-20|287|18655.85|Pending
ORD4225|CUS0008|PRO0017|13-11-2024|34|4466.32|Returned
ORD4226|CUS0014|PRO0014|06/08/2024|2|49492.82|Delivered
ORD4227|CUS0016|PRO0005|04/10/2024|110|24790.53|Cancelled
ORD4228|CUS0014|PRO0020|19/07/2024|163|35802.54|Delivered
ORD4229|CUS0019|PRO0017|10/06/2023|135|26393.44|Cancelled
ORD4230|CUS0005|PRO0011|2023-05-15|16|40895.07|Returned
ORD4231|CUS0018|PRO0006|04/07/2023|84|32323.62|Cancelled
ORD4232|CUS0001|PRO0017|2023-04-26|33|35377.84|Delivered
ORD4233|CUS0002|PRO0003|2024-05-07|126|9823.78|Cancelled
ORD4234|CUS0004|PRO0007|07/21/2023|90|26755.52|Delivered
INVALID_99|CUS0015|PRO0011|08-10-2022|100|31939.33|Cancelled
ORD4236|CUS0014|PRO0020|07/16/2023|259|47580.18|Returned
ORD4237|CUS0015|PRO0020|2023-04-16|161|47831.11|returned
ORD4238|CUS0007|PRO0009|2022-05-13|152|32747.01|Pending
INVALID_44|CUS0012|PRO0003|02/23/2022|159|19844.63|Cancelled
ORD4240|CUS0012|PRO0015|25-08-2024|0|0|Cancelled
ORD4241|CUS0011|PRO0018|15/02/2023|51|34283.13|Returned
ORD4242|CUS0008|PRO0007|12-02-2023|253|9280.68|Returned
ORD4243|CUS0014|PRO0014|08/03/2023|100|37920.31|Cancelled
ORD4244|CUS0006|PRO0004|07/02/2023|63|24927.98|Delivered
ORD4245|CUS0004|PRO0019|2022-09-10|137|15226.11|Cancelled
ORD4246|CUS0009|PRO0018|2023-03-08|-1|21618.78|Delivered
ORD4247|CUS9999|PRO0001|16-07-2024|144|26434.6|Returned
ORD4248|CUS0016|PRO0010|27-05-2023|82|25727.13|Cancelled
ORD4249|CUS0001|PRO0003|06/04/2024|20|33821.54|Cancelled
ORD4250|CUS0001|PRO0017|17/02/2022|49||Pending
ORD4251|CUS0010|PRO0012|07/19/2023|146|26436.44|Delivered
ORD4252|CUS0006|PRO0003|2023-05-08|65|19271.06|Returned
ORD1926|CUS0001|PRO0009|2022-10-14|251|39460.79|Pending
ORD4254|CUS0012|PRO0013|2022-11-06|23|29390.84|Returned
ORD4255|CUS0013|PRO0019|21/11/2023|232|17355.77|Delivered
ORD4256|CUS0014|PRO0008|2022-06-21|294|-3044.9|Delivered
ORD4257|CUS0020|PRO0013|09/13/2023|139|3748.64|Returned
ORD4258|CUS0014|PRO0006|2022-11-20|61|24596.1|Cancelled
ORD4259|CUS0007|PRO0019|01/19/2024|164|42810.09|Returned
ORD4260|CUS0007|PRO0020|15-05-2023|258|22276.73|Cancelled
ORD0908|CUS0005|PRO9999|01/05/2022|87|28206.49|Cancelled
ORD4262|CUS0014|PRO0019|08/31/2022|131|44724.29|pending
ORD4263|CUS0018|PRO0018|2022-03-31|227|39504.01|Cancelled
ORD4264|CUS0006|PRO0001|27/03/2022|126|16063.15|Pending
ORD4265|CUS0018|PRO0012|28-03-2023|283|8983.15|Pending
ORD4266|CUS0012|PRO0014|2023-09-30|299|10312.16|Delivered
ORD4267|CUS0019|PRO0016|06/10/2023|65|48541.53|Delivered
ORD4268|CUS0001|PRO0008|12/01/2024|56|11501.55|Delivered
ORD3906|CUS0019|PRO0020|05/17/2023|0|25808.31|Returned
ORD4270|CUS0004|PRO0002|09/24/2022|262||Pending
ORD4271|CUS0008|PRO0015|06/07/2024|286|28879.15|Returned
ORD4272|CUS0005|PRO0005|2024-01-13|133||RETURNED
ORD4273|CUS0009|PRO0002|2023-04-25|173|42016.6|Returned
ORD4274|CUS0012|PRO0019|04/26/2024|35|40740.91|Returned
ORD4275|CUS0015|PRO0004|04/10/2023|68|10203.24|Cancelled
ORD4276|CUS0018|PRO0002|2024-06-08|206|47431.33|Pending
ORD4277|CUS0015|PRO0004|2022-11-10|130|40543.34|Delivered
ORD4278|CUS9999|PRO0019|01-09-2022|83|25963.45|Cancelled
ORD4279|CUS0011|PRO0016|05-01-2022|52|2280.05|Pending
ORD4280|CUS0018|PRO0015|2023-08-20|265|20909.12|Delivered
ORD4281|CUS0002|PRO0007|04/12/2022|14|17809.73|Delivered
ORD4282|CUS0011|PRO0020|04/28/2022|239|22620.92|Cancelled
ORD4283|CUS0008|PRO0005|2022-02-13|149|24181.99|Cancelled
ORD4284|CUS9999|PRO0004|09/21/2023|189|25111.45|Pending
ORD4285|CUS0001|PRO0002|2024-10-29|105|24677.09|Cancelled
ORD4286|CUS0018|PRO0007|22-07-2022|259|24410.36|Delivered
ORD4287|CUS0011|PRO0013|2024-06-06|274|8429.25|Delivered
ORD4288|CUS0014|PRO0017|16/08/2023|233|2362.89|Returned
ORD4289|CUS0013|PRO0006|10/26/2022|25|12972.13|Delivered
ORD4290|CUS0015|PRO0014|03/21/2024|241|0|Pending
ORD4291|CUS0019|PRO0017|08/13/2022|73|11321.27|Delivered
ORD4292|CUS0018|PRO0015|10/17/2022|107|38732.45|Cancelled
ORD4293|CUS0012|PRO0017|13/12/2024|226|10504.5|Pending
ORD4294|CUS0004|PRO0006|19/01/2022|300|28900.49|Delivered
ORD4295|CUS0016|PRO0011|2023-01-27|246|24076.57|Delivered
ORD4296|CUS0009|PRO0018|02/12/2023|259|34882.98|RETURNED
ORD4297|CUS0013|PRO0001|2024-04-26|256|33386.35|cancelled
ORD4298|CUS0003|PRO9999|01/12/2022|178|24579.7|Cancelled
ORD4299|CUS0015|PRO0019|2024-06-22|226|8955.64|Pending
ORD4300|CUS0019|PRO0004|03/20/2022|200|19136.24|Pending
ORD4301|CUS0020|PRO0019|01/06/2024|33|15081.35|Pending
ORD4302|CUS0004|PRO0002|26/07/2024|117|3990.88|Returned
ORD4303|CUS0019|PRO0009|04/20/2022|91|5251.51|Pending
ORD4304|CUS0017|PRO0001|02/05/2022|82|Twenty Five Thousand|Returned
ORD4305|CUS9999|PRO0013|2022-12-08|115|23030.74|Pending
ORD4306|CUS0002|PRO0003|2024-11-23|27|17889.61|Cancelled
ORD4307|CUS0008|PRO0008|01-03-2023|294|20026.2|Returned
ORD4308|CUS0003|PRO0014|13/05/2022|33|9836.8|Delivered
ORD4309|CUS0013|PRO0014|26/12/2023|296|41201.58|Delivered
ORD4310|CUS0014|PRO0008|10/09/2023|3|9728.29|Pending
INVALID_22|CUS0018|PRO0011|30-12-2022|141|49970.95|Cancelled
ORD4312|CUS0020|PRO0008|06/10/2024|265|39142.58|Pending
ORD4313|CUS0019|PRO0002|31-01-2023|159|33298.06|Returned
ORD4314|CUS0009|PRO0009|25/11/2024|266|19863.94|RETURNED
ORD4315|CUS0009|PRO0019|2022-06-22|31|5428.82|Delivered
ORD4316|CUS0013|PRO0016|25-08-2022|130|-929.64|Returned
ORD4317|CUS0013|PRO0006|01/11/2022|62|35178.11|CANCELLED
ORD4318|CUS0006|PRO0003|03/03/2023|87|30136.83|Pending
ORD4319|CUS0008|PRO0005|07-09-2022|108|37068.37|Returned
ORD4320|CUS0004|PRO0010|2024-10-22|160|41363.79|Cancelled
ORD4321|CUS0019|PRO0004|06-03-2023|139|31990.95|Cancelled
ORD4322|CUS0005|PRO0015|2024-04-23|42||Returned
ORD4323|CUS0013|PRO0016|19-05-2022|291|14804.09|Returned
ORD4324|CUS0005|PRO0007|19/11/2022|193|15028.63|delivered
ORD4325|CUS0012|PRO0006|2023-03-11|89|25062.11|Delivered
ORD4326|CUS0008|PRO0009|2024-04-02|251|35991.02|Pending
ORD4327|CUS0008|PRO0019|15-11-2022|285|25302.04|Pending
INVALID_2|CUS0013|PRO0005|04/16/2024|120|Ten Thousand|Returned
ORD4329|CUS0020|PRO9999|31/01/2022|106|0|Pending
ORD4330|CUS0002|PRO0018|22-02-2023|156|44842.12|Pending
ORD4331|CUS0005|PRO0002|06/03/2022|46|19984.41|Cancelled
ORD4332|CUS0018|PRO0002|09-05-2022|176|28950.44|Cancelled
ORD4333|CUS0011|PRO0010|31-08-2023|78|49265.58|Delivered
ORD4334|CUS0007|PRO0006|13/03/2023|46|10839.57|PENDING
ORD4335|CUS0016|PRO0015|26/03/2023|5|3539.25|Pending
ORD4336|CUS0005|PRO0001|30/09/2024|104|2232.28|Delivered
ORD4337|CUS0018|PRO0002|2023-06-19|154|35509.03|Delivered
ORD4338|CUS0010|PRO0004|23-03-2024|96|44968.54|Delivered
INVALID_66|CUS0019|PRO0006|26/10/2022|101|26245.05|Cancelled
ORD4340|CUS0016|PRO0019|14-06-2023|223|41583.35|RETURNED
ORD4341|CUS0008|PRO0010|09-01-2023|217|15999.52|Delivered
ORD4342|CUS0019|PRO0001|02/08/2023|174|48967.73|Cancelled
ORD4343|CUS0001|PRO0003|17-07-2024|188|17331.19|Cancelled
ORD4344|CUS0010|PRO0008|01-05-2022|46||Pending
ORD4345|CUS0014|PRO0001|05/11/2024|54|48631.08|Pending
ORD4346|CUS0011|PRO0013|2024-04-15|172|32079.91|Delivered
ORD4347|CUS0016|PRO0009|2023-04-14|81|29031.09|Cancelled
ORD4348|CUS0019|PRO0007|10-11-2023|134|-2519.92|Pending
ORD4349|CUS0005|PRO0014|2022-12-23|113|42202.66|Cancelled
ORD4350|CUS0003|PRO0003|15-03-2022|50|28775.6|Pending
ORD4351|CUS0006|PRO0006|28-06-2024|73|4411.58|Delivered
ORD4352|CUS0007|PRO0020|11/28/2023|226|26541.8|Cancelled
ORD4353|CUS0008|PRO0010|01/31/2024|274|23445.9|Pending
ORD4354|CUS0019|PRO0020|03-11-2024|11|8571.47|Cancelled
ORD4355|CUS0020|PRO0018|2022-01-08|10|18355.15|Delivered
ORD4356|CUS0015|PRO0018|2022-05-18|0|44074.47|DELIVERED
ORD4357|CUS0003|PRO0002|31/01/2022|77|20734.21|Cancelled
INVALID_85|CUS0006|PRO0002|04/01/2023|155|-4981.75|Cancelled
ORD4359|CUS0001|PRO0019|19-06-2022|85|7266.48|Returned
ORD4360|CUS0008|PRO0009|26-09-2023|43|44018.36|Pending
ORD4361|CUS0020|PRO0009|22/09/2023|205|14024.32|Delivered
ORD4362|CUS0014|PRO0012|25/06/2024|8|45487.27|Pending
ORD4363|CUS0011|PRO0004|31/07/2022|219|35557.51|Cancelled
ORD4364|CUS0018|PRO0016|16-03-2022|171|21623.52|Cancelled
ORD4365|CUS0012|PRO0009|05/01/2022|219|13223.8|Pending
ORD4366|CUS0005|PRO0011|16/05/2023|18||Delivered
ORD4367|CUS0008|PRO0020|29-11-2022|126|32920.68|Delivered
ORD4368|CUS0008|PRO0013|2023-02-27|-1|5343.55|Pending
ORD4369|CUS0009|PRO0005|30/08/2024|272|0|Cancelled
ORD4370|CUS0014|PRO0007|2024-03-15|177|38765.76|Delivered
ORD4371|CUS0006|PRO0011|05/05/2024|149|35260.66|Pending
ORD4372|CUS0008|PRO0011|04-09-2023|168|6785.33|Cancelled
ORD4373|CUS0013|PRO0019|12/19/2022|222|47808.28|Cancelled
ORD0815|CUS0007|PRO0003|16/12/2023|262|8930.61|Cancelled
ORD4375|CUS0016|PRO0011|26/10/2022|87|32063.19|Returned
ORD4376|CUS0002|PRO0016|10/08/2024|46||Delivered
ORD4377|CUS0020|PRO0003|12/05/2022|220|44295.4|Delivered
INVALID_96|CUS0001|PRO0020|2023-03-23|78|26303.53|Pending
ORD4379|CUS0003|PRO0019|10/23/2022|26|44477.86|Cancelled
ORD4380|CUS0014|PRO0007|29/09/2023|178||Cancelled
ORD4381|CUS0013|PRO0010|03/12/2023|98|47550.08|Pending
ORD4382|CUS0013|PRO0019|25-06-2024|178|23057.74|Cancelled
ORD4383|CUS0008|PRO0007|13-08-2022|35|24845.75|Cancelled
ORD4384|CUS0012|PRO0011|2024-12-04|212|Twenty Five Thousand|Cancelled
ORD4385|CUS0013|PRO0002|04/25/2024|138|48413.41|Delivered
ORD4386|CUS0003|PRO0011|15/12/2023|56|31855.47|Delivered
ORD4387|CUS0018|PRO0016|01/18/2022|270|40167.65|Cancelled
ORD4388|CUS0003|PRO0008|03-10-2024|9999|11803.71|Pending
INVALID_46|CUS0019|PRO0018|09/02/2023|131|1969.89|pending
ORD4390|CUS0014|PRO0017|07/01/2023|115|18018.34|Delivered
ORD4391|CUS0008|PRO0013|07/01/2024|195|2495.65|Pending
ORD4392|CUS0009|PRO0020|08/13/2024|202|37618.83|Returned
ORD4393|CUS0017|PRO0018|23/03/2022|259|30643.43|Returned
ORD4394|CUS0020|PRO0007|2023-11-30|147|34212.27|Pending
ORD4395|CUS0019|PRO0005|2024-09-30|14|25303.61|Returned
ORD4396|CUS0019|PRO0011|08-01-2023|248|14338.74|Pending
ORD4397|CUS9999|PRO0001|03-11-2022|291|36425.79|Returned
ORD4398|CUS0014|PRO0016|19-12-2023|243|39813.42|Returned
ORD4399|CUS0015|PRO0009|12/10/2023|84|7034.02|Pending
ORD4400|CUS0012|PRO0019|07/02/2024|-1|37772.01|Cancelled
ORD4401|CUS0013|PRO0010|03/11/2023|169|32399.53|Delivered
ORD4402|CUS0005|PRO0018|02/07/2024|90|38557.66|Returned
ORD4403|CUS0008|PRO0006|04/11/2023|216|45074.02|Returned
ORD4404|CUS0007|PRO0015|2023-06-24|206|34026.64|Delivered
ORD4405|CUS0002|PRO0016|29-01-2024|292|29409.07|Pending
ORD4406|CUS0004|PRO0008|24/09/2022|292|21192.31|Returned
ORD4407|CUS0019|PRO0002|08/12/2023|174|40609.06|Returned
ORD4408|CUS0018|PRO0010|02-05-2022|238||Returned
ORD4409|CUS0012|PRO0019|22/04/2022|25|45648.68|Pending
ORD4410|CUS0015|PRO0016|04/22/2024|99|46538.12|Pending
ORD4411|CUS0019|PRO0019|2024-03-15|71|42996.25|Pending
ORD4412|CUS0009|PRO0008|08/08/2023|212|18054.24|Cancelled
ORD4413|CUS0001|PRO0010|10/03/2024|13|25534.76|Returned
ORD4414|CUS9999|PRO0017|10/12/2023|113|36057.1|Cancelled
ORD4415|CUS0012|PRO0012|27/03/2024|2|6255.5|Cancelled
ORD4416|CUS0008|PRO0005|2023-08-07|252|25653.3|Cancelled
ORD3038|CUS0008|PRO0014|03-11-2023|252|23438.89|Cancelled
ORD4418|CUS0002|PRO0011|2024-05-16|295|28488.14|Cancelled
ORD4419|CUS0011|PRO0014|2022-07-10|277|10430.11|Delivered
ORD4420|CUS0007|PRO0008|26-09-2022|23|42004.16|Returned
ORD4421|CUS0003|PRO0005|23-07-2024|19|21246.01|Returned
ORD4422|CUS0013|PRO0015|2024-07-05|42|34129.52|Pending
ORD4423|CUS0014|PRO0006|09/10/2024|122|27822.18|Delivered
ORD4424|CUS0008|PRO0006|2022-05-30|271|29302.91|Cancelled
ORD4425|CUS0020|PRO0016|2022-09-22|123|6558.1|Returned
ORD4426|CUS0013|PRO0017|2022-10-12|100|48903.01|Pending
ORD4427|CUS0002|PRO0008|2022-02-13|283|27448.45|Pending
ORD4428|CUS0009|PRO0018|2023-06-16|67|27026.94|Returned
ORD4429|CUS0006|PRO0016|18-08-2023|16|13695.28|Returned
ORD4430|CUS0015|PRO0011|09/13/2023|196||Delivered
ORD4431|CUS0010|PRO0006|2022-03-19|148|0|Delivered
ORD4432|CUS0011|PRO0013|28/02/2023|226|13882.42|Pending
ORD4433|CUS0009|PRO0017|10/07/2022|53|31022.17|Cancelled
ORD4434|CUS9999|PRO0018|10-02-2023|261|2347.75|Cancelled
ORD4435|CUS0019|PRO0009|31-07-2024|72|42663.4|Cancelled
ORD4436|CUS0013|PRO0005|05-08-2022|148|23416.44|Pending
ORD4437|CUS0017|PRO0012|08/14/2022|122|32220.08|Returned
ORD4438|CUS0011|PRO0011|07-05-2024|211|3329.53|pending
ORD4439|CUS0011|PRO0019|10-11-2022|284|16584.23|delivered
ORD4440|CUS0005|PRO0005|2024-02-23|263|0|Cancelled
ORD4441|CUS0011|PRO0012|2022-04-18|45|16533.64|Pending
ORD4442|CUS0010|PRO0018|03/06/2023|288|5637.71|Cancelled
ORD4443|CUS0020|PRO0019|27-11-2022|75|47612.85|Pending
ORD4444|CUS0014|PRO0003|26-09-2023|6|15534.89|Delivered
ORD1574|CUS0015|PRO0002|07/31/2024|197|29830.17|Returned
ORD4446|CUS0006|PRO0009|2024-07-11|272|1496.77|Pending
ORD4447|CUS0002|PRO0016|06/04/2023|47|29752.48|Pending
ORD4448|CUS0005|PRO0013|05-08-2022|76|3397.45|Pending
ORD0371|CUS0012|PRO9999|10/22/2022|220|5123.87|Cancelled
ORD4450|CUS0012|PRO0007|2024-07-31|-1|33924.03|Cancelled
ORD4451|CUS0010|PRO0012|07/06/2022|146|-2067.44|Returned
ORD4452|CUS0005|PRO0007|27/05/2024|284|32792.27|Cancelled
ORD4453|CUS0010|PRO0007|26-01-2023|199|27323.11|Delivered
ORD4454|CUS0014|PRO0006|12-06-2022|91|14136.26|Cancelled
ORD1575|CUS0001|PRO0011|25/12/2022|166|25341.77|Cancelled
ORD4456|CUS0011|PRO0014|01/18/2023|175|3200.55|Returned
ORD4457|CUS0013|PRO0011|18/09/2024|291|47429.85|Pending
ORD4458|CUS0017|PRO0019|02/15/2023|70|5723.12|Pending
ORD4459|CUS0013|PRO0016|08/24/2022|26|5656.32|PENDING
ORD4460|CUS0009|PRO0018|09/12/2022|-1|8533.41|pending
ORD4461|CUS0004|PRO0013|2023-03-24|144|46310.09|Delivered
ORD4462|CUS0018|PRO0017|2023-09-03|297|44816.54|Returned
ORD4463|CUS0019|PRO0017|2024-04-06|242|49420.22|Delivered
ORD4464|CUS0002|PRO0009|04/02/2023|79|18913.28|Returned
ORD4465|CUS0001|PRO0002|16/02/2024|278|3198.47|Cancelled
ORD4466|CUS0018|PRO0001|06/30/2024|5|28366.35|Pending
ORD4467|CUS0017|PRO0010|22/12/2022|117|41297.16|cancelled
ORD4468|CUS0020|PRO9999|26/11/2024|259|19409.04|Pending
ORD4469|CUS0019|PRO0011|08/03/2024|88||Pending
ORD4470|CUS0009|PRO0018|04/23/2023|213|Five Hundred|cancelled
ORD4471|CUS0017|PRO0012|10-06-2023|268|3668.63|Delivered
ORD4472|CUS0015|PRO0014|02/23/2023|160|35564.85|Cancelled
ORD4473|CUS0004|PRO0015|03/10/2024|239|2219.53|Delivered
ORD4474|CUS0016|PRO0010|07-01-2023|7|7291.77|Cancelled
ORD4475|CUS0008|PRO0016|12/10/2022|0|-1229.43|Pending
ORD4476|CUS0003|PRO0011|05/02/2024|101|31047.3|Returned
ORD2790|CUS0003|PRO0004|05/08/2023|200|13958.99|Returned
ORD4478|CUS0006|PRO0011|06/21/2024|139|44227.42|Pending
ORD4479|CUS0009|PRO0019|30/04/2023|6|26093.79|Cancelled
ORD4480|CUS0002|PRO0005|13-06-2022|297|44581.45|Returned
ORD4481|CUS0015|PRO0002|13/03/2022|127||Returned
ORD4482|CUS0014|PRO0006|06/07/2023|101||Cancelled
ORD4483|CUS0006|PRO0001|2023-05-20|137|25851.86|Delivered
ORD4484|CUS0015|PRO0018|29-09-2024|289|20169.1|Cancelled
ORD4485|CUS0011|PRO0008|2023-11-16|76|28788.89|Pending
ORD4486|CUS0003|PRO0003|24/11/2022|105|23497.2|Pending
ORD4487|CUS0004|PRO0017|24-11-2023|28|5604.89|Pending
ORD4488|CUS0009|PRO0012|23-06-2024|161|24492.36|Returned
ORD4489|CUS0010|PRO0009|05/24/2024|286|2798.92|Pending
ORD4490|CUS0003|PRO0020|02/17/2023|30|10528.52|returned
ORD4491|CUS0005|PRO0019|04-04-2022|36|16341.74|Cancelled
ORD4492|CUS0014|PRO0019|10/05/2024|118|40725.34|Delivered
ORD0123|CUS0005|PRO0013|08/21/2023|101|21296.08|Cancelled
ORD4494|CUS0012|PRO0017|17-01-2023|157|10115.15|Delivered
ORD4495|CUS0007|PRO0011|2022-09-18|9|43589.2|Pending
ORD4496|CUS0008|PRO0001|01/21/2022|102||Pending
ORD4497|CUS0009|PRO0019|19/06/2022|147|Five Hundred|delivered
INVALID_62|CUS9999|PRO0013|08/05/2022|75|12889.98|Cancelled
ORD4499|CUS0020|PRO0001|2023-05-20|7|29959.09|Delivered
ORD1156|CUS0017|PRO0001|23/12/2024|39|39197.65|Delivered
ORD4501|CUS0012|PRO0008|11/17/2024|65|10181.6|Cancelled
ORD4502|CUS0020|PRO0009|2024-03-31|4|22036.87|Returned
ORD4503|CUS0011|PRO0002|01/08/2024|12|48563.24|Delivered
ORD4504|CUS0020|PRO0006|2022-06-25|201|32441.06|Pending
ORD4505|CUS0009|PRO0018|17-11-2022|231|29906.4|Delivered
ORD4506|CUS0013|PRO0012|28/06/2023|0|1071.51|Delivered
ORD4507|CUS0011|PRO0004|2022-12-24|15|25697.21|pending
ORD4508|CUS0008|PRO0003|11-12-2024|180|28707.28|Cancelled
ORD4509|CUS9999|PRO0020|24/12/2022|179|20617.18|Delivered
ORD4510|CUS0015|PRO0001|22/07/2024|-1|2394.84|Cancelled
ORD3260|CUS0015|PRO0020|20/04/2024|65|13562.66|Delivered
ORD4512|CUS0005|PRO0010|04-04-2023|159|6401.82|Pending
ORD4513|CUS0001|PRO0007|09/01/2023|125|9415.59|Cancelled
ORD4514|CUS0015|PRO0013|28/02/2023|126|26397.72|Delivered
ORD4515|CUS0015|PRO0020|06-06-2022|157|10647.55|Cancelled
ORD4516|CUS0013|PRO0008|12/18/2022|74|38269.12|Pending
ORD4517|CUS0016|PRO0001|2024-07-07|256|22314.54|Delivered
ORD4518|CUS0007|PRO0008|21/07/2022|262|1495.91|Delivered
ORD4519|CUS0008|PRO0019|14/10/2022|155|8294.19|Delivered
ORD4520|CUS0012|PRO0004|07-10-2023|172|6799.52|Delivered
ORD1898|CUS0017|PRO0020|19/04/2023|108|6466.5|Delivered
ORD4522|CUS0010|PRO0008|15/05/2024|284|9257.8|Pending
INVALID_98|CUS0003|PRO9999|08/15/2022|19|32406.32|Returned
ORD4524|CUS0009|PRO0013|30-01-2022|19||Pending
ORD4525|CUS0010|PRO0020|02/14/2022|173|6594.76|Delivered
ORD4526|CUS0004|PRO0019|2023-09-24|99|3564.39|Pending
ORD4527|CUS0001|PRO0009|05/08/2023|194|44691.61|Cancelled
ORD4528|CUS0012|PRO0016|10/18/2023|196|22398.65|Cancelled
ORD4529|CUS0005|PRO0006|14-11-2023|300|31720.98|Delivered
INVALID_16|CUS0009|PRO0007|2022-12-08|115|21848.57|Pending
ORD4531|CUS0008|PRO0011|12/25/2022|33|-3327.83|Returned
ORD4532|CUS0002|PRO0016|06/26/2023|183|16566.04|Returned
ORD4533|CUS0007|PRO0019|11/21/2023|109|48736.18|Delivered
ORD4534|CUS0008|PRO0001|03/30/2022|9999|17802.25|Pending
ORD4535|CUS0003|PRO0009|28/11/2022|154|2902.14|Delivered
ORD4536|CUS0008|PRO0002|30/04/2024|193|47745.42|Delivered
ORD4537|CUS0010|PRO0004|30/01/2023|265|34015.87|Pending
ORD2519|CUS0006|PRO0003|24-12-2024|139|39075.1|Delivered
ORD2827|CUS0013|PRO0002|2023-03-07|2|11135.06|Delivered
ORD4540|CUS0010|PRO0017|2023-03-15|251|21964.95|Delivered
ORD4541|CUS0010|PRO0001|16-07-2024|211|37302.0|Delivered
ORD4542|CUS0003|PRO0005|08/12/2024|246|1369.86|Pending
ORD4543|CUS0020|PRO0008|02/10/2024|9999|13591.95|Delivered
ORD4544|CUS0004|PRO0003|2022-09-13|126|30329.85|Delivered
ORD4545|CUS0006|PRO0004|08/24/2024|207|14906.63|Returned
