ClaimID|PolicyID|ClaimDate|ClaimAmount|ApprovedAmount|Status|Reason
CLA4253|POL0011|2023-04-30|43064.3|Illness|Follow|Theft
CLA4254|POL0015|14/11/2022|28803.12|Illness|Hotel|Death
CLA4255|POL0014|17-06-2023|Ten Thousand|Illness|Allow|Illness
CLA4256|POL0016|18/09/2023|19324.15|Theft|Week|Accident
CLA4257|POL0009|04/11/2024|48445.86|Death|Serve|Theft
CLA4258|POL0004|04/22/2022|14436.16||Fine|Property Damage
CLA4259|POL0010|15/10/2023|16710.05|Property Damage|Book|Property Damage
CLA4260|POL0014|12/20/2024|44760.21|Illness|Identify|Illness
CLA4261|POL0004|2024-03-10|5633.58|Accident|Value|Property Damage
CLA4262|POL0019|2023-04-07|-3781.28|Theft|Recent|Illness
CLA4263|POL0005|2023-06-29||Illness|Fast|Death
CLA4264|POL0019|2024-04-28|46166.28|Property Damage|Off|Accident
CLA4265|POL0004|17-07-2022|40735.55||Human|Theft
CLA4266|POL0005|19/11/2024|40610.67|Death|Lay|Illness
CLA4267|POL0002|04/03/2022|22793.38|Illness|Address|Death
CLA4268|POL0006|12/11/2024|48543.31||Sport|Accident
CLA4269|POL0017|12/02/2023|13550.34|Theft|Key|Theft
CLA4270|POL0006|17/11/2024|8793.63|Property Damage|Science|Property Damage
CLA1151|POL0001|12/18/2023|49690.79|Accident|Phone|Theft
CLA4272|POL0014|27-03-2024|3705.29|Accident|Why|Property Damage
CLA4273|POL9999|12-11-2022|37961.46|Illness|Respond|Theft
CLA4274|POL9999|11/05/2022|49556.91|Accident|Company|Death
CLA4275|POL0016|04/21/2023|6222.61|Theft|Why|Death
CLA4276|POL0005|2024-09-16|10024.33|Illness|Star|Theft
CLA4277|POL0016|2024-09-04|10557.36|Theft|Imagine|Death
CLA4278|POL0015|02/20/2023|30201.12|Death|Song|Accident
CLA4279|POL0020|10/06/2023|25514.53||Article|Theft
INVALID_70|POL0009|2023-08-23|36589.96|Illness|Measure|Illness
CLA4281|POL0007|10/22/2023|11311.79|Illness|Kind|Death
CLA4282|POL0005|2022-06-14|Twenty Five Thousand|Accident|Sort|Illness
CLA4283|POL0011|13/12/2022|46907.12|Theft|Really|Theft
CLA4284|POL0013|12/11/2024|12012.7||Movie|illness
CLA4285|POL0018|09/11/2024|39945.22|Death|Opportunity|Death
CLA4286|POL0002|01-08-2023|30248.68|Illness|Then|Illness
CLA4287|POL0003|2024-10-21|19810.18|Property Damage|Would|Death
CLA4288|POL0014|2024-11-25|27903.22|Theft|Artist|Theft
CLA4289|POL0016|06/17/2024|34516.29|Theft|Specific|Illness
CLA4290|POL0001|2023-02-13|20679.29|Accident|Sit|Theft
CLA4291|POL0006|02/09/2022|44477.8|Death|Property|Accident
CLA4292|POL0011|06-07-2023|7210.5|Accident|Protect|Illness
INVALID_7|POL0003|06-02-2022|16913.9|Accident|Article|Accident
CLA4294|POL0010|22-02-2022|49260.61|Accident|Bring|Theft
CLA4295|POL0017|06-03-2024|26717.45|Property Damage|Child|Accident
CLA4296|POL0010|15-01-2023|46026.09||Meeting|Death
CLA4297|POL0010|03/25/2022|8888.05|Illness|Exactly|Illness
CLA4298|POL0019|2024-12-12|29410.76||Provide|Property Damage
CLA4299|POL9999|25-04-2022|18923.39|Accident|Pattern|Illness
CLA4300|POL0011|2024-10-05|||How|Accident
CLA4301|POL0017|12/11/2024||Accident|Per|DEATH
CLA4302|POL0019|11/08/2024|29086.92|Death|Main|Accident
CLA4303|POL0015|06/23/2022|21271.0|Death|Common|Illness
CLA4304|POL0008|01/11/2023|46534.98|Illness|Congress|Property Damage
CLA4305|POL0002|19-07-2023|36753.59|Illness|Size|Death
CLA4306|POL0009|2024-09-08|-3921.04|Property Damage|Case|Theft
CLA4307|POL0018|03-03-2022|23723.79|Theft|List|Death
CLA4308|POL0009|08/26/2022|37773.32|Theft|Spring|THEFT
CLA4309|POL0010|08/04/2023|16064.44|Death|Easy|Property Damage
CLA4310|POL0007|13-03-2022|8613.96|Theft|Thus|Property Damage
CLA4311|POL0008|09-04-2023|20121.29|Illness|Ground|Death
CLA4312|POL0004|16-10-2023|21366.37|Property Damage|Common|Theft
CLA4313|POL0008|05-04-2023|34265.87||Do|Theft
CLA4314|POL0012|01-10-2024|35111.77|Theft|Pm|Death
CLA4315|POL0002|27/09/2022|6334.64|Death|Indeed|Accident
CLA4316|POL0010|26/11/2023|46658.25|Accident|Write|THEFT
CLA4317|POL0009|2023-06-27|16915.11|Accident|Add|Death
CLA4318|POL0001|2022-05-28|47151.68||Region|Accident
CLA4319|POL0005|2023-05-23|28559.54|Property Damage|Make|Accident
CLA4320|POL0008|26-01-2023|37935.38|Death|Color|Property Damage
CLA4321|POL0008|2023-01-19|16186.81|Illness|Throw|theft
CLA4322|POL0006|29-06-2022|37719.33|Death|Down|ILLNESS
CLA4323|POL0014|2024-04-27|39513.57|Illness|Interesting|Property Damage
INVALID_5|POL0009|30-08-2022|40712.76|Accident|Interesting|Death
CLA3620|POL0014|12/01/2023|24818.99||Loss|Death
CLA4326|POL0017|12/02/2022|||Nor|Death
CLA4327|POL0008|2023-02-15|41839.89|Illness|By|Property Damage
CLA4328|POL0014|27-07-2022|11945.26||Whose|Death
CLA4329|POL9999|09/11/2023|21047.29|Accident|Social|Accident
CLA4330|POL0005|2022-04-01|18220.47|Property Damage|Step|Illness
CLA4331|POL0004|03-05-2024|43503.69|Accident|Fast|Theft
CLA4332|POL0006|06/12/2022|14651.89||Series|Theft
CLA4333|POL0011|04-10-2022|27959.76|Accident|Why|Accident
CLA4334|POL0018|09/14/2024|Twenty Five Thousand|Death|Rise|Theft
CLA0940|POL0013|24/11/2022|4219.32|Death|Very|Illness
CLA4336|POL0011|06/06/2024|22878.99|Theft|Her|Illness
CLA4337|POL0007|2022-01-10|30027.2|Accident|Woman|Theft
CLA4338|POL0008|05-12-2024|10959.32|Death|Production|Illness
CLA4339|POL0007|2023-03-19|11098.5|Theft|Likely|Accident
CLA4340|POL0012|01/05/2024|49716.21|Property Damage|Employee|Death
CLA4341|POL0018|17/02/2022|2513.27|Theft|Myself|Illness
CLA2359|POL0009|2023-08-23|48517.46|Property Damage|Class|Property damage
CLA4343|POL0001|10-05-2022|33441.69|Illness|Involve|Illness
CLA4344|POL0007|2023-10-22|16489.63|Death|Many|Death
CLA4345|POL0017|2022-12-07|2864.99|Accident|Visit|Death
CLA4346|POL0001|02-10-2022|18171.94|Theft|First|Theft
CLA4347|POL0007|15/09/2023|5847.56|Theft|Walk|Death
CLA4348|POL0020|16/06/2024|13505.96|Accident|Nature|Illness
CLA4349|POL0014|12/03/2022|11055.4|Death|Want|Death
CLA4350|POL0012|06/22/2024|44610.09|Accident|Nation|Illness
CLA4351|POL0014|24/09/2022|15182.49||Least|Theft
CLA4352|POL0013|04/16/2023|28243.93|Accident|Any|Theft
CLA0817|POL0014|20/04/2022|22756.32|Property Damage|Follow|Property Damage
CLA4354|POL0002|2023-08-16|2489.31|Death|Institution|Death
CLA4355|POL0017|19/11/2022|-1248.94|Illness|Local|Illness
CLA4356|POL0019|2024-04-12|35845.13|Property Damage|Concern|Property Damage
CLA4357|POL0006|06/09/2022|39825.46|Death|His|Accident
CLA4358|POL0006|21-08-2022|-3815.75|Property Damage|Likely|Theft
CLA4359|POL0016|23-09-2023|18991.27|Property Damage|Year|Property Damage
INVALID_15|POL0001|24/03/2022|43594.82|Theft|Turn|Accident
CLA4361|POL0012|09-04-2023|43659.46|Illness|Government|Theft
CLA4362|POL9999|18-03-2023|23423.86|Death|Assume|Theft
CLA4363|POL0004|20-05-2023|Five Hundred|Accident|Common|Death
CLA4364|POL0008|15-12-2023||Theft|Third|Accident
CLA4365|POL0007|12-11-2023|14477.99|Theft|Long|Death
CLA4366|POL0007|2023-06-10|9267.42|Illness|Sure|Illness
CLA4367|POL0008|08-04-2022|16580.12|Theft|Take|Theft
CLA4368|POL0019|07/03/2024|45933.61|Illness|Individual|Theft
CLA4369|POL0006|2023-11-25|1430.22|Illness|In|Death
CLA4370|POL0008|11-02-2023|9499.46|Accident|Raise|Property damage
CLA4371|POL0017|04/16/2022||Death|Turn|Accident
CLA4372|POL9999|30/08/2024|43314.15|Death|Three|Death
CLA4373|POL0015|06/20/2023|36358.82|Accident|Either|Death
CLA4374|POL9999|05-08-2023|30760.54|Death|True|Theft
CLA4375|POL0005|2022-01-24|45630.25|Death|Put|Illness
CLA4376|POL0003|2023-11-28|21511.37|Property Damage|Eight|Property Damage
CLA4377|POL0016|07-04-2022|2498.17|Death|Toward|Theft
CLA4378|POL0008|01/13/2024|42286.48|Death|Our|Accident
CLA4379|POL0002|18-08-2023|39748.84||Who|Accident
CLA4380|POL0007|16-07-2022|35381.28|Illness|Occur|Illness
CLA4381|POL0006|15-11-2024|26191.96|Illness|Teacher|Death
CLA4382|POL0012|13-10-2023|44669.14|Illness|Field|Death
CLA4383|POL0008|03/12/2023|34745.79|Theft|Sell|Accident
CLA4384|POL0007|04/18/2023|38711.26|Theft|Line|Property Damage
CLA4385|POL0009|19/05/2024|16848.35|Illness|Music|Theft
CLA4386|POL0020|15/11/2023|15583.18|Theft|Arm|Death
CLA4387|POL0002|21-02-2024||Accident|Woman|Illness
CLA4388|POL0001|20/05/2023|40487.16|Property Damage|Least|death
CLA4389|POL0011|10-09-2023|48099.93||Choose|Death
CLA4390|POL0005|2023-10-11|17404.03|Accident|Store|Accident
CLA4391|POL0011|14/07/2023|37414.31|Death|Line|Accident
CLA4392|POL0020|03/04/2022|17777.46|Illness|Its|Illness
CLA4393|POL0018|2022-10-17|37827.54||Learn|Accident
CLA4394|POL0011|05/22/2022|-2434.05|Accident|Training|THEFT
INVALID_37|POL0018|13-06-2022|0|Death|War|Illness
CLA4396|POL0020|12/27/2024|-4306.85|Theft|Account|Theft
CLA4397|POL0014|04-04-2024|41642.58|Theft|Music|Death
CLA4398|POL0005|2024-11-08|6233.27|Property Damage|Edge|Property Damage
CLA4399|POL0011|02/24/2024|42878.59|Accident|Style|Illness
CLA4400|POL0012|2022-07-12|43077.75|Theft|Affect|Property Damage
CLA4401|POL0010|2023-08-08|21239.57|Illness|Skin|Illness
CLA4402|POL0008|14/04/2023|Five Hundred|Property Damage|Create|Property Damage
CLA4403|POL0020|16-10-2022|45669.3|Illness|Different|Death
CLA4404|POL0003|2024-12-17|20063.22||Personal|Theft
CLA4405|POL0015|2023-09-02|3354.28|Death|Interview|accident
CLA4406|POL0013|10/08/2023|36482.59|Illness|Across|Illness
CLA4407|POL0020|29/07/2024|2595.15||Sell|Death
CLA4408|POL0005|2022-12-17|20454.96|Illness|Third|Property Damage
CLA4409|POL0019|04-04-2023|38195.19|Theft|Today|Illness
CLA4410|POL0004|14-08-2022|36818.01|Property Damage|Care|Death
CLA4411|POL0013|2022-12-18|Twenty Five Thousand|Property Damage|Response|Death
CLA4412|POL0006|2024-02-20|9770.05|Illness|He|Theft
CLA4413|POL0008|12/04/2023||Theft|Speech|Theft
CLA4414|POL0019|01/08/2024|44060.15|Death|Six|Property Damage
CLA4415|POL0014|03/24/2024|17410.54|Accident|Decision|Illness
CLA4416|POL0015|30/10/2022|Twenty Five Thousand|Illness|Left|theft
CLA4417|POL0013|04-04-2022|Twenty Five Thousand|Death|Police|Death
CLA4418|POL0010|07-05-2022|29249.67|Accident|Car|Theft
CLA4419|POL0012|10/27/2022|28370.41||Station|Death
CLA4420|POL0007|2022-05-23|34054.83|Accident|Put|property damage
CLA4421|POL0018|05/09/2023|0|Accident|Pattern|Theft
CLA4422|POL0010|2024-02-11|2763.04|Death|Them|Theft
CLA4423|POL0006|29/08/2024|18667.06|Accident|Clear|Accident
CLA2473|POL0018|01/02/2022|20176.4|Death|All|Theft
CLA4425|POL0005|01/22/2022||Death|Later|Property Damage
CLA4426|POL0013|22/07/2022|44212.42|Death|Position|Death
CLA4427|POL0008|29/04/2023|20692.03|Illness|Security|Illness
CLA4428|POL0001|26/01/2022|4683.57|Accident|Might|Theft
CLA4429|POL0008|04/03/2023|40423.27||Option|Death
CLA4430|POL0003|05/27/2024|6545.25|Property Damage|Break|Accident
CLA4431|POL0002|2023-04-27|36844.99|Property Damage|Themselves|Illness
CLA4432|POL0012|2023-07-30|35435.59||Pull|Death
CLA4433|POL0003|10/31/2024|9342.06|Death|Know|Property Damage
CLA4434|POL0014|12/16/2022|30193.0|Theft|Magazine|Property Damage
CLA3209|POL0010|20-11-2024|14548.44|Illness|Federal|Property Damage
CLA4436|POL0005|2024-02-29||Theft|Billion|Death
CLA4437|POL0010|05/12/2024|37516.77|Illness|Service|Theft
CLA4438|POL0014|26-05-2022|11392.17|Death|Meet|Property Damage
CLA4439|POL0003|12/17/2024|36420.82||And|Accident
CLA4440|POL0007|05-02-2023|-975.43|Illness|Herself|death
CLA4441|POL0020|11/05/2023|46155.03|Illness|His|illness
CLA4442|POL0015|11/04/2024|11709.27|Accident|Dark|Property Damage
CLA4443|POL0007|05/25/2022|39443.69||Support|Theft
CLA1256|POL0009|05/01/2024|27621.56|Illness|I|theft
CLA4445|POL0011|12/10/2023|Twenty Five Thousand|Theft|Win|PROPERTY DAMAGE
CLA4446|POL0012|11/12/2022|1025.71|Illness|Probably|Accident
CLA4447|POL0014|2022-10-05|16022.93|Death|Daughter|Death
CLA4448|POL0020|28-11-2022||Property Damage|State|Accident
CLA4449|POL0002|06-10-2024|35847.09||Officer|Death
CLA4450|POL0009|09/06/2022|41387.35|Illness|Floor|Illness
CLA4451|POL0009|08-07-2023|1697.65|Property Damage|Might|Theft
CLA4452|POL0018|2024-11-24|17581.4|Property Damage|Shoulder|Illness
CLA1429|POL0011|10/20/2023|41965.73|Illness|Color|Property Damage
CLA4454|POL0006|25/07/2024|10799.53||Determine|Property Damage
CLA4455|POL0010|13/06/2023|26903.1|Property Damage|Player|Accident
CLA4456|POL0012|02/20/2024|3520.71||Word|Property Damage
CLA4457|POL0005|2022-06-01|7961.97|Illness|Treatment|Death
CLA4458|POL0009|04/08/2023|48217.55|Property Damage|Treat|Death
CLA4459|POL0019|09/26/2022|3727.61|Death|Short|Accident
CLA4460|POL0015|13/03/2023|13845.2|Illness|City|Death
CLA4461|POL0016|23/01/2022|36735.31||Detail|Accident
CLA2258|POL0003|02/06/2024|5878.44|Accident|You|Property Damage
CLA4463|POL0005|12/13/2022|11534.2|Death|Participant|THEFT
CLA4464|POL0015|11/18/2023||Death|Left|Theft
CLA4465|POL0013|2024-11-12|29867.17|Death|How|Property Damage
CLA4466|POL0005|2022-11-30|||Do|Accident
CLA4467|POL0001|10/15/2022|47381.99||Able|Property Damage
CLA4468|POL0002|07/23/2023|34158.54|Death|Own|Accident
CLA4469|POL0011|06/04/2023|6355.21|Property Damage|Current|Theft
CLA4470|POL0010|24-12-2023|25787.05||Hope|Death
CLA4471|POL0001|02/02/2022|15278.7|Death|Four|Illness
CLA4472|POL0014|26/08/2023|44162.69|Death|Social|Property Damage
CLA4473|POL0001|2024-05-26|42074.9|Accident|Paper|Theft
CLA4474|POL0011|03/15/2024||Property Damage|The|Property Damage
CLA4475|POL0017|15/06/2024|0|Illness|Dark|Accident
CLA4476|POL0014|15-01-2023|20668.0|Death|Human|illness
CLA4477|POL0003|10/27/2022|9390.37|Accident|Risk|Illness
CLA4478|POL0003|10/07/2022|14516.04|Theft|Standard|ACCIDENT
CLA1855|POL0020|18-02-2024|33791.34|Property Damage|Few|Accident
CLA4480|POL0004|13-10-2024|38724.36||Field|Accident
CLA4481|POL0017|03/25/2023|37064.36|Property Damage|Price|Property Damage
CLA4482|POL0017|2023-02-06|47741.59|Property Damage|Real|Property Damage
CLA4483|POL0004|2022-07-14|47894.57|Illness|When|Death
CLA4484|POL0020|09/05/2023|14366.4|Illness|Performance|Illness
CLA4485|POL0011|27-06-2024|3166.43|Accident|Sell|Illness
CLA4486|POL0012|23/03/2023|24972.33|Accident|Officer|Property Damage
CLA4487|POL0004|22/02/2023|23729.21|Accident|Yeah|Illness
CLA4488|POL0006|04/13/2023|25435.27|Property Damage|Body|Accident
CLA1339|POL0007|20-03-2024|1487.8|Death|Question|Death
CLA4490|POL0008|01/28/2023|43451.6|Accident|Such|illness
CLA4491|POL0009|04/28/2023|21429.71||Their|Property Damage
CLA4492|POL0010|2024-03-09|37744.07|Theft|Price|Illness
CLA2015|POL0003|2024-10-22|28121.72|Death|Fear|Death
CLA4494|POL0002|17/08/2023|38517.44|Death|Nation|Accident
CLA4495|POL0013|14-06-2023|39625.06|Death|Community|Death
CLA4496|POL0015|12/06/2024|24690.96|Accident|Include|Illness
CLA4497|POL0010|21/02/2023|39986.15|Illness|Yourself|Accident
CLA4498|POL0010|02/19/2024|11359.74|Accident|Couple|Death
CLA4499|POL0003|06/09/2023|17650.65||Woman|Theft
INVALID_34|POL0002|2022-01-04|5713.72|Property Damage|Ahead|Illness
CLA4501|POL0005|09/09/2022|27593.56|Theft|Official|Accident
CLA4502|POL0014|08/29/2022|47452.0|Illness|Size|Illness
CLA4503|POL9999|14/01/2024|2588.65|Theft|Scientist|Accident
CLA4504|POL0015|24-10-2024|9174.64|Theft|Air|Accident
CLA2396|POL0004|2024-08-07|18363.53||Short|Theft
CLA4506|POL0008|2022-12-03|17141.54|Theft|Walk|Accident
CLA4507|POL0006|09/02/2023|22685.84|Accident|Series|ILLNESS
CLA4508|POL0016|30-07-2024|46605.84|Theft|Low|Illness
CLA4509|POL0017|2023-01-06|43023.45||Analysis|Death
CLA4510|POL0003|12/05/2022|17065.94|Accident|Couple|Accident
CLA4511|POL0007|05/26/2024|3126.32|Property Damage|Term|Illness
CLA4512|POL0005|2023-02-03|0|Illness|Item|Theft
CLA4513|POL0016|24/06/2022|22426.84||Television|Illness
CLA4514|POL0012|18-10-2024|-1254.08|Property Damage|Son|Death
CLA4515|POL0017|09/23/2024|21682.06||Name|Accident
CLA4516|POL0008|12/28/2023|4322.65|Accident|Series|Property Damage
CLA4517|POL0013|20-01-2023|26330.84|Illness|Technology|Property Damage
INVALID_99|POL0012|13/11/2024|48643.65|Property Damage|Decide|Accident
CLA2789|POL0019|06/12/2024|33074.69|Illness|A|Illness
CLA4520|POL0002|11/09/2024|17759.72|Theft|Dog|Illness
CLA4521|POL0017|14/02/2022|49673.36|Theft|Son|Property Damage
CLA4522|POL0004|11/05/2022|38365.73|Death|Congress|Death
CLA4523|POL0010|02/25/2022|5733.93|Theft|Quickly|Theft
CLA4524|POL9999|09-08-2024|7277.42||Company|Death
CLA0740|POL0006|20-02-2024|21057.85|Property Damage|Board|Death
CLA4526|POL0005|02/27/2023|14709.71|Property Damage|Change|Property Damage
CLA4527|POL0015|17/11/2022|22768.29|Accident|Herself|Death
CLA4528|POL0013|2023-09-27|7368.34|Illness|Yourself|Accident
CLA4529|POL0006|03/24/2024|7186.32|Accident|Man|Accident
CLA4530|POL0010|2022-03-31|15964.43|Accident|Company|Accident
CLA4531|POL0016|05-06-2022|5259.29|Illness|Word|Death
CLA4532|POL0015|2022-11-18|Ten Thousand|Theft|Mother|Theft
CLA2576|POL0004|2024-10-31|5383.05|Accident|Do|Death
CLA4534|POL0005|02/02/2023|28956.97|Illness|Morning|Death
CLA4535|POL0015|2023-12-18|14275.27|Theft|Turn|Property Damage
CLA4536|POL0010|2023-10-25|10883.92|Theft|Weight|Property Damage
CLA4537|POL0014|2024-01-21||Illness|Voice|Theft
CLA4538|POL0016|07/11/2022|11512.07|Theft|Participant|Theft
CLA4539|POL0010|27/06/2022|Ten Thousand||Property|Illness
CLA4540|POL0003|19/01/2023|45403.55|Property Damage|Others|Theft
CLA4541|POL0018|2024-01-24|37554.52|Theft|Half|Theft
CLA4542|POL0004|16-02-2024|27375.46|Property Damage|Republican|Illness
CLA4543|POL0012|10/02/2022|0|Accident|Language|Property Damage
CLA4544|POL0016|12/04/2023|31584.45|Illness|Its|Theft
CLA4545|POL0001|08/21/2022|45618.43|Accident|Left|Theft
CLA4546|POL0016|08/15/2024|0|Property Damage|Today|Property Damage
CLA4547|POL0014|02/08/2024|47555.85|Property Damage|Newspaper|ACCIDENT
CLA4548|POL0009|30-06-2023|6335.78|Theft|Apply|Theft
CLA4549|POL0014|16/10/2022|31143.06|Property Damage|Care|death
CLA4550|POL0005|14-12-2023|14244.43|Illness|Either|Illness
CLA4551|POL0018|04/23/2024|12311.53|Illness|Fire|Property Damage
CLA4552|POL0013|03-02-2023|3767.97|Accident|Main|Theft
CLA4553|POL0010|2023-06-08|33463.81|Illness|Soldier|Accident
CLA4554|POL0016|07/02/2024|5351.98|Property Damage|Act|Property Damage
CLA4555|POL0009|04/24/2023|18136.88|Illness|Body|Death
CLA4556|POL0005|01/28/2023|25735.95|Illness|Lawyer|illness
CLA2282|POL0010|13/02/2023|3904.19|Property Damage|Door|Accident
CLA4558|POL0003|07/11/2023|32716.44|Theft|Thousand|Accident
CLA4559|POL0014|01/18/2023|42252.67|Property Damage|Here|Property Damage
CLA0907|POL0004|16/12/2024|-3520.06|Accident|Usually|Illness
CLA4561|POL0015|15/11/2023|11603.51|Property Damage|Space|Accident
CLA4562|POL0009|11-12-2023|49259.49|Illness|War|Illness
CLA4563|POL0010|2024-03-19|21094.17|Property Damage|Election|Property Damage
CLA4564|POL0014|2023-02-28|49142.29|Death|Mention|Theft
CLA4565|POL0019|15-07-2024|47893.45|Property Damage|Detail|Property Damage
CLA4566|POL0005|09-01-2023|13015.55|Property Damage|Loss|Theft
CLA4567|POL0011|12/26/2022|-4043.14|Theft|Lead|Property Damage
CLA4568|POL0002|2022-10-13|8360.92|Accident|Create|Property Damage
CLA4569|POL0018|04/27/2023|34810.32|Illness|Add|Accident
INVALID_76|POL0015|11/10/2022|17622.85|Illness|Nearly|Illness
CLA4571|POL0010|2023-02-06|11442.46|Illness|Idea|Accident
CLA4572|POL0001|27-01-2024|9928.37|Illness|Throughout|Illness
CLA4573|POL0003|08/11/2024|27505.25|Death|Poor|Accident
CLA4574|POL0001|04-04-2023|4462.37|Accident|Sign|DEATH
CLA4575|POL0011|2023-09-10|3795.27||Source|Theft
CLA4576|POL0003|03/28/2023|36911.16|Theft|Get|Illness
CLA4577|POL0019|04/06/2022|49873.91||Course|Accident
CLA4578|POL0015|14/12/2022|4968.08|Death|Economic|Accident
CLA4579|POL0002|2022-08-26|33137.81|Theft|Measure|Accident
CLA4580|POL0019|01/20/2022||Accident|Middle|Accident
CLA4354|POL0019|2022-09-06|25575.76|Theft|View|Death
CLA4582|POL9999|12/03/2022|35269.8||Minute|Illness
CLA4583|POL0013|2024-09-18|Five Hundred|Theft|Available|Illness
CLA4584|POL0004|15/03/2023|Five Hundred|Property Damage|Mother|ACCIDENT
CLA4585|POL0012|05/15/2022|0|Death|Beat|Accident
CLA1180|POL0015|01-03-2024|17968.35|Property Damage|Within|Death
CLA4587|POL0020|30/09/2022|19778.28|Illness|Power|Illness
CLA4588|POL0006|03/04/2023|36547.2|Accident|Present|Property Damage
CLA0892|POL0016|26/11/2023|29008.76|Death|Land|Property Damage
CLA4590|POL0014|03/13/2024|16913.03|Theft|Sister|Death
CLA4591|POL0007|07/06/2024|23603.1|Theft|Admit|Theft
CLA0415|POL0005|2023-11-20|37364.91|Accident|Likely|Illness
CLA0843|POL0013|14-04-2022|Twenty Five Thousand|Death|Poor|Property Damage
CLA4594|POL0007|27-07-2022|9545.33||Run|Death
CLA4595|POL0012|22-03-2022|34966.15|Theft|Leave|Property Damage
CLA4596|POL0005|07-05-2023|16457.33||North|Death
CLA4597|POL0018|14-03-2022||Death|Hope|Theft
CLA4598|POL0006|28/05/2023|-3159.01|Death|Likely|Death
CLA4599|POL0008|22-03-2024|33560.2|Accident|Whole|Accident
