PolicyID,CustomerID,PolicyType,PremiumAmount,StartDate,EndDate,Status
POL4744,CUS0010,Motor,16762.46,19-11-2024,10/04/2023,Available
INVALID_43,CUS0008,Life,18568.75,2022-06-02,20/10/2022,Behavior
POL4746,CUS0003,Motor,27538.72,08/05/2022,29/09/2024,Charge
POL4747,CUS0011,Health,-2016.62,21/11/2023,2023-07-07,Week
POL4748,CUS0009,Motor,34319.41,26-02-2023,2023-07-24,Bit
POL4749,CUS0014,Property,12667.34,01/29/2024,29-09-2023,Public
POL4750,CUS9999,Health,23633.38,31-08-2023,07/02/2024,Individual
INVALID_77,CUS0020,Motor,47161.14,05/23/2022,02-11-2024,Daughter
POL4752,CUS0002,Motor,37735.79,14/09/2024,09-01-2022,Professor
POL2753,CUS0009,Health,19716.34,18/04/2024,06-03-2023,Radio
POL4754,CUS0014,Property,48015.8,2022-03-15,10/01/2024,Whatever
POL4755,CUS0012,Health,39196.4,24/05/2024,04/05/2022,Draw
POL4756,CUS0011,Life,13979.11,10-03-2024,08/06/2023,Two
POL4757,CUS0007,Property,41742.78,28-11-2023,29-04-2023,Trade
POL2604,CUS0020,Property,47918.21,05/25/2022,05/05/2022,Kid
POL4759,CUS0010,Life,42698.93,09/19/2023,03/15/2022,Him
POL4760,CUS0003,Motor,48549.44,01/13/2024,08/24/2023,Truth
POL4761,CUS0003,Motor,25984.61,24-08-2022,04/06/2022,Next
POL4762,CUS0019,Motor,16314.79,03/08/2022,01/01/2023,Red
POL4763,CUS0007,Health,31263.19,2023-11-12,22-10-2024,Yeah
POL4764,CUS0007,Health,43732.15,2022-12-29,2022-11-09,Toward
POL4765,CUS0002,Property,45702.1,22/05/2024,07/25/2024,Word
POL4766,CUS0019,property,41291.37,2023-12-02,08/11/2023,Let
POL4767,CUS0003,Life,32487.03,04/10/2023,06-11-2024,Light
POL4768,CUS0019,property,31681.04,28-12-2022,2023-05-11,Voice
POL4769,CUS0005,Motor,8143.73,2022-01-04,2024-06-01,Front
POL4770,CUS0017,Health,32909.75,10/06/2023,2022-08-05,Southern
POL4771,CUS0016,Life,25128.84,04/14/2023,25/12/2022,Wait
POL4772,CUS0013,Property,20623.24,11/24/2023,03/02/2024,Use
POL4773,CUS0020,Motor,31190.0,08/10/2024,13/02/2024,Opportunity
POL4774,CUS0011,MOTOR,Twenty Five Thousand,11/08/2023,2024-06-19,Stuff
POL4775,CUS0001,Property,5891.64,06/01/2023,2023-06-23,Pretty
POL4776,CUS0019,Property,17309.15,06/21/2024,11/23/2024,Local
POL4777,CUS0006,Life,19030.89,29-10-2022,02/02/2023,Should
POL4778,CUS0002,Property,33061.41,03/29/2022,01/12/2024,Him
POL4779,CUS0003,Life,21790.39,12/24/2024,11/29/2023,If
POL4780,CUS0010,Property,31453.81,2022-01-20,2024-11-03,Military
POL4781,CUS0011,Property,16373.17,19-02-2023,2024-12-10,Ahead
POL4782,CUS0006,Property,46361.05,01/09/2024,06/19/2023,Century
POL4783,CUS0019,Life,42332.97,2024-08-11,2024-12-03,Reveal
POL4784,CUS0019,LIFE,32566.28,14-12-2024,2023-04-13,Plan
POL4785,CUS0008,Life,,2024-05-03,2023-01-29,Employee
INVALID_89,CUS0015,Life,19778.23,26-07-2023,15/10/2022,Mind
POL4787,CUS0009,Property,14395.74,2024-01-15,25-08-2023,Operation
POL4788,CUS0017,Life,33112.49,02/09/2024,2024-05-09,Point
INVALID_52,CUS0012,Life,5686.0,21/05/2024,08/12/2022,Girl
POL4790,CUS0019,Health,41258.25,2023-03-19,18-09-2024,Hear
POL4791,CUS0020,Life,-3227.28,05/18/2022,03/10/2023,Whatever
POL4792,CUS0009,Motor,6319.97,2022-12-22,02/07/2024,Official
POL4793,CUS0009,Life,,27-03-2024,2022-02-22,Purpose
POL4794,CUS0018,Property,21609.91,26/05/2024,18/09/2022,Rule
POL4795,CUS0020,Health,28054.56,10/09/2023,07-02-2023,Two
POL4796,CUS0013,Health,24908.45,12-07-2022,08-07-2022,Strategy
POL4797,CUS9999,property,47527.3,2023-04-02,2023-03-29,Run
POL4798,CUS0019,Life,,09/06/2023,2024-04-15,Assume
POL4799,CUS0007,Life,36268.98,13/10/2022,04-12-2023,Nearly
POL4800,CUS0012,Health,8277.85,17-10-2022,02-09-2024,Might
POL4801,CUS0011,Life,16329.9,12/03/2023,25/07/2023,Remain
POL4802,CUS0013,Property,16758.85,2024-10-26,07-10-2022,Minute
POL4803,CUS0005,life,35953.91,2024-05-03,2024-07-22,Prove
POL4804,CUS9999,Health,44473.37,16/07/2022,28/06/2023,Behavior
POL2115,CUS9999,Life,19773.48,01/23/2024,2024-12-21,Walk
POL3164,CUS0017,Life,35318.16,08-06-2022,06/09/2023,Result
POL4807,CUS0006,LIFE,8934.62,08/11/2024,04/08/2023,Side
POL4808,CUS0001,Property,5888.69,2024-02-26,26-12-2023,Once
POL4809,CUS0012,Property,25225.41,06-12-2022,02/24/2024,Size
POL4810,CUS0014,Motor,48981.33,17-08-2024,23/02/2023,Deal
POL4811,CUS0003,Property,20620.09,30/06/2022,08-11-2024,Control
POL4812,CUS0019,Health,20622.0,25-05-2022,2024-04-03,Event
POL4813,CUS0020,Motor,1234.44,16-09-2024,18/06/2024,Present
POL4814,CUS0020,Life,48869.68,30-10-2024,07/30/2023,Impact
POL4815,CUS0004,Motor,24377.87,22-07-2023,10-05-2023,Play
POL1590,CUS0007,Life,27324.0,09/09/2023,06-03-2022,Save
POL4817,CUS0003,Property,6653.01,13-12-2024,2022-06-09,Affect
POL4818,CUS0014,Health,33040.55,2023-04-27,08/24/2024,Through
POL4819,CUS0004,Property,4724.69,24-08-2022,11-09-2024,Artist
POL4820,CUS0002,Life,14869.58,20-07-2023,06/12/2023,Beautiful
POL4821,CUS0009,Motor,2906.38,10-08-2023,03/24/2023,Father
POL4822,CUS0011,Motor,49957.29,22-08-2024,01/17/2023,Research
POL4823,CUS0015,Property,34016.9,04-10-2024,2023-01-16,Weight
POL4824,CUS0004,Property,,06/26/2023,04-06-2022,Movie
POL4825,CUS0002,Property,12414.11,22-02-2022,29/11/2022,Easy
POL4826,CUS0013,Life,46976.89,13/02/2024,29/12/2023,Lay
POL4827,CUS0012,Health,14844.22,07/23/2022,15-11-2024,Natural
POL4828,CUS0012,Health,5461.67,22/09/2022,2022-10-19,Deal
POL4829,CUS0005,Motor,9743.93,15/04/2023,2024-05-29,Bank
POL4830,CUS0016,Property,26737.05,09/12/2022,2023-01-18,Administration
POL4831,CUS0018,Health,43867.09,2023-10-26,18/11/2024,Race
POL4832,CUS0007,health,,17-01-2023,11/21/2024,Include
POL4833,CUS0014,Property,2513.14,2022-05-08,2023-07-25,Gas
POL4834,CUS0005,Property,,2024-07-22,2022-08-28,Ahead
POL4835,CUS0008,Health,Five Hundred,29/01/2024,2022-08-20,Account
POL4836,CUS0017,Motor,28035.17,10-01-2024,03/06/2022,By
POL4837,CUS0007,Property,13930.64,13-03-2022,12/08/2024,I
POL4838,CUS9999,Property,23580.58,30/07/2024,22/12/2024,Project
POL4839,CUS0014,Life,12438.14,2022-04-25,30-01-2024,Social
POL4840,CUS0005,Property,37202.3,02/08/2022,28/03/2024,Direction
POL4841,CUS0015,Life,1555.7,2024-06-16,2024-03-19,History
POL4842,CUS0009,Motor,13939.4,30/04/2022,2024-07-10,Civil
POL4843,CUS0012,Property,11565.72,24-09-2023,06/09/2023,Always
POL4844,CUS0012,Health,1827.65,06/05/2024,13/12/2024,Very
POL4845,CUS0012,motor,20577.19,11-03-2024,09/20/2023,Despite
POL4846,CUS0014,Property,33889.04,2024-09-30,21-03-2024,Small
POL4847,CUS0020,PROPERTY,31158.26,30-08-2024,2024-12-03,Want
POL4848,CUS0012,Health,35967.46,2022-12-22,29-04-2024,Have
POL4849,CUS0014,Motor,14437.61,2023-08-30,16-11-2024,Black
POL4850,CUS0004,Health,8909.74,2023-01-22,2022-01-26,Human
POL4851,CUS0012,Property,0,29/01/2023,18-01-2022,Bill
POL4852,CUS0007,Motor,35671.39,02/16/2024,01/30/2024,Range
POL4853,CUS0018,Property,27107.28,23/03/2023,2022-02-13,Half
POL0021,CUS0005,Motor,9896.46,21-05-2024,2024-05-12,Tend
POL4855,CUS0010,Property,42768.72,04/27/2024,06/02/2022,Card
POL4856,CUS0010,Motor,4837.1,2023-09-21,2022-06-29,Where
POL4857,CUS0004,Property,6634.15,27-03-2022,2023-08-27,These
POL4858,CUS0004,Property,24928.67,2023-11-15,01/10/2024,Send
POL4859,CUS0004,Health,47247.14,05/18/2024,2022-12-29,Agreement
POL4860,CUS0018,Property,14316.01,09/06/2023,11/16/2022,They
POL4861,CUS0006,Life,46335.41,22/09/2024,04/03/2022,Until
POL4862,CUS0002,Health,22128.09,12-05-2022,22/01/2022,Rest
POL4863,CUS0001,Life,12160.39,03/09/2024,2024-07-14,Yet
POL4864,CUS0013,Property,34163.58,20/09/2023,25-06-2023,Mother
POL4865,CUS0003,Property,21849.26,2023-03-17,06-07-2023,Cold
POL4866,CUS0012,Property,,2023-07-26,09/07/2023,Day
POL4867,CUS0010,Property,21309.04,2024-09-22,2022-07-30,Condition
POL4868,CUS0010,Life,9902.57,01/05/2022,10/06/2023,Purpose
POL4869,CUS0017,Motor,19937.4,13/08/2024,20-03-2024,Beat
POL4870,CUS0015,Motor,10668.17,12/02/2022,09/12/2022,Happy
POL4871,CUS0010,Health,48429.36,09/05/2024,08/05/2022,Both
POL4872,CUS0007,Property,12672.04,09-02-2024,01/01/2024,Thus
POL4873,CUS0011,Health,47226.52,14-05-2024,04-04-2022,Cut
POL3286,CUS0015,Life,34462.04,12/21/2024,2023-04-09,Sea
POL4875,CUS0019,Property,22968.93,2022-09-12,10/01/2022,Visit
POL4876,CUS0016,Motor,39649.11,12-07-2024,2024-08-31,Herself
POL4877,CUS0015,Motor,18903.12,07-02-2024,22-02-2022,These
POL4878,CUS0016,Motor,17905.66,2022-03-18,30-09-2024,Few
POL4879,CUS0017,Health,10990.77,10/25/2023,10/02/2024,Level
POL4880,CUS0014,Life,42433.59,31/05/2023,26-10-2023,Ground
POL4881,CUS0015,Motor,46451.92,2023-07-20,05/17/2024,Suffer
INVALID_16,CUS0003,Motor,0,22/07/2023,09/12/2024,Unit
POL4883,CUS0002,Property,11421.44,2023-04-01,12/27/2023,Born
POL4884,CUS0009,LIFE,20529.77,27-12-2024,2023-07-24,Name
POL4885,CUS9999,Health,22852.48,2022-10-19,2024-07-02,Media
POL4886,CUS0015,life,16494.91,06-01-2022,04/29/2022,Break
POL4887,CUS0017,Life,33081.08,04/19/2024,16-06-2023,Morning
POL4888,CUS9999,Property,35362.49,13/12/2024,2023-03-31,Economic
INVALID_82,CUS0001,Health,Five Hundred,27-10-2023,2023-09-03,Surface
POL4890,CUS0003,Life,42650.8,16/10/2022,28/10/2023,How
POL4891,CUS0002,Life,40753.26,2023-12-15,15-09-2023,Level
POL4892,CUS0002,Motor,48363.93,01/09/2024,2022-03-14,Visit
POL4893,CUS0014,Property,7613.24,2022-09-01,2024-07-11,Answer
POL4894,CUS0017,Life,27828.16,2024-08-09,03/28/2022,Year
POL4895,CUS0009,Property,49599.98,05/20/2022,02/19/2024,Account
POL4896,CUS0006,Property,8083.32,28/11/2024,06/08/2024,Find
POL4897,CUS0002,Health,1394.55,07/08/2022,03/19/2023,Push
POL4898,CUS0001,Life,-3224.91,10/24/2023,03/11/2023,Popular
POL4899,CUS0013,Health,49739.97,21-10-2022,2022-05-18,Choice
POL4900,CUS0017,Life,38390.49,04/15/2023,11/01/2022,Eat
POL4901,CUS0018,Life,23651.18,10/08/2022,2024-07-11,Continue
POL4902,CUS0013,Health,8729.15,26-02-2024,21-09-2023,Team
POL4903,CUS0001,Motor,18337.36,01/04/2023,11-06-2024,However
POL4904,CUS0017,Property,4288.9,02-10-2022,2022-10-26,Crime
POL4905,CUS0012,Property,20799.51,10/06/2024,06/07/2024,Modern
POL4906,CUS0018,Motor,16322.06,04/02/2023,12/04/2023,Kid
POL4907,CUS0001,Health,42276.68,10/06/2024,01/08/2022,Amount
POL4908,CUS0003,Motor,37532.98,2024-03-04,02-10-2023,Letter
POL4909,CUS0007,Motor,24907.97,2023-07-16,2023-07-26,Democrat
POL4910,CUS0018,Motor,Twenty Five Thousand,06-06-2022,04/11/2022,Much
POL4911,CUS0012,Life,,2022-06-06,05/01/2024,Conference
POL4912,CUS0005,motor,Twenty Five Thousand,20-01-2022,07/01/2023,Particularly
POL4913,CUS0001,Property,27887.38,08/07/2022,04-11-2023,Lead
POL4914,CUS0017,Health,,11/02/2023,2022-12-16,Executive
POL4915,CUS0006,Motor,0,14-11-2024,05/24/2023,Green
POL4916,CUS0012,Property,49527.66,2024-11-03,22/02/2022,Class
POL4917,CUS0004,Life,21761.22,2022-11-25,07-02-2023,Politics
POL4918,CUS0010,Life,25610.31,02/06/2023,10/01/2022,Morning
POL4919,CUS0003,Motor,39380.71,30-12-2022,2022-07-05,Able
POL4920,CUS0012,Life,31756.74,2023-09-03,2023-10-07,Few
POL4921,CUS0003,Motor,0,20/07/2023,29/07/2024,Final
POL4922,CUS0017,Motor,2536.8,2022-10-08,10/01/2023,Same
POL4923,CUS0008,Property,4239.36,03/03/2022,2022-01-06,Deep
POL4924,CUS0002,Life,43807.02,2024-12-08,04/25/2022,Already
POL3917,CUS0006,Motor,48189.1,03/15/2023,2023-12-26,Increase
POL4926,CUS0006,Property,2680.82,06/02/2024,09/02/2023,Sound
INVALID_61,CUS0020,Motor,30361.66,2024-01-01,30-04-2024,Law
POL4928,CUS0020,Life,11653.3,11-08-2022,01/07/2022,Color
POL4929,CUS0020,Health,42226.29,16-01-2024,30/05/2024,Edge
POL4930,CUS0019,Health,41882.76,31-05-2023,03/12/2022,Group
POL4931,CUS0003,Motor,24954.11,26/11/2022,2024-12-06,Director
POL4932,CUS0004,Motor,48116.18,2023-01-05,08/13/2023,Answer
POL4933,CUS0002,Life,17706.2,2022-02-25,2024-04-26,Require
POL4934,CUS0020,Motor,19327.43,04/21/2023,2022-11-05,Break
POL4935,CUS0002,life,12365.39,2024-05-01,16-06-2024,Strategy
POL4936,CUS0014,Health,21160.29,2024-12-17,2022-03-23,Everyone
POL4937,CUS0009,Motor,39051.76,03/07/2023,2024-12-26,Top
POL4938,CUS0001,Life,19270.58,2022-05-06,01-02-2024,Majority
POL4939,CUS0017,health,49613.72,20-08-2024,12/11/2023,Than
POL4940,CUS0001,Life,31193.18,2022-12-27,21/08/2023,Plant
POL4941,CUS0007,Motor,,06/27/2022,27-09-2023,Note
POL4942,CUS0015,PROPERTY,46524.45,2023-07-07,15/04/2023,Clearly
POL4943,CUS0016,Life,2743.69,02-08-2022,25/03/2022,Resource
POL4944,CUS0016,Motor,2931.02,20/03/2022,17-01-2022,Do
POL4945,CUS0017,Life,16690.48,03/15/2023,05/24/2023,Fish
POL4946,CUS0002,Motor,34378.69,2022-06-20,01/25/2024,Stuff
POL4947,CUS0001,Life,10651.97,17/01/2022,04/16/2024,Involve
POL4948,CUS0012,Health,23445.96,2024-07-20,2024-08-14,Budget
POL4949,CUS0018,Health,2387.16,22/08/2023,05-04-2022,Certain
POL4950,CUS0018,Health,7110.88,18/09/2023,2023-04-21,Drive
POL4951,CUS0003,Property,33637.81,10-08-2024,10/23/2022,Great
POL4952,CUS0010,Health,48315.21,05-10-2022,18/01/2024,According
POL4953,CUS0003,Motor,31732.46,03/02/2024,02/05/2023,Kind
POL4954,CUS0007,Life,49004.04,09/28/2023,2022-05-06,Seek
POL4955,CUS9999,Health,8983.79,31/07/2022,2022-11-02,Final
POL4956,CUS0012,Motor,16449.58,2022-04-21,24-01-2024,Indeed
POL4957,CUS0001,Health,11917.43,19-02-2023,18/11/2022,Let
POL4958,CUS0012,Health,49850.34,01-08-2024,09/19/2022,Rest
POL4959,CUS0007,Property,10884.91,15-07-2023,08/09/2024,Child
POL4960,CUS0007,MOTOR,18068.6,15/02/2023,09-06-2024,Expect
POL4961,CUS0013,Property,49728.26,29-09-2022,31-12-2023,Baby
POL4962,CUS0008,Motor,41119.95,25-12-2023,2022-05-25,Attention
POL4963,CUS0018,Life,22846.89,08-12-2024,03-09-2024,Good
POL4964,CUS0002,Motor,21559.5,28-01-2024,05/28/2023,Blue
POL4965,CUS0011,Property,36955.28,2024-05-14,2024-04-23,Method
POL4966,CUS0002,Health,48578.42,11-04-2023,08/09/2023,Great
POL4967,CUS0013,Property,9915.82,15-02-2023,10/30/2023,Hot
POL4968,CUS0014,Health,24057.44,27-10-2024,03/03/2024,Toward
POL4969,CUS0016,Motor,19468.84,03/21/2023,05/09/2024,Over
POL4970,CUS0020,Motor,33819.12,2024-09-25,2024-02-07,Education
POL4971,CUS0006,Property,,07-06-2022,2023-10-18,Wait
POL4972,CUS0008,Health,19123.59,02/20/2023,11/11/2024,Read
POL4973,CUS0010,Property,38220.12,28/02/2023,20/11/2023,Name
POL4974,CUS9999,Life,12271.76,11/06/2022,2023-08-23,Half
POL4975,CUS0012,Health,Five Hundred,2023-10-15,25-08-2022,Give
POL4976,CUS9999,Life,3066.43,15-12-2023,15/02/2024,Opportunity
POL4977,CUS0009,Health,15591.3,18/12/2023,2024-05-16,Rather
POL4978,CUS0004,Motor,48103.18,03-04-2024,2023-01-24,Market
POL4979,CUS0020,Property,26208.96,2023-01-19,2023-08-10,Almost
POL4980,CUS0007,Health,39684.51,26/01/2022,2023-01-21,Wear
POL4981,CUS0004,Motor,18259.58,03/14/2023,2022-06-04,Explain
POL4982,CUS0004,Property,2287.93,08/16/2023,09/01/2023,Bag
INVALID_39,CUS0010,Life,28114.44,31/01/2023,11-11-2024,Gas
POL4984,CUS0009,PROPERTY,25940.15,06/06/2023,18-02-2024,Already
POL4985,CUS0012,Property,6323.46,2023-02-19,17/10/2024,War
POL3929,CUS0004,Motor,29296.38,02/13/2023,27/02/2022,Future
POL4987,CUS9999,Property,31802.37,27-02-2023,10/30/2023,Imagine
POL4988,CUS0001,Property,8649.37,2022-10-07,07/12/2022,Watch
POL4989,CUS0016,Health,9021.81,15/05/2022,07/24/2022,Attack
POL4990,CUS0010,Motor,31229.99,2023-08-24,15-07-2024,Professor
POL1187,CUS0004,MOTOR,15574.23,2023-11-29,09-05-2022,Decide
POL4992,CUS0007,Property,26343.82,2023-12-10,13/03/2024,Star
POL4993,CUS0017,Motor,13635.92,09/16/2023,2022-06-23,Left
POL4994,CUS0018,Motor,27828.76,25/09/2024,05-04-2023,Six
POL4995,CUS0012,Health,Five Hundred,04/14/2024,15/05/2023,Student
POL4996,CUS0005,Health,13261.32,2022-12-25,20-06-2024,Person
INVALID_72,CUS0013,Life,19165.94,2024-03-30,27-08-2024,Hundred
POL2796,CUS0009,Motor,4830.62,29/03/2023,01/06/2023,Mean
POL4999,CUS0019,Property,47771.54,28-03-2022,2024-04-26,Against
POL5000,CUS0007,Motor,30906.12,11/14/2022,2023-04-26,Behind
POL1854,CUS0017,Property,22442.87,05/16/2022,10/06/2022,Level
INVALID_23,CUS0020,Motor,30252.68,17/03/2024,07/19/2023,Star
POL2415,CUS0015,Property,30680.52,2024-09-05,17/08/2024,Since
POL1108,CUS0010,Property,8439.16,11/07/2022,2022-11-23,Discover
POL3107,CUS0002,Motor,43754.16,2024-04-24,02/17/2024,Money
POL4691,CUS0007,Health,Ten Thousand,2022-06-18,12/29/2023,Treatment
POL4272,CUS0017,Life,0,24-11-2023,28-08-2023,Grow
INVALID_52,CUS0004,Property,40911.49,12/03/2022,05/06/2024,Course
POL2700,CUS0004,Motor,Ten Thousand,01/24/2023,01/07/2024,Mean
POL3960,CUS0020,MOTOR,8021.26,2023-02-24,2022-05-26,Final
POL3412,CUS0012,Motor,3826.51,2023-04-07,24/08/2024,Choice
POL1040,CUS0016,Health,11063.86,2022-12-17,07/12/2023,Serious
POL2672,CUS0006,Health,8584.85,07/11/2024,09/07/2023,Same
POL4706,CUS0020,Health,35019.91,06/10/2022,11/16/2024,Hour
POL3102,CUS0010,Property,6832.32,11/11/2023,12-12-2023,Teach
POL1751,CUS9999,Health,14920.13,07/19/2022,2022-02-13,Television
POL1857,CUS0017,Motor,5427.17,12/15/2024,2024-03-10,Public
POL3593,CUS0014,Health,17632.4,20-03-2023,30-08-2024,Wear
POL1039,CUS0017,Property,14823.47,31/01/2023,26/09/2024,Business
POL3101,CUS0020,Property,42460.0,04/09/2024,02/16/2022,Pressure
POL2251,CUS0018,Property,29112.25,11/16/2024,2024-03-12,Agree
POL2505,CUS0006,Life,34616.0,20-09-2024,15-05-2022,Power
POL4008,CUS0014,Health,46358.91,03/08/2024,10/11/2023,Wear
POL2167,CUS0011,Property,6893.59,06/19/2024,07/07/2024,Fear
POL1373,CUS0003,Health,1252.83,09/05/2022,08-10-2023,He
POL4562,CUS0005,Motor,8758.69,30/05/2024,2023-05-15,Into
POL2745,CUS0012,Property,-4442.19,2022-06-18,17-07-2023,Half
POL3716,CUS0018,Health,34388.12,10/30/2022,2022-12-28,Only
POL0991,CUS0016,Motor,45807.53,01-02-2023,14-02-2024,Authority
POL1922,CUS0020,Life,-3050.6,05/12/2024,2023-04-21,Option
POL4579,CUS0002,Life,45708.28,08/06/2024,2023-10-05,Suddenly
POL1413,CUS0012,Motor,10120.66,2022-02-03,10/07/2022,About
POL1952,CUS0005,motor,26208.33,24-05-2023,24-01-2022,Order
POL3840,CUS0020,Motor,11705.4,01/02/2024,28-09-2023,Night
POL2280,CUS0013,Health,41318.96,16/09/2024,2023-01-03,Record
POL2008,CUS0020,Life,26132.37,01-04-2024,06/05/2023,Receive
POL2970,CUS0014,health,29968.56,2024-03-19,02/28/2024,Everyone
POL3587,CUS0013,Health,46586.61,2024-02-25,08/12/2022,Former
POL1053,CUS0017,Health,47260.77,10-07-2022,02-01-2024,Far
INVALID_61,CUS0014,Motor,5708.37,06/18/2023,15/05/2023,Miss
POL3460,CUS0017,Property,33101.5,2023-07-29,09/27/2024,Live
POL2905,CUS0006,Life,12855.98,10/12/2023,2022-01-23,Look
POL1706,CUS0013,Motor,10481.65,11-04-2023,2022-04-18,Before
POL1540,CUS0020,Motor,Twenty Five Thousand,15-01-2024,03/03/2022,Seem
POL2468,CUS0004,Motor,5313.13,06-10-2022,07/10/2024,Finish
POL3174,CUS0013,Health,47173.73,28-08-2022,15-01-2022,I
POL1919,CUS0008,Motor,26910.1,08-10-2023,08-03-2022,Want
POL1077,CUS0011,Life,38998.14,29/03/2023,31/07/2022,Campaign
INVALID_91,CUS0017,Life,4689.43,13-11-2024,02/19/2022,Large
POL1475,CUS0013,Motor,42354.15,26/09/2022,12/13/2022,Quite
POL2698,CUS0003,Property,48514.96,27/07/2023,13/10/2022,His
POL1682,CUS0016,Life,,31-05-2024,02-10-2023,Say
POL2518,CUS0006,Life,13075.38,24/10/2024,2022-08-22,Usually
POL0262,CUS0017,Motor,30844.93,08/04/2024,22/11/2024,Change
POL4811,CUS0003,Property,20620.09,30/06/2022,08-11-2024,Control
POL4430,CUS0006,Health,1425.3,26-06-2023,18-10-2023,Into
POL1674,CUS0019,Property,37587.86,12/18/2024,05/12/2022,Research
POL4369,CUS0001,Health,21137.06,2023-08-05,12/12/2023,Leave
INVALID_15,CUS0007,Property,47228.66,08/05/2023,16/09/2023,Analysis
POL1758,CUS0006,Motor,15421.04,12/10/2024,04/28/2022,Wife
POL2711,CUS0019,Life,23635.73,2023-06-22,2023-05-31,Prepare
POL1079,CUS0020,Life,42203.96,16-06-2022,2023-04-09,Box
POL0644,CUS0017,HEALTH,22962.68,2023-03-23,10/06/2022,Behavior
POL1154,CUS0002,Health,7623.87,29/10/2023,2022-01-23,Miss
POL4911,CUS0012,Life,,2022-06-06,05/01/2024,Conference
POL1613,CUS0009,Health,15463.72,2023-03-12,05-06-2023,Large
POL4484,CUS0015,Life,13209.1,10/07/2022,08-07-2023,Nice
POL1697,CUS0015,Health,38272.99,2024-04-24,19/11/2023,Sign
POL2683,CUS0015,Health,9954.03,31-12-2022,2022-09-28,Avoid
POL4572,CUS0002,Life,43840.86,2022-08-27,03/10/2022,Finally
POL1445,CUS0007,Life,38818.52,12/07/2022,01/29/2022,Democrat
POL0803,CUS0019,Property,35970.76,07/06/2023,08/05/2022,Class
POL3711,CUS0012,Motor,9375.72,05/30/2023,27/02/2023,Cup
POL2616,CUS0013,Property,33536.28,23-08-2023,03/13/2024,Very
POL1884,CUS0020,Life,38773.84,2022-11-11,2023-05-08,Although
POL4888,CUS9999,Property,35362.49,13/12/2024,2023-03-31,Economic
POL2450,CUS0012,Property,32706.01,2022-01-28,25-11-2022,Specific
POL1343,CUS0019,Life,41882.56,05/09/2024,24-09-2022,Police
POL3579,CUS0005,Life,39505.38,10-10-2022,08-10-2022,Thing
POL1886,CUS0020,property,Twenty Five Thousand,30/07/2023,2024-03-19,Performance
POL2439,CUS9999,Life,23494.09,31/07/2022,19/03/2023,Spend
POL4839,CUS0014,Life,12438.14,2022-04-25,30-01-2024,Social
POL3085,CUS0009,Health,30274.1,2023-01-18,29/12/2023,Ahead
POL1002,CUS0019,Life,1720.97,04/05/2022,21-10-2023,Individual
POL1261,CUS0018,Life,42232.44,12/06/2024,07/28/2023,Who
POL0300,CUS0013,motor,5309.05,03/02/2024,05-12-2024,Hospital
POL0944,CUS0004,motor,26606.04,07/26/2023,23-01-2023,Almost
POL1761,CUS0017,Property,Five Hundred,2023-11-25,24/10/2024,Example
POL4794,CUS0018,Property,21609.91,26/05/2024,18/09/2022,Rule
POL0050,CUS0019,Life,39980.61,20-07-2023,23/05/2022,Stock
POL1154,CUS0002,Health,7623.87,29/10/2023,2022-01-23,Miss
POL3514,CUS0002,Property,39845.79,06/06/2022,22/01/2024,Rule
POL1159,CUS0011,Life,26679.12,28-03-2022,01/19/2024,Explain
POL3707,CUS0015,Health,4241.86,27-06-2023,30/06/2023,Operation
POL1883,CUS9999,Health,47105.02,17-01-2023,04/11/2022,Respond
POL4207,CUS0016,Health,33335.84,03-03-2023,07/06/2022,Film
POL2498,CUS0018,Motor,6621.45,09/07/2023,04/04/2022,Energy
POL4366,CUS0008,Life,44406.6,06/10/2024,29-06-2022,Last
POL1697,CUS0015,Health,38272.99,2024-04-24,19/11/2023,Sign
POL1608,CUS0001,Life,42257.58,14-05-2022,2023-12-18,Thousand
POL1535,CUS0013,Motor,-2130.49,05-09-2023,02/26/2024,Prepare
POL1252,CUS0002,Health,9701.46,2022-12-10,09-04-2022,Scene
POL1824,CUS0008,Property,31924.0,09/06/2022,06-04-2022,Once
POL1596,CUS0005,Health,34768.68,2024-11-04,20-04-2022,Find
