RouteID|Origin|Destination|DistanceKM|EstimatedHrs|RouteType
ROU4587|Around|Machine|46556.56|33867.06|Highway
ROU4588|Check|Direction|35054.05|26638.46|Highway
ROU4589|Structure|Various|31941.1|6053.07|Mixed
ROU4590|Wish|Information|35833.7|20130.54|Highway
ROU4591|Lead|Stuff|8226.68|2184.5|City
ROU4592|Use|Crime|9411.09|19515.59|Mixed
ROU4593|Yet|Civil|28492.04|39816.48|City
ROU4594|Cover|Enter|44428.27|15371.81|Highway
ROU4595|Hit|Oil|46282.84|46185.96|Highway
ROU4596|Finish|Seven|-3370.85|9965.76|City
ROU4597|Fish|Forget|33164.67|4962.74|Mixed
ROU4598|Fly|Natural|42099.81|8993.4|Highway
ROU4599|Eat|Crime|18455.62|4763.18|City
ROU4600|Local|Possible|49083.29|8319.89|City
ROU4601|Consumer|Final|18393.88|6550.18|Highway
ROU4602|Give|Ever|30982.58|23037.95|Highway
ROU4603|Travel|Factor|32513.75|9329.61|Mixed
ROU4604|Scene|Loss|38369.16|18951.58|City
ROU4605|Think|Movie|Five Hundred|20154.34|City
ROU4606|Here|Scene|Five Hundred|41372.55|City
ROU4607|Test|Side|Ten Thousand|14576.97|Mixed
ROU4608|Shoulder|Shoulder|28619.18||City
ROU4609|Enough|Difficult|34457.78|16573.36|Highway
ROU4610|Various|Section|13106.71|36779.97|Highway
ROU4611|Have|Determine|34319.03|3860.86|Highway
ROU4612|Audience|Event|6159.72|18822.63|Mixed
ROU4613|Part|Can|0|8093.81|Highway
ROU4614|Away|Include|24001.98|24545.88|Mixed
ROU4615|Hand|Manager|43858.99|13306.71|Highway
ROU4616|Investment|Both|13482.07|20881.18|Highway
ROU4617|Kind|Or|3012.97|Twenty Five Thousand|City
ROU4618|Democratic|Southern|49829.95|20495.31|City
ROU4619|Moment|Place|33072.46|35338.98|Highway
ROU4620|Instead|Range|19747.36|29545.25|Highway
ROU4621|Arm|Yet|Twenty Five Thousand|14672.44|City
ROU4622|Step|World|9734.77|5123.73|City
INVALID_27|These|Least|3429.91|5462.84|Highway
ROU4624|Available|Their|19193.52|40225.42|Highway
ROU4625|Policy|Form|35947.79|35245.7|Mixed
ROU4626|Former|Middle|28205.32|43527.91|Highway
ROU0975|Our|Want|48438.16|44251.53|City
ROU4628|Figure|Mr|7798.24|26817.71|City
ROU4629|Relate|Medical|2885.05|41776.9|City
ROU4630|Final|Be|13801.85|7756.39|Highway
INVALID_65|General|Continue|43129.61|25096.78|Highway
ROU4632|Ball|Summer|2240.7|33618.4|Mixed
ROU1328|Fish|Ball|3599.9|10114.93|Mixed
ROU4634|Apply|West|40717.03|41353.18|Highway
ROU4635|Area|House|3858.64|24740.57|mixed
ROU4636|Teacher|Future|7456.4||Highway
ROU4637|Mission|Your|37807.21||Mixed
ROU4638|Series|Add|12485.29|26271.3|Highway
ROU4639|Blue|Daughter|18863.77|7792.64|Mixed
ROU4640|Run|Prepare||21833.75|Highway
ROU4641|Strategy|Give|40151.6|48068.7|Mixed
ROU4642|Various|Story|10959.89|4231.15|Mixed
ROU4643|Individual|Chance|Five Hundred|17524.64|Highway
ROU4644|Eat|Travel|32101.92|32236.38|City
ROU4645|Real|Director|41442.73|49949.52|Highway
ROU4646|Possible|Garden||48244.63|City
ROU4647|Whatever|Table|49747.21|25983.03|Highway
ROU4648|Green|Somebody|21438.16|27977.05|Mixed
ROU4649|Read|Assume|12663.4|42836.54|City
ROU4650|Clear|Wife|6597.12|25734.17|Mixed
ROU4651|Full|Not||-288.19|Highway
ROU4652|Bring|Try|16135.08|48143.36|Highway
ROU4653|Second|Whether|27792.01|19565.2|Mixed
ROU4654|Pick|Look|Twenty Five Thousand|28131.92|Highway
ROU4655|Issue|Century|35128.3|34005.73|Highway
ROU4656|Rise|Turn|37992.61|41876.58|Highway
ROU4657|Media|Establish||34448.21|City
ROU4658|Might|Commercial|20915.65|45592.71|mixed
ROU4659|Guess|Gun|27933.93|48462.24|Highway
ROU4660|Relationship|Test|14882.79|5529.8|Highway
ROU4661|Specific|Either|15204.31|46345.76|Highway
ROU4662|Special|Rule|10884.74|41908.25|Mixed
ROU4663|Debate|Prove|47954.0|42239.78|Mixed
ROU4664|Point|Attorney|45118.54|39621.17|City
ROU4665|Into|Six|23155.15|22379.4|City
ROU4666|Ever|Child|9837.77|45873.72|Highway
ROU4667|Station|Pull|42366.87|20776.5|City
ROU4668|Land|Event|4134.98|Twenty Five Thousand|Mixed
ROU4669|Quickly|Participant|39805.26|20501.35|highway
ROU4670|That|Lead|27296.85|22179.88|Mixed
ROU4671|One|Radio|13861.07|4312.72|City
ROU4672|Piece|Page|39091.99|9585.13|City
ROU4673|Sea|Loss|0|5383.19|Mixed
ROU4674|Final|Trial|49558.49|11762.76|Mixed
ROU4675|Action|Fire|14719.23|30641.16|highway
ROU4676|Knowledge|Year|39897.77|17650.59|mixed
ROU4677|Get|Tonight|40514.39|28625.43|Mixed
ROU4678|Group|Establish|27497.2|21443.26|CITY
ROU4679|Always|Another|28399.46|16336.56|Highway
ROU4680|Until|Second|49911.15|1467.65|Mixed
ROU4681|Add|Station|43865.69|32590.09|City
ROU4682|Minute|Science|43002.21|0|Highway
ROU4683|From|Catch|42491.81|25912.09|Mixed
ROU4684|Safe|Space|43257.18|10345.83|Mixed
ROU4685|Society|Deal|48948.36|245.81|City
ROU4686|Quickly|Part|2456.73|3391.93|Mixed
ROU4687|Hot|Either|47069.22|5483.26|City
ROU4688|Sister|General|32905.88|39476.35|Highway
ROU4689|Authority|Street|28137.2|37416.98|HIGHWAY
ROU4690|Data|Whatever|15700.33|28377.33|Mixed
ROU4691|Just|Huge|41729.38|20265.75|Mixed
ROU4692|Decide|Others|17733.28|Ten Thousand|Mixed
ROU4693|Dark|Less|39769.13|19644.31|City
ROU4694|Yeah|Toward|25954.32|Five Hundred|Highway
ROU4695|Others|Lot|28184.48|998.55|Highway
ROU4696|After|Us|38131.51|Ten Thousand|Highway
ROU4697|Prepare|Of|49317.34|24368.59|Highway
ROU4698|A|In|38756.88|30919.88|City
ROU4699|End|Process|48677.34|25565.63|Mixed
ROU4700|Or|On|35579.6|18787.98|City
ROU4701|Despite|Million|27568.12|30861.11|Highway
ROU4702|Well|Campaign|-2487.38|36845.06|Highway
ROU4703|Recently|Nothing|30043.29|38130.95|City
ROU4704|Walk|Individual|26246.69|18873.97|Mixed
ROU4705|Through|Most|5211.78|17153.75|Highway
ROU4706|Police|Heart||9239.94|Mixed
ROU4707|Dark|Difference|19550.06|44822.82|Highway
ROU4708|Need|According|48566.31|10287.57|Mixed
ROU4709|Hundred|Trade|49564.18|5729.95|HIGHWAY
ROU4710|Write|A|16814.18|45391.72|City
ROU4711|Fall|Sing|30282.02|40765.41|Mixed
ROU4712|Future|Line|30725.45|17729.37|Highway
ROU4713|Someone|Happen|33320.95|4485.71|Mixed
ROU3778|Coach|Prove|0|12040.62|mixed
ROU1907|Avoid|Easy|14769.64|44035.63|City
ROU4716|Discussion|Issue|45882.95|34281.71|City
ROU4717|Meeting|New|29555.49|39015.15|Highway
ROU4718|Decision|Site|32400.16|26814.97|CITY
ROU4719|Cell|Career|7547.7||Highway
ROU4720|Least|Wife|7852.72|13946.64|Mixed
ROU4721|Official|Itself|41481.73|0|Highway
ROU4722|Add|Well|47095.37|44280.4|Highway
ROU4723|Difficult|College|26462.65|6610.85|City
ROU4724|Itself|Mouth|23704.98|24852.93|Highway
ROU4725|Else|Nature|27372.97|30200.2|Mixed
ROU4726|Instead|Matter|31916.62||Highway
ROU4727|Suggest|Create|47860.48|24444.55|City
ROU4728|Every|Three|8372.79|444.04|Mixed
ROU4729|Well|Maybe|34500.61|46950.61|Highway
ROU4730|Tough|Rule|41051.29|9405.76|Mixed
ROU4731|Husband|Certain|9792.57|22900.55|Highway
ROU4732|View|Our|18028.82|42526.66|Mixed
ROU4733|Loss|Expect|11958.95|42121.97|City
ROU4734|Treat|Expect|39269.68|44361.16|Mixed
ROU4735|Majority|Police|39380.17|19334.29|City
ROU4736|Produce|World|34069.07||Mixed
ROU4737|Interview|South|41722.56|38666.2|Mixed
ROU4738|Describe|Mean|36274.71|19291.03|Highway
ROU4739|Size|His|43081.85|1737.79|mixed
ROU4740|Down|Finish|44355.13|12919.0|Highway
ROU4741|Strategy|Quickly|40583.64|5831.48|Mixed
ROU4742|Treat|Media|-343.06|32062.6|City
ROU4743|Grow|Resource|41330.79|33453.06|City
ROU1949|Good|Individual|26292.95|14694.82|Highway
ROU4745|Carry|Degree|14024.92|22743.85|Mixed
ROU4746|Event|Bar|26593.84|0|Mixed
ROU4747|Strategy|System|-1186.6|46224.08|Mixed
ROU4748|Anyone|Defense|42335.98|43764.26|Mixed
ROU4749|Stuff|Morning|12148.56|43453.32|City
ROU4750|Social|Wonder|39126.36|12965.13|Mixed
ROU4751|Indicate|Task|8896.92|6836.76|Highway
ROU4752|Maybe|Case|26226.96|125.35|Mixed
ROU4753|Shake|Easy|23997.96|34769.5|City
ROU4754|Outside|Investment|37321.03|20045.85|CITY
ROU4755|Perform|Congress|30159.61|40942.07|City
ROU4756|Draw|Oil|38079.66|48910.0|City
ROU4757|Fine|Near|18256.87||Mixed
ROU4758|Couple|Top|40770.44||City
ROU4759|State|Turn|9161.88|27828.29|Highway
ROU4447|East|During|27605.07|23048.71|Mixed
ROU4761|Technology|Ahead|49261.3|13242.7|Highway
ROU4762|Catch|Later|6328.73|35294.78|Highway
ROU4763|Right|East|16113.88|12370.97|Mixed
ROU4764|Challenge|Indicate|15428.92|33958.41|Mixed
ROU4765|Some|First|||Highway
ROU4766|Start|Leg|37709.84|0|Mixed
ROU0986|Ready|Service|24564.76|35257.91|City
ROU4768|By|Other|27982.05|35610.94|Highway
ROU4497|Dog|Population|31320.54|36284.08|City
ROU4770|Head|Guess|2261.37|36130.34|City
ROU4771|Movement|Near|31335.75|8799.06|Highway
ROU4772|Bed|Notice|12991.4|44535.32|Mixed
ROU4773|Strategy|Yet|-4713.51|21780.26|Highway
ROU4774|Blue|Institution|-1058.63|8235.76|Highway
ROU4775|Common|Human|8290.62|1108.26|Mixed
ROU4776|Goal|Ten|20271.54|11084.1|Mixed
ROU4777|Subject|Food|38798.92|46896.82|Highway
ROU4778|Bad|Suddenly|42051.33|4904.32|Mixed
ROU4779|Poor|Feeling|33595.92|44757.36|Mixed
ROU4780|Arrive|Well|10005.68|35656.66|Highway
ROU4781|Should|Line|34814.78|6396.09|City
ROU4782|Sign|Whatever|33666.03|44812.02|Mixed
INVALID_90|Ability|Across|35129.73|0|city
ROU4784|Write|Lead|47274.37|1192.25|City
ROU4785|Morning|Apply|10566.42||City
ROU4786|Quite|Break|48500.9|31097.43|Highway
ROU4787|Single|Small|23904.71|17215.67|Highway
ROU4788|Fast|Sign|16615.32|32976.82|Mixed
ROU4789|New|Hot|44193.65|35837.97|Highway
ROU4790|Return|Experience|41394.7|8050.04|Highway
ROU4791|Page|Bill|44580.25|23962.43|Highway
ROU4792|Trip|White|6819.86|34713.01|City
ROU4793|Class|Contain|37905.21|6925.77|Mixed
ROU4794|Why|Save|43944.35|2704.38|Mixed
ROU4795|Itself|Benefit|41636.37|14360.52|City
ROU4796|Investment|Look|5548.73|49631.11|Mixed
ROU4797|Without|Eye|7099.32|49501.45|City
ROU4798|Simply|Control|48191.84|3904.49|City
ROU4799|Behavior|Instead|23979.96|18417.41|city
ROU4800|Personal|Senior|7971.38|9326.57|City
ROU4443|This|Worry|31669.95|31708.43|Mixed
ROU4802|Affect|Factor|4782.61|31682.53|City
ROU4803|Computer|Begin|29075.98|28785.89|City
ROU4804|Edge|Here|0||Highway
ROU4805|Building|Minute|26103.55|31634.72|Highway
ROU4806|Vote|Born|47009.45|42433.57|Highway
ROU4807|Child|Me|15124.89|15895.67|Highway
ROU4808|National|Face|Ten Thousand||City
ROU4809|What|Later|4818.19|49836.01|Mixed
ROU4810|Admit|Share|41170.11|43410.19|Mixed
ROU4811|Hold|Politics|19740.81|20793.21|Highway
ROU4812|Indicate|Resource|7654.13|Five Hundred|City
ROU4813|Guess|Nice|12900.57|5936.55|City
ROU4161|Various|Hear|46289.3|39673.48|Mixed
ROU4815|Town|Indeed|11353.25|18587.02|Mixed
ROU4816|Lay|Evening|13801.88|43650.05|city
ROU4817|Help|Interest|17076.43|35929.97|City
ROU4818|Create|Threat|13997.99|30889.34|City
ROU4819|Yard|Cell|44337.84|28894.29|Highway
ROU4820|Mention|Your|23321.87|42344.28|Mixed
ROU4821|Allow|Model|36294.28|0|Highway
ROU4822|Should|Mother|39727.24|48320.34|Highway
ROU4823|War|Daughter|48951.07|36277.7|Mixed
ROU4824|Hard|Near|28501.39|36098.83|City
ROU2278|Argue|Organization|25912.66|25262.04|City
ROU4826|Size|Republican|38788.57|9594.79|Highway
ROU4827|Move|Treat|47057.35||City
ROU4828|Decide|Hotel|7225.19|4300.9|Mixed
ROU1281|School|Fish|16683.09|26480.74|Mixed
ROU4830|Sense|Raise|4159.43|29125.14|Highway
ROU4831|Several|Plan|11341.71|10272.98|Highway
ROU4832|Recent|Hope|32873.94|20442.11|Mixed
ROU4833|Loss|Again|25916.19||City
ROU4834|Truth|Base|17997.03|47583.2|Mixed
ROU4835|Unit|Better|2684.68|23581.01|Mixed
ROU4836|Center|Yard|3515.9|33358.76|City
INVALID_7|Feel|Money|31470.44|Five Hundred|Highway
ROU4838|Bank|Draw|49776.99|43320.51|Mixed
ROU4839|Author|Call|8028.38|11065.33|City
ROU4840|Face|Standard|12374.6|28236.58|Highway
ROU4841|True|Ask|21391.64|7545.68|Highway
ROU4842|Back|Speak|19827.34|41152.7|City
ROU4843|Beautiful|Test|17959.76|29643.61|City
ROU4844|Have|Though|29256.4|29308.58|City
ROU4845|Less|Low|16934.73|16671.98|Highway
ROU4846|Pm|Toward|22308.17|48209.52|Highway
ROU4847|Material|Couple|45966.76||Highway
ROU4848|Put|Simply|2580.03|18043.28|Mixed
ROU4849|Team|International|33923.02|27024.35|Highway
ROU4850|Reveal|Security|35914.31|33604.17|Mixed
ROU4851|Me|There||44032.34|City
ROU4852|Own|Realize|12677.23|9167.88|City
ROU4853|Else|Treat|40204.4|49636.35|Highway
ROU4854|Class|Very|42621.2|45517.64|City
ROU4855|Hold|Blood|45482.22|24550.28|City
ROU4856|Bed|Establish|22952.88|865.04|Highway
ROU1408|Sometimes|Theory|17791.53|43031.62|Highway
ROU4858|Middle|Least|40031.46|2168.71|Mixed
ROU4859|Nor|Head|22714.98|34696.18|Mixed
ROU4860|Real|Daughter|29723.01|1558.75|Mixed
ROU4861|Series|Science|9672.12|-4045.63|Mixed
ROU4862|Officer|Research|20625.97|21312.76|Highway
ROU4863|Region|Level|24284.65|41486.53|Highway
ROU4864|Collection|Media|36406.68|42748.86|Mixed
ROU4865|Floor|From|11740.6|22089.58|MIXED
ROU4866|Wear|Do|38832.73|25103.39|Mixed
INVALID_49|Water|Amount|17575.31|37738.3|Mixed
ROU4868|Maybe|Wrong|40114.55|46065.95|Mixed
ROU4869|Career|Something|-4366.67|41658.77|Highway
ROU4870|Before|Before||46818.29|Mixed
ROU4871|Great|Brother|39185.99|14029.13|Mixed
ROU4872|Produce|Really|29271.25|19990.4|Mixed
ROU4873|Admit|Gun|48527.69|Five Hundred|City
ROU4874|Role|Exactly|2388.7|17790.73|Mixed
ROU4875|Money|Together|38601.61|49128.3|Mixed
ROU4876|Effort|Around|16502.01|30119.04|City
ROU4877|Pattern|Cold|23925.97|31543.66|Highway
ROU4878|Reflect|Them|10098.05|14424.32|Highway
ROU4879|Should|Always|34695.92|-1827.96|Mixed
ROU4880|Gun|Decide|4260.24|48033.49|City
ROU4881|Important|True|25034.98|11517.48|Mixed
ROU4882|Live|Room|10544.73|35965.56|Mixed
ROU4883|Nice|Its|11446.51|41121.22|City
ROU4884|Strategy|Thus|37869.08|Ten Thousand|Mixed
ROU4885|Where|Out|9793.37|43860.35|Mixed
ROU4886|City|Ball|9096.0|16554.53|City
ROU4887|Although|Republican|21217.92|30129.06|Highway
ROU4888|Low|Blue|3056.76|-216.63|Mixed
ROU4889|Together|Yeah|35217.69|42270.99|City
ROU4890|Page|Free|35014.07|23339.27|mixed
ROU4891|Course|Response|44578.87|1661.22|Highway
ROU4892|Generation|Cold|25583.63|36420.27|Mixed
ROU4893|Cup|Moment|42571.45|11881.26|City
ROU2297|Network|Direction|27907.11|2967.93|Mixed
ROU4895|Sometimes|Close|33514.55||city
ROU4896|Happen|Per|40765.84|15087.07|Mixed
ROU4897|Five|Own|0|35088.9|MIXED
ROU4898|Compare|Site|41804.15|24014.57|MIXED
ROU4899|When|Mrs|31228.5|47270.84|City
ROU4900|Trial|Themselves|24019.92|8585.16|Highway
ROU4901|Allow|Pass|Twenty Five Thousand|7163.97|Highway
ROU4902|Partner|West|23342.01|49185.12|City
ROU2142|Machine|More|37708.97|18238.27|City
ROU4904|Each|House|0|42569.49|Mixed
ROU4905|Bad|Then|31090.77|19395.01|Mixed
ROU4906|Cut|Coach|24641.14|41613.87|City
ROU4907|As|Anyone|34897.64|18634.58|City
ROU4908|Address|Nothing|48419.14||Mixed
ROU4909|Even|Wind|6565.68|31623.1|Highway
ROU4910|Compare|Speak|35068.15|19351.58|City
ROU4911|Against|His|25824.52|49761.55|City
ROU4912|Create|Player|19377.94|35683.82|mixed
ROU4913|Difference|Reason|46342.07|11638.25|Mixed
ROU4914|Democrat|Trip|9767.61|3734.64|City
ROU4915|Heavy|Upon|22728.49|25255.15|Highway
ROU4916|Red|Tree|44415.5|17345.67|City
ROU4917|Between|They|6147.82||Mixed
ROU4918|Tough|Teacher|20306.83|14148.9|Highway
ROU4919|People|Into|19382.33|36608.6|mixed
ROU4920|Key|Bag|11928.01|26792.47|City
ROU4921|Get|Trip|33379.94|42414.95|Mixed
ROU4922|Recent|Analysis|33816.23|0|Mixed
ROU4923|Defense|Pattern|16542.02|8181.78|Highway
ROU4924|Stop|Total|9939.66|0|Highway
ROU3371|Media|Off|42866.29|28667.66|Mixed
ROU4662|Store|Clearly|3286.78|6867.54|City
ROU4927|Possible|Before|4901.82|32477.52|City
ROU4928|Sport|Possible|40213.35|-3102.19|Mixed
ROU4929|Day|Course|18723.16|27633.0|Mixed
ROU4930|Two|Very|27828.15|42862.42|Mixed
ROU4931|Last|Suddenly|0|34897.29|City
ROU0221|Smile|If|33018.15|39859.01|Highway
ROU4933|Local|Indicate|4571.8|19875.46|Highway
ROU4934|Who|Knowledge|13892.76|49626.34|City
ROU4935|Fight|Manager|11976.66|22830.67|City
INVALID_75|Tax|History|41926.62|1769.62|Highway
ROU4937|Yeah|Piece||40393.45|Highway
ROU4938|About|Girl|Twenty Five Thousand|42914.81|Highway
ROU4939|Late|Shake|17610.74|10794.82|Highway
ROU4940|Security|Hold|43574.55|36393.7|City
ROU4941|Big|Machine|46817.44|46875.55|City
ROU4942|At|Technology|22458.15|3659.39|Mixed
ROU4943|Song|Note|39894.76|32571.39|Highway
ROU4944|Purpose|Fear|29568.48|32657.8|Highway
ROU4945|Although|Difference|21786.04|29430.97|Mixed
ROU4946|Give|Hotel|35658.01|29762.77|Mixed
ROU4947|Find|Tonight|37505.1|2159.27|Mixed
ROU4948|Approach|Less|23855.67|17270.15|City
ROU4949|How|Available|21229.46|5117.42|Highway
ROU4950|Prove|Party|25799.44|44261.1|city
ROU4951|Oil|Deep|17037.27|5268.44|Mixed
ROU4952|Left|Tax|31703.33|38308.01|Mixed
ROU2505|Effort|White|21448.3|36596.92|Highway
ROU4954|Real|Perform|41667.99|46180.03|Mixed
ROU4955|Final|He|35156.12|39982.67|City
ROU4956|Style|Film|24949.08|4902.92|Highway
ROU4957|Sing|Whether|43962.94|42531.07|City
ROU4958|Quickly|Half|42510.96|32681.16|Highway
ROU0453|Indeed|Center|12524.87|35591.96|Highway
ROU4960|Throw|Country|42402.61|32813.82|City
ROU4961|Order|Indicate|38108.66|13874.06|City
ROU4962|Effort|Tv|41771.19|49619.0|City
ROU0411|Already|Then|49826.45|4513.34|Mixed
ROU4964|Although|Drop||28603.93|Mixed
ROU1594|Build|Any|15033.02|38118.64|Highway
ROU4966|Identify|Forward|37460.33|22012.35|Highway
ROU4967|Call|Professor|Ten Thousand|6223.57|Mixed
ROU4968|Sell|Involve|44549.26|45625.75|City
ROU4969|All|Put|31398.14||City
ROU4180|Ask|Nice|6378.51|20805.44|City
ROU4971|So|Middle|4813.23|6655.03|Highway
ROU4972|Interview|Good|42131.28|21263.4|Highway
ROU4973|Friend|Factor|38667.41|Twenty Five Thousand|Mixed
ROU4974|Do|Method|46936.03|36802.09|Mixed
ROU4975|Amount|Avoid|Ten Thousand|18100.68|Highway
ROU4976|Military|Accept|0|17112.47|Mixed
ROU4977|Out|Whether|31279.71|44585.82|Mixed
ROU4978|Treatment|Difference|24897.31|40844.03|City
ROU4979|Station|Exactly|7083.13|38388.35|Highway
ROU4980|Recognize|Himself|4280.51|35510.96|City
ROU4981|Way|Marriage|3378.7|0|Mixed
ROU4982|Consumer|Short|9954.21|21337.71|Highway
INVALID_87|Right|Defense|45001.6|26233.44|CITY
ROU4984|Some|True|Ten Thousand|24126.7|City
ROU4985|Including|Standard||12922.15|Mixed
ROU4670|Than|Happy|30549.87|6742.25|Highway
ROU4987|Four|Important|44822.45|26137.21|Highway
ROU4988|Room|Human|42459.03|15432.94|City
ROU4989|Others|War|14314.79|42254.08|Mixed
ROU4990|Serious|Leg|25229.31|27343.48|City
ROU4991|Cold|There|Twenty Five Thousand|Five Hundred|MIXED
ROU4992|Usually|Both|31924.29|10039.45|Highway
ROU4993|Somebody|Body|7288.67|44583.8|Mixed
ROU4994|Edge|Item|-3879.16|23094.92|City
ROU1492|Over|Save|2602.3|48044.99|Highway
ROU4996|Spring|Education|33210.51|46191.77|Mixed
ROU4997|Early|On|37399.92|46124.12|City
ROU4998|Present|Fight|38565.76|40407.11|highway
ROU4999|Whose|Hotel|48711.6|5921.63|Mixed
ROU5000|Nor|Enjoy|27162.15|-1691.96|Highway
ROU4053|Today|Blood|22970.78|13974.78|Highway
ROU3302|Even|Factor|14065.68|27201.72|Mixed
INVALID_32|Finish|Word|Ten Thousand|31466.42|Mixed
ROU0853|Trade|Mention|32075.29|30875.72|City
ROU3589|Maintain|Food|43392.62|48022.22|City
ROU0700|On|Chance|39595.72|6353.11|Highway
ROU1785|Fly|Beautiful|Ten Thousand|11390.83|City
ROU1934|Central|Near||48707.64|Mixed
ROU3664|Wife|Conference|4444.46|0|Highway
ROU3888|World|Consumer|8440.5|34298.68|Highway
ROU2248|Chair|Forward|13914.45|20905.82|Mixed
ROU0175|Never|Many|1563.71|17289.33|City
ROU1014|Child|Very|33816.74|32331.67|Highway
ROU2029|Already|Yes|42307.45|37383.19|Highway
ROU4211|Thus|Opportunity|27952.77|1615.08|Highway
ROU4231|Hand|Public||19612.74|Mixed
ROU1926|Toward|Father|22143.31|16824.62|Highway
ROU3781|Eye|Ok|30516.25|45595.47|Mixed
ROU4742|Treat|Media|-343.06|32062.6|City
ROU3321|Tree|Church|0|11889.51|Mixed
ROU3718|Choice|Game|39103.5|34981.93|HIGHWAY
ROU3650|Could|Kitchen|45430.94|23357.28|Highway
ROU3561|Either|My||3204.56|City
ROU3455|Phone|Now|-802.7|11268.2|Mixed
ROU2392|Difficult|Suggest|44477.42|42056.2|City
ROU1608|Remember|Great|1321.85|21307.42|Mixed
INVALID_30|Of|Get|38549.62|9488.03|Mixed
ROU0145|Deal|Artist|37881.53|35649.38|Mixed
ROU3280|Economy|Policy|27530.99|37130.57|Mixed
ROU0917|Option|Democrat|15135.97|16697.34|CITY
ROU3669|Institution|Poor|Ten Thousand||Mixed
ROU3360|Experience|Half|12151.8|979.87|Mixed
ROU4537|Improve|Voice|19282.69|4698.71|Mixed
ROU1145|Hospital|Mind|37130.25|14698.04|City
ROU4153|Maybe|World|24289.25|19752.1|Mixed
ROU0272|Simple|Social|6244.72|12331.4|Highway
ROU0043|Carry|Company|0|44337.83|Mixed
ROU1028|Return|Soldier|24066.73|20737.95|Highway
ROU3142|International|Specific|18583.78|27844.64|Highway
ROU2264|Scientist|Management|2808.76|48437.02|City
ROU1928|Somebody|If|8849.47|187.71|Highway
ROU2592|Agent|Bar|11028.87|47330.41|Highway
ROU2860|Director|Common|24407.56|37441.74|City
ROU1446|Security|Hundred|Five Hundred|25229.21|City
ROU3380|Someone|Serious|15662.51|12129.06|Highway
ROU4477|Among|Situation|30421.56|7849.85|Highway
ROU2488|Staff|Where|18365.66|27756.79|mixed
ROU1775|Share|Sense|9000.68|14584.21|Highway
INVALID_95|Car|Exist|6434.65|25886.66|Mixed
ROU3637|Themselves|Attorney|37441.46|39554.05|Highway
ROU4565|Interesting|Small|43418.57|44573.17|City
ROU2600|Begin|Tree|23192.84|1573.25|Highway
ROU2257|Education|She|27380.91|39046.87|Highway
ROU1485|Series|While|3771.0|34674.09|Highway
ROU1605|Building|Prepare|20106.6|39724.34|Highway
