ShipmentID,DriverID,WarehouseID,Origin,Destination,ShipmentDate,DeliveryDate,Weight,Cost,Status,ExtraColumn
SHI4421,DRI0017,WAR0016,Indicate,A,2022-11-03,04-10-2024,21219.55,21268.89,Cancelled,EXTRA_DATA
SHI4422,DRI0004,WAR0015,Improve,First,11/21/2022,06/26/2022,40271.96,14722.52,In-Transit,EXTRA_DATA
SHI4423,DRI0008,WAR0001,If,Else,2024-06-12,,48088.46,30346.1,Cancelled,EXTRA_DATA
SHI4424,DRI0016,WAR0001,Perform,Guess,26/11/2023,2022-11-26,3685.57,26554.75,Delayed,EXTRA_DATA
SHI4425,DRI0012,WAR0018,Tv,Professional,08/30/2022,30-05-2023,16865.06,3807.09,Cancelled,EXTRA_DATA
SHI4426,DRI0016,WAR0015,Owner,Media,07/17/2022,01/02/2024,2607.21,18118.4,DELAYED,EXTRA_DATA
SHI4427,DRI0016,WAR0016,Popular,Economic,24/01/2022,06-01-2023,12514.63,5709.01,Cancelled,EXTRA_DATA
SHI4428,DRI0012,WAR0020,General,Argue,28/03/2024,,43958.33,10807.55,Delivered,EXTRA_DATA
SHI4429,DRI0007,WAR0007,Later,Defense,16-08-2024,2022-07-21,Twenty Five Thousand,32927.28,Delivered,EXTRA_DATA
SHI4430,DRI0015,WAR0010,Career,By,2022-05-20,2024-06-29,25593.68,46724.1,Cancelled,EXTRA_DATA
SHI4431,DRI0008,WAR0020,Life,Mind,04/01/2022,19/04/2022,5002.51,29748.93,Cancelled,EXTRA_DATA
SHI4432,DRI0013,WAR0010,Mr,Dark,25/09/2024,13-02-2023,6074.43,16990.51,Cancelled,EXTRA_DATA
SHI4433,DRI0011,WAR0010,Sport,Fact,28-03-2022,25-02-2023,21569.85,Twenty Five Thousand,Delayed,EXTRA_DATA
SHI4434,DRI0008,WAR0017,Increase,Role,2024-03-08,2023-05-07,48136.36,26774.69,Delivered,EXTRA_DATA
SHI4435,DRI0017,WAR9999,Civil,Sister,02-08-2023,,33682.16,45447.94,In-Transit,EXTRA_DATA
SHI4436,DRI9999,WAR0018,Ground,Here,20/08/2022,10/10/2024,623.05,3760.52,Cancelled,EXTRA_DATA
SHI4437,DRI0009,WAR0006,Arrive,Music,05/07/2023,30/08/2024,1515.13,49632.03,Delayed,EXTRA_DATA
SHI4438,DRI0013,WAR9999,Serve,Arrive,12/30/2023,2023-02-23,27362.2,46315.88,Delivered,EXTRA_DATA
SHI4439,DRI0001,WAR0001,Couple,Building,2024-06-03,2022-01-14,5190.8,40750.08,Delivered,EXTRA_DATA
SHI4440,DRI0015,WAR0018,Education,Turn,04/10/2022,10-10-2023,20171.98,24231.55,Cancelled,EXTRA_DATA
SHI4441,DRI0009,WAR0002,Pretty,From,08/02/2024,25/04/2022,11589.53,Twenty Five Thousand,Delivered,EXTRA_DATA
SHI4442,DRI0016,WAR0016,Peace,Little,2022-12-21,2022-05-17,14611.06,40019.64,Delayed,EXTRA_DATA
SHI4443,DRI0003,WAR0016,Other,Field,19/07/2023,05/10/2023,33432.61,44418.13,Cancelled,EXTRA_DATA
SHI4444,DRI0015,WAR0019,Experience,Determine,31-07-2024,2023-04-24,24541.48,30111.6,Cancelled,EXTRA_DATA
SHI4445,DRI0019,WAR0011,Establish,Wrong,2024-08-25,2023-03-31,27965.76,21262.58,Delayed,EXTRA_DATA
SHI4446,DRI0004,WAR0012,Design,Many,06-09-2022,09/05/2022,18610.94,23166.33,Cancelled,EXTRA_DATA
SHI4447,DRI0002,WAR0011,Several,Do,29-07-2023,2023-12-20,31761.94,17116.54,In-Transit,EXTRA_DATA
SHI4448,DRI0004,WAR0008,Follow,Skin,13/09/2022,11/13/2022,7010.64,36131.76,Delivered,EXTRA_DATA
SHI4163,DRI0018,WAR0014,Service,Them,02-04-2022,06/07/2024,11856.59,16569.43,Cancelled,EXTRA_DATA
SHI4450,DRI0003,WAR0014,Offer,Name,20-01-2024,13-07-2022,12449.84,,In-Transit,EXTRA_DATA
SHI4451,DRI0007,WAR0019,Force,The,04-09-2022,05/09/2024,23484.6,29857.82,Delayed,EXTRA_DATA
SHI4452,DRI0019,WAR0002,Save,Crime,27/07/2022,15-05-2022,8636.18,17169.83,In-Transit,EXTRA_DATA
SHI4453,DRI0015,WAR0009,Meeting,Hundred,2024-01-19,2024-10-27,42755.2,26065.72,Delayed,EXTRA_DATA
SHI4454,DRI0009,WAR0013,Wind,Firm,2024-08-01,15-10-2024,48394.44,10742.79,Delivered,EXTRA_DATA
SHI4455,DRI0015,WAR0020,Stuff,National,2024-10-14,13/05/2024,38255.69,17975.81,Delivered,EXTRA_DATA
SHI4456,DRI0009,WAR0013,Challenge,Until,04/26/2023,2022-09-11,20808.75,45967.19,Cancelled,EXTRA_DATA
SHI4457,DRI0002,WAR0010,Dinner,Federal,2024-11-02,17-08-2023,527.09,31866.05,In-Transit,EXTRA_DATA
SHI4458,DRI0017,WAR0009,A,Amount,16-04-2024,29-02-2024,20107.5,25082.89,Delayed,EXTRA_DATA
SHI4459,DRI0017,WAR0009,Traditional,Care,21/04/2024,2022-08-15,24969.94,35821.66,In-Transit,EXTRA_DATA
INVALID_98,DRI0018,WAR0007,Environment,Society,06/19/2022,04/16/2022,46812.06,39346.58,IN-TRANSIT,EXTRA_DATA
SHI4461,DRI0005,WAR0011,International,Institution,08-05-2023,04/25/2024,42328.46,48980.42,Cancelled,EXTRA_DATA
INVALID_32,DRI0012,WAR0013,What,Meet,16/09/2022,2024-12-04,45561.37,21687.58,In-Transit,EXTRA_DATA
SHI4463,DRI0017,WAR0013,Fund,Wish,01/10/2023,2024-02-25,33269.67,43972.1,Delayed,EXTRA_DATA
SHI4464,DRI0013,WAR0005,Poor,Finally,29-09-2024,09/09/2022,24987.4,2870.48,Delivered,EXTRA_DATA
SHI4465,DRI0004,WAR0006,Lead,Defense,17-05-2023,11/26/2024,30811.72,37586.3,CANCELLED,EXTRA_DATA
SHI4466,DRI0002,WAR0012,Case,Such,2022-03-10,2023-03-15,37200.8,45340.61,Delivered,EXTRA_DATA
SHI4467,DRI0020,WAR0018,North,Democrat,09-03-2022,01/28/2023,29187.34,1378.17,Cancelled,EXTRA_DATA
SHI4468,DRI0013,WAR0013,Address,Onto,17-07-2023,12/06/2024,14818.6,35887.55,Cancelled,EXTRA_DATA
SHI4469,DRI0008,WAR0005,Form,Investment,2024-10-27,,,20620.76,In-Transit,EXTRA_DATA
SHI4470,DRI0001,WAR0006,Send,May,02-11-2024,09-02-2023,15608.91,49234.44,In-Transit,EXTRA_DATA
SHI4471,DRI0002,WAR0012,Build,Ten,07-07-2023,04/22/2024,35102.12,37341.98,In-Transit,EXTRA_DATA
SHI4472,DRI0003,WAR0003,Before,Certainly,2023-03-26,2022-06-11,44268.31,49330.21,Delayed,EXTRA_DATA
SHI4473,DRI0004,WAR0020,Outside,Show,13/01/2024,30/12/2023,4424.89,43476.15,Cancelled,EXTRA_DATA
SHI4474,DRI0018,WAR0004,Similar,Or,24/09/2024,2022-11-24,Twenty Five Thousand,14749.03,Cancelled,EXTRA_DATA
SHI4475,DRI0020,WAR0015,Bag,Term,08/11/2022,02-06-2022,6155.82,21963.26,Delayed,EXTRA_DATA
SHI4476,DRI0018,WAR0002,Should,Data,28/03/2023,12/25/2024,46277.82,37251.64,Delayed,EXTRA_DATA
SHI4477,DRI0020,WAR0014,Turn,Already,05-12-2023,06/05/2024,16884.71,,In-Transit,EXTRA_DATA
SHI4478,DRI0016,WAR0019,Federal,Kitchen,2022-11-12,19/11/2023,26893.01,27085.94,In-Transit,EXTRA_DATA
SHI4479,DRI0010,WAR0016,American,Until,17-01-2022,05/12/2024,5273.56,10378.52,Delivered,EXTRA_DATA
SHI4480,DRI0008,WAR0003,Each,Maybe,2024-02-13,2022-03-26,15881.13,49014.56,Cancelled,EXTRA_DATA
SHI4481,DRI0017,WAR0002,Young,Another,12-08-2024,31/01/2024,29524.66,27945.32,Delayed,EXTRA_DATA
SHI4482,DRI0010,WAR0002,Federal,Actually,2022-04-12,07-10-2024,45690.14,28514.31,Cancelled,EXTRA_DATA
SHI4483,DRI0008,WAR0013,Laugh,Face,07/29/2022,16-09-2022,6373.3,31079.15,Cancelled,EXTRA_DATA
SHI4484,DRI0017,WAR0013,Environment,Small,20/06/2023,2024-12-07,0,1257.16,Cancelled,EXTRA_DATA
SHI4485,DRI0002,WAR0011,Above,Form,2024-09-08,,27609.94,10654.76,In-Transit,EXTRA_DATA
SHI4486,DRI0016,WAR0006,Accept,Win,03/31/2024,09/18/2022,3314.66,28618.39,In-Transit,EXTRA_DATA
SHI4487,DRI0010,WAR0012,Smile,Many,14/03/2023,2023-12-04,7938.46,11437.07,Delivered,EXTRA_DATA
SHI4488,DRI0009,WAR0020,Tell,Expect,01/07/2024,2023-12-08,16516.98,Five Hundred,Delayed,EXTRA_DATA
SHI4489,DRI0015,WAR0016,Six,Book,2023-03-29,01/22/2024,35989.29,1790.69,Cancelled,EXTRA_DATA
SHI4490,DRI0016,WAR0019,Eight,Enjoy,07/03/2022,14/04/2023,16781.98,1173.66,In-Transit,EXTRA_DATA
SHI4491,DRI0005,WAR0005,Degree,Indicate,28/07/2023,26/02/2022,-1036.63,22593.85,Delayed,EXTRA_DATA
SHI4492,DRI0020,WAR0013,Candidate,Than,02/01/2022,11/06/2023,-2477.65,,Delayed,EXTRA_DATA
SHI4493,DRI0004,WAR0002,Assume,Work,2022-12-22,2023-08-19,12309.36,0,Delayed,EXTRA_DATA
INVALID_18,DRI0010,WAR0018,Time,Professor,12/04/2022,02/07/2023,4735.7,11960.34,Delivered,EXTRA_DATA
SHI4495,DRI0002,WAR0002,Happen,Environmental,16-07-2023,,31983.89,13061.4,Delivered,EXTRA_DATA
SHI4496,DRI0014,WAR0019,Scientist,Option,23/11/2024,2024-10-24,354.78,26670.79,Delayed,EXTRA_DATA
SHI4497,DRI0006,WAR9999,On,International,08/15/2024,,-4160.66,45293.93,Cancelled,EXTRA_DATA
SHI4498,DRI0017,WAR0018,Enough,Executive,2022-05-08,2023-01-08,16801.9,15653.49,Cancelled,EXTRA_DATA
SHI4499,DRI9999,WAR0016,Country,Manager,2023-02-10,12/01/2024,13788.0,40241.27,Delayed,EXTRA_DATA
SHI4500,DRI0018,WAR0003,Market,Worker,30-01-2024,05/09/2022,7300.94,,Delivered,EXTRA_DATA
SHI4501,DRI0009,WAR0001,Look,Physical,2023-07-14,06-10-2024,9466.29,18529.34,Delayed,EXTRA_DATA
SHI4502,DRI0001,WAR0013,Break,Moment,03-04-2023,09-09-2022,23077.14,26487.22,Cancelled,EXTRA_DATA
SHI4503,DRI0011,WAR0015,After,Rather,12/14/2024,10/12/2022,20604.31,49415.85,In-Transit,EXTRA_DATA
SHI4504,DRI0003,WAR0002,Increase,Positive,2024-09-20,06/29/2023,4682.7,-4209.8,In-Transit,EXTRA_DATA
SHI4505,DRI0013,WAR0018,Hold,Child,10-05-2023,20-10-2022,44915.21,6324.2,Delayed,EXTRA_DATA
SHI4506,DRI0001,WAR0004,Remember,Unit,24/11/2024,05/30/2024,34795.82,17901.4,Delayed,EXTRA_DATA
SHI4507,DRI0014,WAR0001,Figure,Least,17-10-2024,05-08-2023,-3696.47,26745.21,In-Transit,EXTRA_DATA
SHI4508,DRI0001,WAR0014,Blue,Debate,10/05/2024,05/22/2022,25405.77,19186.23,Delivered,EXTRA_DATA
SHI4509,DRI0020,WAR0006,So,Big,14-03-2024,19/04/2023,30527.81,-1440.48,Delivered,EXTRA_DATA
SHI4510,DRI0011,WAR0007,Spend,Mrs,10/07/2022,03/27/2023,12460.98,42992.79,Cancelled,EXTRA_DATA
SHI4511,DRI0017,WAR0001,Fly,Two,08/12/2024,15/11/2023,0,37739.61,Delivered,EXTRA_DATA
SHI4512,DRI0019,WAR0006,Writer,Simple,04-12-2024,23/11/2024,1639.87,49031.32,Delayed,EXTRA_DATA
SHI4513,DRI0004,WAR0011,Relate,Recently,05/16/2022,2022-01-04,1107.07,Five Hundred,DELIVERED,EXTRA_DATA
SHI4514,DRI0003,WAR0003,Institution,Possible,25-01-2022,2022-10-21,10479.61,43582.19,Delayed,EXTRA_DATA
SHI4515,DRI0002,WAR0002,Wife,Teach,15-05-2022,11/25/2022,40684.15,39464.5,Delayed,EXTRA_DATA
SHI4516,DRI0007,WAR0011,Sound,Society,07/04/2023,,25503.0,43598.76,Cancelled,EXTRA_DATA
SHI4517,DRI0010,WAR0009,Performance,Street,26/01/2024,07/12/2022,32267.94,25947.41,Cancelled,EXTRA_DATA
SHI4518,DRI0014,WAR0018,Run,Need,2024-04-29,2023-06-30,14941.12,32089.26,Cancelled,EXTRA_DATA
SHI4519,DRI0003,WAR0011,President,Family,09-12-2024,04/26/2022,29852.23,15638.71,Delivered,EXTRA_DATA
SHI1340,DRI9999,WAR0002,Wind,Agency,01-08-2023,02/26/2022,36754.69,40660.47,Delivered,EXTRA_DATA
SHI4521,DRI0011,WAR0009,Prove,Technology,10/08/2024,10/26/2024,8704.47,45578.46,Delayed,EXTRA_DATA
SHI4522,DRI0004,WAR0002,Too,Hotel,28/01/2023,06/08/2024,26473.21,,Delayed,EXTRA_DATA
SHI4523,DRI0011,WAR0013,Whole,Better,04/26/2024,02/20/2024,38895.41,-1515.5,delayed,EXTRA_DATA
SHI4524,DRI0013,WAR0007,International,Finish,2023-01-19,04/11/2022,47931.49,42646.4,Delayed,EXTRA_DATA
SHI4525,DRI0011,WAR0010,Story,Fund,2023-12-26,02/09/2023,,28064.78,Cancelled,EXTRA_DATA
SHI4526,DRI0003,WAR0009,Stage,Employee,06/07/2024,02/02/2024,10201.61,47939.4,Cancelled,EXTRA_DATA
SHI4527,DRI0002,WAR0012,Expert,Hit,2024-12-12,06-01-2022,13608.93,32983.73,Cancelled,EXTRA_DATA
SHI4528,DRI0008,WAR0012,Last,Stay,2024-05-21,02/21/2024,48821.77,22214.34,Delayed,EXTRA_DATA
SHI4529,DRI0010,WAR0015,Road,Learn,12-07-2023,12/08/2023,43613.28,11291.02,Cancelled,EXTRA_DATA
SHI3091,DRI9999,WAR0017,Compare,Both,2022-04-30,21/10/2023,20005.01,33319.46,DELAYED,EXTRA_DATA
SHI4531,DRI0011,WAR0002,Turn,Soldier,10/19/2024,03/03/2024,36861.51,17096.05,Cancelled,EXTRA_DATA
SHI4532,DRI0012,WAR0019,Ten,Radio,04/24/2023,2022-07-27,Twenty Five Thousand,40960.63,Delivered,EXTRA_DATA
SHI4533,DRI0004,WAR0018,Check,East,21-12-2024,2024-04-05,0,23863.42,Cancelled,EXTRA_DATA
SHI4534,DRI0002,WAR0014,Drug,Fill,07/08/2022,08-01-2023,22811.71,44483.91,Cancelled,EXTRA_DATA
SHI4535,DRI0015,WAR0019,Data,Authority,08/12/2023,05/12/2024,46374.71,16984.59,Delayed,EXTRA_DATA
SHI4536,DRI0016,WAR0011,Appear,Couple,2024-10-30,,43670.29,14535.26,In-Transit,EXTRA_DATA
SHI4537,DRI0020,WAR0007,Factor,Group,26-09-2023,2024-04-06,40431.87,49457.84,delayed,EXTRA_DATA
SHI4538,DRI0008,WAR0004,Approach,Alone,16-10-2024,01/12/2024,47240.97,42999.95,Delivered,EXTRA_DATA
INVALID_90,DRI0002,WAR0015,Actually,Single,10-10-2024,28-03-2023,35759.17,10418.15,Cancelled,EXTRA_DATA
SHI4540,DRI0016,WAR0009,Product,Cause,12-01-2022,06/09/2022,36732.21,15218.25,Delayed,EXTRA_DATA
SHI4541,DRI0006,WAR0018,Management,Success,06-02-2022,2023-02-20,12029.8,43201.39,Cancelled,EXTRA_DATA
SHI4542,DRI0011,WAR0018,General,Low,05/09/2023,11-04-2024,,39665.61,Delivered,EXTRA_DATA
SHI4543,DRI0018,WAR0016,Natural,Art,22/01/2023,24/02/2023,Twenty Five Thousand,7324.2,In-Transit,EXTRA_DATA
SHI4544,DRI0003,WAR0008,All,Throughout,2023-08-16,05/11/2024,6941.8,45196.5,Delivered,EXTRA_DATA
INVALID_28,DRI0005,WAR0009,Discover,Forward,2023-09-20,,6577.46,12555.95,Cancelled,EXTRA_DATA
SHI4546,DRI0002,WAR0002,Per,Full,22/12/2022,02/13/2023,5956.49,14279.06,In-Transit,EXTRA_DATA
SHI1266,DRI0020,WAR0018,Personal,Accept,28-07-2023,2022-08-25,Twenty Five Thousand,-3887.29,Delayed,EXTRA_DATA
SHI4548,DRI0005,WAR0008,Force,Yeah,2023-03-12,15-03-2023,43920.45,15808.29,Cancelled,EXTRA_DATA
SHI4549,DRI0003,WAR0002,Though,Work,18-03-2024,08/03/2024,41232.79,36725.33,Cancelled,EXTRA_DATA
SHI4550,DRI0016,WAR0008,Different,Either,03/04/2024,2022-10-31,41614.2,10429.54,Delivered,EXTRA_DATA
SHI4551,DRI9999,WAR0015,Bank,Agree,14/10/2022,05/25/2022,47665.22,46824.82,Delayed,EXTRA_DATA
SHI4552,DRI0002,WAR0016,Accept,Itself,06/27/2024,2022-05-26,11418.07,27092.65,Cancelled,EXTRA_DATA
SHI4553,DRI0003,WAR0019,Way,Not,04/25/2022,2023-12-12,Twenty Five Thousand,23422.18,In-Transit,EXTRA_DATA
SHI4554,DRI0015,WAR0008,Together,Many,05-01-2022,2023-11-08,12653.33,17104.47,IN-TRANSIT,EXTRA_DATA
SHI4555,DRI0019,WAR0002,Myself,Pull,27-09-2023,07/30/2023,,4886.23,In-Transit,EXTRA_DATA
SHI4556,DRI0008,WAR0005,Significant,Situation,11-02-2024,08/26/2023,33048.81,16302.74,Cancelled,EXTRA_DATA
SHI4557,DRI0004,WAR0001,Large,Marriage,20-07-2024,2024-05-18,23902.28,32150.39,Cancelled,EXTRA_DATA
SHI4558,DRI0004,WAR0003,Trouble,Quickly,2022-07-11,,31770.25,24028.3,Cancelled,EXTRA_DATA
SHI4559,DRI0008,WAR0020,Need,Two,15-02-2023,2024-05-28,15726.17,18336.21,In-Transit,EXTRA_DATA
SHI4560,DRI0011,WAR0020,Bring,Budget,2023-09-09,13-12-2023,11501.1,38305.83,Cancelled,EXTRA_DATA
SHI4561,DRI0001,WAR0003,Through,He,10/20/2023,07/06/2023,13485.43,19804.13,DELAYED,EXTRA_DATA
SHI4562,DRI0004,WAR0019,Class,World,2023-11-15,2022-06-17,25546.52,0,In-Transit,EXTRA_DATA
SHI4563,DRI0007,WAR0012,Project,Term,17/03/2023,11-03-2024,25876.62,1585.3,Delayed,EXTRA_DATA
SHI4564,DRI0008,WAR0008,Piece,Everyone,30/07/2022,16-09-2023,21657.63,30464.83,In-Transit,EXTRA_DATA
SHI4565,DRI0013,WAR0019,Military,Political,01/14/2023,29-09-2022,22208.31,7660.3,Cancelled,EXTRA_DATA
SHI4566,DRI0004,WAR0018,Large,Size,2024-11-07,25/10/2022,16759.75,25206.62,Delayed,EXTRA_DATA
SHI4567,DRI0020,WAR0018,Parent,Lay,03-07-2022,05/05/2022,43900.78,32112.52,In-Transit,EXTRA_DATA
SHI4568,DRI0017,WAR0005,Hundred,Involve,07/16/2024,,,47529.0,Delayed,EXTRA_DATA
SHI4569,DRI0005,WAR0004,Play,Together,29-03-2024,03/19/2023,36828.07,9493.31,Delayed,EXTRA_DATA
SHI4570,DRI0011,WAR0015,Resource,Energy,03/05/2024,24-05-2023,5045.46,26873.13,In-Transit,EXTRA_DATA
SHI4571,DRI0011,WAR0014,Table,Police,05/09/2023,28-07-2022,Five Hundred,38641.6,Delayed,EXTRA_DATA
SHI4572,DRI0006,WAR0004,Truth,South,2023-03-01,16-12-2023,13399.9,9159.51,In-Transit,EXTRA_DATA
SHI4573,DRI0019,WAR0001,Site,Everybody,02-05-2023,18/08/2022,8566.17,39740.68,Delivered,EXTRA_DATA
SHI4005,DRI0007,WAR0005,Sport,Woman,27/09/2022,28-08-2023,30205.17,46919.49,Delivered,EXTRA_DATA
SHI4575,DRI0006,WAR0007,Season,Road,2024-04-05,,28154.49,24643.91,In-Transit,EXTRA_DATA
SHI4576,DRI0008,WAR0016,Customer,Season,2022-03-22,22-07-2022,30206.12,22148.96,DELIVERED,EXTRA_DATA
SHI4577,DRI0003,WAR0013,Certainly,Positive,2023-08-31,08/12/2022,36880.66,16610.0,Cancelled,EXTRA_DATA
SHI4578,DRI0014,WAR0017,Wind,Back,09/21/2022,10-12-2024,32001.97,37002.56,In-Transit,EXTRA_DATA
SHI4579,DRI0012,WAR0020,Language,Agree,08/21/2024,02/08/2023,Twenty Five Thousand,47398.15,Delayed,EXTRA_DATA
SHI4580,DRI0002,WAR0017,Such,Weight,08/30/2023,09-03-2024,43450.95,0,Delayed,EXTRA_DATA
SHI4581,DRI0012,WAR0007,For,Serve,12/27/2023,13-10-2024,35977.29,31709.08,Delivered,EXTRA_DATA
SHI4582,DRI0017,WAR0010,Might,Society,10/18/2024,2022-12-30,42048.09,7563.49,delivered,EXTRA_DATA
SHI4583,DRI0009,WAR0013,Actually,Story,06/01/2024,10/03/2022,691.95,33400.47,Cancelled,EXTRA_DATA
SHI4584,DRI0003,WAR0002,Point,Person,2022-02-02,,40275.37,40863.21,Cancelled,EXTRA_DATA
INVALID_99,DRI0004,WAR0002,Size,Run,2023-04-10,05/25/2022,835.52,19647.93,Cancelled,EXTRA_DATA
SHI4586,DRI0008,WAR0006,Process,Follow,07/24/2024,06-02-2023,14861.46,49496.0,Delivered,EXTRA_DATA
SHI4587,DRI0009,WAR0008,Carry,Support,2022-08-19,2023-12-07,21842.74,8738.31,Cancelled,EXTRA_DATA
SHI4588,DRI0019,WAR0004,Personal,Order,02/11/2022,,36883.74,13381.3,In-Transit,EXTRA_DATA
SHI4589,DRI0014,WAR0012,Office,Great,14-04-2022,28/07/2022,0,26141.25,Cancelled,EXTRA_DATA
SHI4590,DRI0004,WAR0018,Child,Government,26/04/2022,,26738.03,22036.01,Cancelled,EXTRA_DATA
SHI4591,DRI0003,WAR0005,Person,Beyond,10-07-2022,14-10-2022,33232.31,11075.19,In-Transit,EXTRA_DATA
SHI4592,DRI0006,WAR0015,New,Guy,2023-03-05,09/01/2023,44525.08,42757.15,Delayed,EXTRA_DATA
SHI4593,DRI0011,WAR0016,Whom,Part,2024-03-14,18-07-2022,37652.09,39352.1,Delayed,EXTRA_DATA
SHI4594,DRI0001,WAR0016,Reveal,Nearly,22/09/2023,31/01/2022,3613.91,22501.49,In-Transit,EXTRA_DATA
SHI4595,DRI0019,WAR0020,Far,Start,02/15/2024,2023-11-02,12969.02,37049.54,Cancelled,EXTRA_DATA
SHI4596,DRI0009,WAR0020,Take,They,10/09/2023,05/12/2023,25840.74,21543.83,Cancelled,EXTRA_DATA
SHI4597,DRI0012,WAR0009,Nature,Believe,06/06/2022,18-04-2022,42388.92,17925.03,Delayed,EXTRA_DATA
SHI4598,DRI0015,WAR0003,So,Become,2024-05-24,2022-08-08,44879.17,21978.5,Delayed,EXTRA_DATA
SHI4599,DRI0002,WAR0002,Along,Art,19/10/2023,31-03-2022,11056.39,22130.82,In-Transit,EXTRA_DATA
SHI4600,DRI0014,WAR0017,Operation,Base,30-06-2022,05/08/2024,23865.99,22636.26,Delayed,EXTRA_DATA
SHI4601,DRI0011,WAR0002,Visit,Staff,07/04/2022,21/04/2024,46870.77,18276.75,In-Transit,EXTRA_DATA
SHI4602,DRI0005,WAR0005,At,Maintain,02/25/2022,2023-12-30,44044.54,41414.91,In-Transit,EXTRA_DATA
SHI4603,DRI0013,WAR0004,Floor,School,05/29/2023,,Five Hundred,35743.77,DELAYED,EXTRA_DATA
SHI4604,DRI0006,WAR0005,Market,Purpose,03/21/2024,,9426.12,17452.9,Delivered,EXTRA_DATA
SHI4605,DRI9999,WAR0015,Management,Deal,2023-05-28,27-11-2023,1076.35,47462.43,Delayed,EXTRA_DATA
SHI4606,DRI0009,WAR0020,Go,New,2022-01-06,05/18/2024,,9198.96,Cancelled,EXTRA_DATA
SHI4607,DRI0017,WAR0002,Those,Enough,12/20/2023,30-11-2022,30748.49,39872.83,Delayed,EXTRA_DATA
SHI2725,DRI9999,WAR0012,Catch,Rate,06/02/2022,2023-04-06,36260.41,17759.9,Delivered,EXTRA_DATA
SHI4609,DRI0019,WAR0018,Structure,Million,2022-09-05,02-03-2023,7959.78,44194.29,Delivered,EXTRA_DATA
SHI4610,DRI0007,WAR0010,Coach,Doctor,2022-04-21,06/07/2022,23500.81,Ten Thousand,Delayed,EXTRA_DATA
SHI4611,DRI0014,WAR0020,Stage,Per,14-12-2023,2022-08-27,-3114.35,31241.08,In-Transit,EXTRA_DATA
SHI4612,DRI0009,WAR0008,Together,Chair,19/06/2024,2024-09-22,35580.75,12680.61,Cancelled,EXTRA_DATA
SHI4613,DRI0013,WAR0004,Late,Will,11/09/2022,08-12-2022,7527.88,18296.04,Delayed,EXTRA_DATA
SHI4614,DRI0002,WAR0011,Chance,Effect,10-11-2023,13-10-2022,9793.54,28022.44,Delayed,EXTRA_DATA
SHI4615,DRI0017,WAR0013,Add,While,07-09-2024,03/03/2022,13280.06,,In-Transit,EXTRA_DATA
SHI4616,DRI0002,WAR0016,Alone,At,2024-04-09,07/15/2024,17422.31,,Delivered,EXTRA_DATA
SHI4617,DRI0018,WAR0018,Yes,Style,06/05/2024,,1069.59,39734.59,Delayed,EXTRA_DATA
SHI4618,DRI0002,WAR0015,Fire,Use,30/03/2023,03/09/2023,11232.8,29814.86,In-Transit,EXTRA_DATA
SHI4619,DRI0001,WAR0020,Message,Big,08/26/2024,18/08/2022,24280.79,45182.86,Delivered,EXTRA_DATA
SHI4620,DRI0005,WAR0009,Require,Central,19-04-2024,12/27/2024,17614.36,15831.01,Delayed,EXTRA_DATA
SHI4621,DRI0011,WAR0010,Admit,Difference,18/09/2023,2022-12-20,2639.76,22671.85,Cancelled,EXTRA_DATA
SHI4622,DRI0010,WAR0012,Sound,School,31-08-2022,2024-09-26,25195.83,,Delivered,EXTRA_DATA
SHI4623,DRI0003,WAR0015,Fine,Idea,23-11-2024,14-04-2023,35793.11,46178.41,In-Transit,EXTRA_DATA
SHI4624,DRI0010,WAR0020,Cover,Company,10/06/2023,21/01/2024,21300.11,23597.97,Delayed,EXTRA_DATA
SHI4625,DRI0012,WAR0017,Explain,Bad,01/09/2024,21/06/2023,33557.56,11706.81,In-Transit,EXTRA_DATA
SHI4626,DRI0001,WAR0018,Fast,Technology,09/07/2024,2024-04-13,8896.76,23968.58,In-Transit,EXTRA_DATA
SHI4627,DRI0010,WAR0017,National,Visit,11/15/2023,03/07/2022,20863.9,7117.43,Delivered,EXTRA_DATA
SHI4628,DRI9999,WAR0008,Animal,Site,01-10-2024,09-02-2024,38975.94,47717.21,In-Transit,EXTRA_DATA
SHI4629,DRI0015,WAR0012,Far,Different,05/18/2023,07/12/2022,42894.02,34707.8,Delayed,EXTRA_DATA
SHI4630,DRI0002,WAR0012,Husband,Avoid,25-10-2024,07/29/2022,15261.34,33923.94,Delivered,EXTRA_DATA
SHI4631,DRI0001,WAR0001,Particularly,Bar,20/10/2022,28-05-2022,34241.66,25744.1,In-Transit,EXTRA_DATA
SHI4632,DRI0009,WAR0017,Business,Meeting,13/07/2023,20/03/2022,42217.05,17505.87,in-transit,EXTRA_DATA
SHI4633,DRI0014,WAR0017,Article,Within,02/19/2023,10/19/2024,6520.58,2777.61,In-Transit,EXTRA_DATA
INVALID_48,DRI0006,WAR0009,Son,Budget,07-07-2024,19/04/2024,43285.34,6227.95,In-Transit,EXTRA_DATA
SHI4635,DRI0004,WAR0016,Tax,Although,2024-02-08,2024-10-16,44760.1,28983.07,Delivered,EXTRA_DATA
SHI4636,DRI0014,WAR0016,Center,Its,06-08-2024,04/09/2022,45111.61,37675.35,in-transit,EXTRA_DATA
SHI4637,DRI0013,WAR0003,Push,Green,03/15/2024,01/13/2022,26974.82,,Delivered,EXTRA_DATA
