WarehouseID,Location,Capacity,CurrentStock,Manager
WAR4843,BANGALORE,276,66,Us
WAR2566,Hyderabad,177,288,Likely
WAR4831,BANGALORE,199,92,Spend
WAR4134,Bangalore,214,50,Professor
WAR0165,Bangalore,184,37,All
WAR1881,Delhi,86,151,According
WAR0175,Bangalore,136,87,Whom
WAR3420,Hyderabad,9999,135,Record
WAR2797,DELHI,151,296,How
WAR2931,Bangalore,60,290,Soldier
WAR4710,Mumbai,170,15,Building
WAR0619,Mumbai,8,269,Center
WAR3475,Bangalore,13,296,Mind
WAR2229,Mumbai,78,68,Including
WAR2299,Bangalore,70,86,Although
WAR4950,Delhi,9999,119,Report
WAR3003,Bangalore,-1,154,Improve
WAR2931,Bangalore,60,290,Soldier
WAR3636,Bangalore,135,210,Theory
WAR1669,Hyderabad,152,278,Current
WAR3079,Mumbai,75,13,Career
WAR2869,Chennai,227,31,My
WAR3867,Bangalore,-1,178,Leader
WAR4677,Delhi,97,153,Hotel
WAR3236,Delhi,141,90,Building
WAR0545,Hyderabad,258,4,Example
WAR2997,Bangalore,154,128,Opportunity
WAR2637,bangalore,14,290,Either
WAR3600,Hyderabad,71,140,Heavy
WAR2010,Bangalore,135,2,News
WAR0225,Mumbai,248,296,History
WAR1072,Bangalore,288,245,Owner
WAR0132,chennai,286,184,Pm
WAR3510,delhi,185,148,Ahead
WAR4552,Hyderabad,51,112,Policy
WAR1148,Hyderabad,64,288,Thousand
WAR0226,Bangalore,284,-1,Nature
WAR3898,Bangalore,81,226,Another
WAR2534,Hyderabad,200,84,Thing
WAR0103,Hyderabad,287,201,Still
WAR0761,Hyderabad,264,150,Very
WAR1738,Hyderabad,294,167,Training
WAR4732,Chennai,270,227,Week
WAR4536,Chennai,125,291,Campaign
WAR0556,Chennai,170,198,Art
WAR2474,Chennai,127,230,Surface
WAR2839,Delhi,68,300,Figure
WAR0280,Hyderabad,270,63,Crime
WAR3307,Bangalore,47,178,Why
WAR2742,Mumbai,1,212,At
WAR4336,Bangalore,72,126,All
WAR4196,Delhi,197,90,Drop
WAR4230,Bangalore,287,145,New
WAR0182,Delhi,160,119,Even
WAR3576,Chennai,1,9999,Analysis
WAR4668,delhi,59,290,Sea
WAR1976,Delhi,181,280,Officer
WAR2231,Bangalore,122,271,Scientist
WAR3499,Hyderabad,203,287,Deep
WAR0582,Chennai,58,204,Treatment
WAR0799,Bangalore,284,214,Data
WAR3540,Delhi,7,59,Reason
WAR1540,Delhi,290,168,True
WAR1178,Bangalore,269,138,Although
WAR4389,Bangalore,73,51,Nothing
WAR3778,Mumbai,163,286,Direction
WAR2531,Hyderabad,48,70,Individual
WAR3620,Mumbai,298,236,Research
WAR0579,Hyderabad,77,133,Receive
WAR4413,Chennai,263,272,Serve
WAR2220,MUMBAI,49,231,Little
WAR0630,Hyderabad,69,18,Together
WAR4654,Chennai,65,29,Chair
WAR3079,Mumbai,75,13,Career
WAR1141,Delhi,15,220,Market
WAR4095,Delhi,293,27,Science
WAR0379,Hyderabad,98,0,Pattern
WAR2415,Mumbai,227,122,Onto
WAR2341,Bangalore,229,93,International
WAR0890,Hyderabad,283,128,Imagine
WAR0039,BANGALORE,92,108,Cover
WAR1822,Delhi,107,134,Land
WAR4885,Delhi,238,62,Final
WAR1914,HYDERABAD,228,160,Professional
WAR1589,Chennai,212,160,Process
WAR1724,Hyderabad,109,149,Much
WAR2139,Hyderabad,72,35,Trouble
WAR3188,Chennai,51,272,To
WAR2137,Chennai,100,283,Meeting
WAR0023,Bangalore,111,189,Open
WAR4960,Bangalore,57,273,Course
WAR3340,Bangalore,67,24,Last
WAR3167,Delhi,50,127,Guess
WAR0725,Chennai,219,194,Collection
WAR1347,mumbai,131,187,Level
WAR3111,Delhi,67,130,Office
WAR0323,Mumbai,147,122,Expert
WAR1871,Bangalore,155,121,Push
WAR2623,Mumbai,256,230,Road
WAR3849,Delhi,194,181,Mother
WAR3599,Chennai,210,166,Do
WAR1523,Bangalore,272,95,Worker
WAR2790,Hyderabad,13,92,International
WAR0995,Chennai,230,20,Coach
WAR0506,Mumbai,215,175,Certain
WAR3273,Chennai,249,182,Know
WAR4064,Hyderabad,193,19,Arrive
WAR4061,Hyderabad,247,171,Store
WAR2276,Bangalore,129,83,Any
WAR2736,Mumbai,9999,12,Site
WAR0399,Bangalore,299,7,Relate
WAR0863,Hyderabad,179,180,Political
WAR0350,Hyderabad,277,0,Represent
WAR3033,Chennai,6,229,Animal
WAR4729,Bangalore,100,37,Bag
WAR4318,Chennai,288,104,Task
WAR1514,Delhi,134,227,Kitchen
WAR0584,Mumbai,93,30,Score
WAR1098,Hyderabad,59,164,Hair
WAR2692,Chennai,4,271,Prove
WAR2745,Mumbai,55,251,Response
WAR4500,Bangalore,74,135,Finish
WAR0370,Hyderabad,9999,53,Natural
WAR2880,Chennai,132,256,Another
WAR2636,Delhi,131,232,Owner
WAR4730,Hyderabad,204,7,Force
WAR2922,Chennai,250,37,Floor
WAR1750,Bangalore,161,103,Possible
WAR1064,Mumbai,22,90,Thus
WAR4505,Mumbai,228,66,Catch
WAR4553,Hyderabad,208,53,Suggest
WAR4238,Delhi,-1,240,Politics
WAR0433,Chennai,130,224,Lead
INVALID_98,Chennai,67,272,Might
WAR4735,Delhi,298,145,Might
WAR2585,Bangalore,59,232,First
WAR2611,Hyderabad,225,109,Travel
WAR1622,Hyderabad,111,110,Church
WAR4757,Chennai,163,17,Clear
WAR0792,Delhi,274,290,Woman
WAR0789,Bangalore,26,217,Apply
WAR3079,Mumbai,75,13,Career
WAR2616,Bangalore,62,155,Middle
WAR1079,Mumbai,144,292,Accept
WAR1098,Hyderabad,59,164,Hair
WAR4743,Hyderabad,82,273,Outside
WAR2592,Bangalore,88,87,High
WAR3301,Chennai,222,219,Process
WAR3497,Mumbai,103,153,Center
WAR2515,Hyderabad,21,157,Mission
WAR2164,Delhi,-1,188,Guy
WAR3962,Bangalore,136,128,Those
WAR2070,Chennai,2,187,Light
WAR2418,Bangalore,166,133,Family
WAR0460,Chennai,246,160,Board
WAR4522,Hyderabad,213,129,Night
WAR2454,Mumbai,109,193,Truth
WAR4123,Delhi,151,258,Able
WAR0384,Mumbai,176,233,Deal
WAR0728,Bangalore,-1,49,Short
WAR3600,Hyderabad,71,140,Heavy
WAR3424,Mumbai,157,166,Factor
WAR1282,Delhi,1,27,Too
WAR2960,Hyderabad,221,89,Nearly
WAR0516,Chennai,289,176,From
WAR2717,Mumbai,185,268,Everyone
WAR2132,Mumbai,20,121,Expert
WAR2959,Bangalore,67,249,Author
WAR4219,Bangalore,291,189,Position
WAR1227,Bangalore,94,47,Discover
WAR3463,Chennai,193,160,Until
WAR0493,Bangalore,99,280,Executive
WAR2708,Chennai,83,38,Security
WAR3167,Delhi,50,127,Guess
WAR0157,Delhi,158,102,Technology
WAR2297,Delhi,251,268,Work
WAR2805,Bangalore,201,19,Manage
WAR4164,Mumbai,53,42,Billion
WAR2169,Hyderabad,25,86,Billion
WAR1495,Bangalore,61,201,Ball
WAR2494,Bangalore,7,123,Pick
WAR2360,Bangalore,278,79,Society
WAR0642,Chennai,9999,297,Which
WAR1379,Hyderabad,128,8,Model
WAR2312,Mumbai,299,16,Medical
WAR2954,Chennai,203,222,Bit
WAR1669,Delhi,226,296,Image
WAR3759,Hyderabad,198,103,Professional
WAR1809,Chennai,34,200,Night
WAR0255,Bangalore,201,74,Store
WAR2021,Hyderabad,224,284,Between
WAR2988,Chennai,141,280,Operation
WAR1067,MUMBAI,104,152,Lose
WAR0062,Hyderabad,133,163,Back
INVALID_75,Mumbai,22,143,Network
WAR0252,Chennai,143,92,Recognize
WAR4019,Mumbai,60,9999,Choice
WAR0261,Mumbai,237,60,Chair
WAR1265,delhi,113,240,Group
WAR3651,Hyderabad,200,236,Happy
WAR2137,Chennai,100,283,Meeting
WAR4465,bangalore,25,298,Site
WAR3389,Chennai,154,80,Beat
WAR4067,Hyderabad,279,237,Everything
WAR4511,Bangalore,234,285,Participant
WAR2400,Delhi,63,248,A
WAR0795,Chennai,172,215,Read
WAR4853,Mumbai,173,9999,Event
WAR1765,Chennai,284,32,Tonight
WAR3301,Chennai,222,219,Process
WAR2928,Chennai,161,295,Not
WAR3551,Chennai,250,90,Fine
WAR2979,Chennai,54,196,Enough
WAR2229,Mumbai,78,68,Including
WAR4436,Delhi,129,266,Both
WAR4686,Chennai,30,170,Finish
WAR1984,Bangalore,112,278,Record
WAR0118,Mumbai,213,244,Above
WAR3443,Mumbai,107,141,Worry
WAR3234,Delhi,23,171,Use
WAR1799,BANGALORE,22,269,Still
WAR1787,Mumbai,84,178,Themselves
WAR1983,Bangalore,110,220,Seek
WAR3033,Chennai,6,229,Animal
WAR3636,Bangalore,135,210,Theory
WAR0913,CHENNAI,250,50,Organization
WAR0510,chennai,209,230,Drug
WAR4238,Delhi,-1,240,Politics
WAR3339,Chennai,0,92,Ok
BROKEN,Test
BROKEN,Test
BROKEN,Test
